STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
MO,2009-01-01,-2.87,0.0,58.9965949523677,-7.63,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2009-01-02,1.4240853658536583,0.0,68.09528527467944,-5.049390243902439,7.897560975609756,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2009-01-03,5.410365853658536,0.0266666666666666,76.87323946765399,-1.6573170731707318,12.452727272727271,23.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
MO,2009-01-04,5.2405487804878055,0.0241666666666666,74.90071936183354,-3.881707317073171,14.363030303030303,15.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
MO,2009-01-05,-3.599096385542169,0.0072916666666666,57.80354532012293,-7.542168674698795,0.3439759036144578,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
MO,2009-01-06,-2.6607784431137724,0.1129629629629629,70.02957695460545,-6.078443113772456,0.7568862275449102,10.0,1.0,0.0,1.0,2.0,7.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
MO,2009-01-07,-0.0509036144578313,0.1267489711934156,66.28345662581619,-2.933734939759036,2.794642857142857,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
MO,2009-01-08,-0.8945783132530121,0.0034907597535934,63.4936628288599,-6.759880239520959,4.93132530120482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2009-01-09,0.930421686746988,0.2756701030927835,60.5310906033967,-5.570059880239521,7.48622754491018,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2009-01-10,4.308630952380953,1.8381443298969071,78.38949056450215,-4.627976190476191,13.245238095238092,11.0,0.0,1.0,0.0,2.0,0.0,3.0,14.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0
