STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
CO,2009-01-01,-1.862116991643454,0.0971615720524017,56.30476475841983,-8.428531855955677,4.707242339832869,6.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2009-01-02,0.7195592286501377,0.0691318327974276,57.59968187108798,-5.665934065934066,7.110714285714287,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2009-01-03,-2.8841666666666663,0.6961497326203209,63.73791342621049,-10.59224376731302,4.866391184573002,17.0,5.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0
CO,2009-01-04,-9.540469613259669,1.583179487179487,74.9439358831734,-16.180386740331492,-2.9005524861878453,17.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
CO,2009-01-05,-10.26881868131868,0.5630434782608695,68.95210924350253,-16.86958904109589,-3.6254794520547935,15.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
CO,2009-01-06,-7.536225895316805,0.651092611862643,63.6775998591209,-13.35922865013774,-1.726923076923077,10.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2009-01-07,-3.029258241758242,1.1788981288981288,62.14391317894769,-9.093681318681318,3.035164835164835,6.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2009-01-08,0.6107438016528927,0.1889006342494714,61.063381426753615,-6.598626373626374,7.80521978021978,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2009-01-09,-2.253168044077135,0.812680412371134,67.38595385533667,-9.886813186813187,5.347527472527473,15.0,4.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,4.0,2.0,0.0,2.0
CO,2009-01-10,-6.843939393939394,0.6627450980392158,66.85581622852382,-14.413223140495868,0.7233516483516483,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
