STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
ND,2009-01-01,-14.203097345132743,0.0378787878787878,81.76917726279373,-23.312280701754386,-5.278947368421052,3.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,1.0,2.0,0.0,0.0,4.0,0.0,5.0,3.0,0.0,0.0
ND,2009-01-02,-17.55043103448276,0.5069767441860465,81.3199871903948,-23.481896551724137,-11.61896551724138,8.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,1.0,5.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,1.0
ND,2009-01-03,-18.953603603603604,2.105426356589148,81.87535978797072,-23.684684684684683,-14.204464285714286,7.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,1.0,3.0,0.0,0.0,6.0,0.0,7.0,2.0,0.0,2.0
ND,2009-01-04,-23.00265486725664,0.5575757575757575,74.46233681355673,-29.34424778761062,-16.661061946902656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2009-01-05,-21.15570175438597,0.0183823529411764,79.35975073264105,-27.329565217391306,-15.02017543859649,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
ND,2009-01-06,-16.113247863247864,0.0095588235294117,82.38800280828383,-21.02991452991453,-11.196581196581196,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,0.0
ND,2009-01-07,-15.718141592920356,0.0796992481203007,83.51173498254988,-19.9,-11.536283185840707,7.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,0.0
ND,2009-01-08,-17.141150442477876,0.8584615384615384,84.6648036751052,-21.729824561403507,-12.65304347826087,10.0,3.0,1.0,5.0,2.0,4.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,3.0
ND,2009-01-09,-15.74655172413793,5.299236641221373,83.81752615144757,-20.03189655172413,-11.461206896551724,6.0,4.0,0.0,3.0,0.0,3.0,1.0,5.0,1.0,1.0,4.0,0.0,0.0,5.0,0.0,6.0,1.0,0.0,4.0
ND,2009-01-10,-14.650877192982456,0.5880597014925373,83.17401393162109,-20.299122807017543,-9.002631578947367,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0
ND,2009-01-11,-9.71798245614035,0.6962121212121212,86.21680462046737,-15.017543859649123,-4.418421052631579,9.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,7.0,1.0,0.0,3.0
ND,2009-01-12,-11.572844827586207,2.892481203007519,85.6794146592211,-18.680172413793105,-4.465517241379311,8.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,0.0,3.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,2.0
ND,2009-01-13,-19.404347826086955,1.769402985074627,84.6195326574749,-24.732173913043475,-14.076521739130436,9.0,3.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,5.0
ND,2009-01-14,-24.290948275862068,1.3795620437956204,78.91600251766981,-30.78879310344828,-17.79310344827586,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0
ND,2009-01-15,-28.62699115044248,0.174074074074074,85.23441078181438,-36.04260869565217,-21.20265486725664,9.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0
ND,2009-01-16,-19.269565217391303,0.2071942446043165,82.98183502233294,-28.56695652173913,-9.972173913043475,9.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,2.0
ND,2009-01-17,-6.3201754385964914,0.1355555555555555,85.81050453829631,-11.831304347826086,-0.9052631578947368,9.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0
ND,2009-01-18,-2.9934210526315788,0.1192592592592592,83.20666035370894,-5.684210526315789,-0.3147826086956521,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2009-01-19,-4.179130434782609,0.149645390070922,84.82221516402862,-7.716379310344828,-0.6565217391304348,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
ND,2009-01-20,-6.072608695652174,0.0604316546762589,83.72838522068666,-11.234782608695651,-0.9104347826086956,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ND,2009-01-21,-6.357391304347826,0.1123188405797101,79.48522855192743,-11.445217391304348,-1.2695652173913043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2009-01-22,-8.97543103448276,0.0726618705035971,85.63776656236593,-15.422413793103448,-2.528448275862069,21.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,4.0
ND,2009-01-23,-15.69608695652174,0.064963503649635,81.13906178448265,-23.0,-8.49741379310345,7.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0
ND,2009-01-24,-23.45745614035088,0.0,75.42499113665544,-27.480701754385965,-19.43421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2009-01-25,-23.020869565217392,0.0057971014492753,72.67628225814154,-26.86173913043478,-19.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2009-01-26,-24.21130434782609,0.0,76.52109200261062,-29.25948275862069,-19.188695652173912,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2009-01-27,-21.80897435897436,0.0492857142857142,75.8845813069066,-28.04957264957265,-15.568376068376068,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2009-01-28,-12.59780701754386,0.4081481481481481,80.7637205472874,-20.04396551724138,-5.248245614035088,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,7.0,2.0,0.0,0.0
ND,2009-01-29,-9.18405172413793,0.25,82.97286155338254,-14.110344827586207,-4.257758620689655,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0
ND,2009-01-30,-7.776293103448276,0.1485507246376811,85.93134330688109,-13.347413793103447,-2.181196581196581,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
ND,2009-01-31,-1.3200892857142856,0.0021897810218978,75.89227847157927,-6.548214285714286,3.878761061946903,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
ND,2009-02-01,-4.931858407079646,0.0022900763358778,76.063465732645,-10.776991150442475,0.9132743362831858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
ND,2009-02-02,-15.54778761061947,0.0297872340425531,75.37877305704741,-23.333913043478265,-7.795575221238938,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
