STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
KS,2009-01-01,-1.6687074829931972,0.0,53.97839361711252,-7.812925170068027,4.452702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-02,2.381333333333333,0.0017921146953405,63.73455422748738,-5.328666666666666,10.091333333333331,16.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-03,4.620608108108108,0.0066427289048473,76.49869714405342,-4.739864864864865,13.987919463087248,58.0,11.0,0.0,0.0,0.0,2.0,2.0,15.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-04,-1.0317880794701988,0.0016216216216216,56.76952292253879,-9.35364238410596,7.290066225165563,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-05,-5.036363636363636,0.0,47.24394337466436,-9.72857142857143,-0.3441558441558441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-06,-2.4165584415584416,0.0,58.13400878775735,-9.093506493506494,4.260389610389611,10.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-07,0.5590322580645162,0.0,54.59928642501974,-6.5522580645161295,7.670322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-08,2.875,0.0,59.83220988914227,-5.575,11.325,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-09,4.348701298701299,0.003770197486535,60.73718066773847,-4.8896103896103895,13.587012987012988,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
KS,2009-01-10,1.2201986754966887,0.0432915921288014,62.43813868494404,-8.729801324503311,11.170198675496689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-11,-1.3609271523178808,0.0044883303411131,55.50843116189458,-8.188741721854305,5.466887417218543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-12,2.110130718954248,0.0008849557522123,52.52850888225434,-5.6758169934640526,9.896078431372548,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
KS,2009-01-13,-2.3825806451612905,0.0010771992818671,52.92092604918524,-12.77628205128205,7.996774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2009-01-14,-1.6105769230769231,0.0354838709677419,48.09971576323092,-10.971794871794872,7.750641025641025,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
KS,2009-01-15,-7.092207792207793,0.554006968641115,59.93455732811863,-15.064102564102564,0.8733766233766234,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
KS,2009-01-16,-9.725961538461538,0.2740942028985507,60.84261429783103,-14.508333333333336,-4.943589743589743,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
KS,2009-01-17,0.3316666666666667,0.1054945054945055,54.42307087751176,-8.341333333333333,9.033112582781458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
