year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2007,NEBRASKA,NE,2007-05-20,20,11.0,74.0,14.0,1.0,0.0
2007,NEBRASKA,NE,2007-05-27,21,19.0,68.0,12.0,1.0,0.0
2007,NEBRASKA,NE,2007-06-03,22,22.0,61.0,15.0,2.0,0.0
2007,NEBRASKA,NE,2007-06-10,23,23.0,63.0,12.0,2.0,0.0
2007,NEBRASKA,NE,2007-06-17,24,25.0,60.0,13.0,2.0,0.0
2007,NEBRASKA,NE,2007-06-24,25,24.0,61.0,14.0,1.0,0.0
2007,NEBRASKA,NE,2007-07-01,26,25.0,60.0,14.0,1.0,0.0
2007,NEBRASKA,NE,2007-07-08,27,25.0,55.0,17.0,2.0,1.0
2007,NEBRASKA,NE,2007-07-15,28,26.0,48.0,22.0,3.0,1.0
2007,NEBRASKA,NE,2007-07-22,29,25.0,50.0,21.0,3.0,1.0
2007,NEBRASKA,NE,2007-07-29,30,26.0,49.0,19.0,5.0,1.0
2007,NEBRASKA,NE,2007-08-05,31,28.0,48.0,19.0,4.0,1.0
2007,NEBRASKA,NE,2007-08-12,32,29.0,49.0,17.0,4.0,1.0
2007,NEBRASKA,NE,2007-08-19,33,32.0,47.0,16.0,4.0,1.0
2007,NEBRASKA,NE,2007-08-26,34,28.0,49.0,19.0,3.0,1.0
2007,NEBRASKA,NE,2007-09-02,35,27.0,50.0,18.0,4.0,1.0
2007,NEBRASKA,NE,2007-09-09,36,29.0,51.0,15.0,4.0,1.0
2007,NEBRASKA,NE,2007-09-16,37,30.0,50.0,15.0,4.0,1.0
2007,NEBRASKA,NE,2007-09-23,38,30.0,52.0,13.0,4.0,1.0
2007,NEBRASKA,NE,2007-09-30,39,31.0,48.0,16.0,4.0,1.0
2007,NEBRASKA,NE,2007-10-07,40,30.0,49.0,16.0,4.0,1.0
2007,NEBRASKA,NE,2007-10-14,41,33.0,49.0,14.0,3.0,1.0
