year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2007,TENNESSEE,TN,2007-05-20,20,18.0,53.0,26.0,3.0,0.0
2007,TENNESSEE,TN,2007-05-27,21,12.0,48.0,30.0,9.0,1.0
2007,TENNESSEE,TN,2007-06-03,22,8.0,42.0,34.0,12.0,4.0
2007,TENNESSEE,TN,2007-06-10,23,4.0,35.0,37.0,16.0,8.0
2007,TENNESSEE,TN,2007-06-17,24,2.0,16.0,35.0,28.0,19.0
2007,TENNESSEE,TN,2007-06-24,25,0.0,11.0,34.0,31.0,24.0
2007,TENNESSEE,TN,2007-07-01,26,2.0,13.0,38.0,27.0,20.0
2007,TENNESSEE,TN,2007-07-08,27,3.0,14.0,35.0,27.0,21.0
2007,TENNESSEE,TN,2007-07-15,28,0.0,20.0,37.0,26.0,17.0
2007,TENNESSEE,TN,2007-07-22,29,0.0,17.0,36.0,28.0,19.0
2007,TENNESSEE,TN,2007-07-29,30,0.0,18.0,34.0,29.0,19.0
2007,TENNESSEE,TN,2007-08-05,31,0.0,17.0,33.0,29.0,21.0
2007,TENNESSEE,TN,2007-08-12,32,0.0,14.0,33.0,31.0,22.0
2007,TENNESSEE,TN,2007-08-19,33,0.0,12.0,29.0,32.0,27.0
2007,TENNESSEE,TN,2007-08-26,34,0.0,12.0,30.0,32.0,26.0
2007,TENNESSEE,TN,2007-09-02,35,0.0,12.0,30.0,32.0,26.0
2007,TENNESSEE,TN,2007-09-09,36,0.0,12.0,30.0,32.0,26.0
2007,TENNESSEE,TN,2007-09-16,37,0.0,12.0,30.0,32.0,26.0
2007,TENNESSEE,TN,2007-09-23,38,0.0,12.0,30.0,32.0,26.0
2007,TENNESSEE,TN,2007-09-30,39,0.0,12.0,30.0,32.0,26.0
2007,TENNESSEE,TN,2007-10-07,40,0.0,12.0,30.0,32.0,26.0
2007,TENNESSEE,TN,2007-10-14,41,0.0,12.0,30.0,32.0,26.0
