year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2007,MICHIGAN,MI,2007-05-20,20,24.0,58.0,17.0,1.0,0.0
2007,MICHIGAN,MI,2007-05-27,21,25.0,51.0,22.0,2.0,0.0
2007,MICHIGAN,MI,2007-06-03,22,25.0,55.0,17.0,2.0,1.0
2007,MICHIGAN,MI,2007-06-10,23,29.0,55.0,14.0,2.0,0.0
2007,MICHIGAN,MI,2007-06-17,24,15.0,60.0,20.0,4.0,1.0
2007,MICHIGAN,MI,2007-06-24,25,18.0,52.0,23.0,6.0,1.0
2007,MICHIGAN,MI,2007-07-01,26,12.0,51.0,27.0,9.0,1.0
2007,MICHIGAN,MI,2007-07-08,27,7.0,39.0,35.0,15.0,4.0
2007,MICHIGAN,MI,2007-07-15,28,7.0,39.0,26.0,20.0,8.0
2007,MICHIGAN,MI,2007-07-22,29,5.0,32.0,31.0,20.0,12.0
2007,MICHIGAN,MI,2007-07-29,30,5.0,21.0,33.0,24.0,17.0
2007,MICHIGAN,MI,2007-08-05,31,1.0,11.0,28.0,35.0,25.0
2007,MICHIGAN,MI,2007-08-12,32,2.0,21.0,30.0,27.0,20.0
2007,MICHIGAN,MI,2007-08-19,33,2.0,21.0,36.0,26.0,15.0
2007,MICHIGAN,MI,2007-08-26,34,2.0,26.0,38.0,18.0,16.0
2007,MICHIGAN,MI,2007-09-02,35,2.0,22.0,37.0,22.0,17.0
2007,MICHIGAN,MI,2007-09-09,36,1.0,30.0,30.0,21.0,18.0
2007,MICHIGAN,MI,2007-09-16,37,2.0,27.0,34.0,21.0,16.0
2007,MICHIGAN,MI,2007-09-23,38,5.0,26.0,34.0,19.0,16.0
2007,MICHIGAN,MI,2007-09-30,39,6.0,29.0,27.0,19.0,19.0
2007,MICHIGAN,MI,2007-10-07,40,6.0,28.0,34.0,21.0,11.0
2007,MICHIGAN,MI,2007-10-14,41,6.0,25.0,34.0,22.0,13.0
