year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2007,TEXAS,TX,2007-05-20,20,22.0,47.0,18.0,9.0,4.0
2007,TEXAS,TX,2007-05-27,21,21.0,39.0,35.0,4.0,1.0
2007,TEXAS,TX,2007-06-03,22,18.0,38.0,33.0,8.0,3.0
2007,TEXAS,TX,2007-06-10,23,23.0,41.0,29.0,5.0,2.0
2007,TEXAS,TX,2007-06-17,24,23.0,39.0,30.0,6.0,2.0
2007,TEXAS,TX,2007-06-24,25,24.0,43.0,29.0,3.0,1.0
2007,TEXAS,TX,2007-07-01,26,25.0,42.0,24.0,6.0,3.0
2007,TEXAS,TX,2007-07-08,27,20.0,53.0,22.0,4.0,1.0
2007,TEXAS,TX,2007-07-15,28,26.0,48.0,18.0,6.0,2.0
2007,TEXAS,TX,2007-07-22,29,26.0,52.0,17.0,4.0,1.0
2007,TEXAS,TX,2007-07-29,30,25.0,47.0,16.0,8.0,4.0
2007,TEXAS,TX,2007-08-05,31,25.0,45.0,18.0,8.0,4.0
2007,TEXAS,TX,2007-08-12,32,23.0,45.0,18.0,9.0,5.0
2007,TEXAS,TX,2007-08-19,33,27.0,46.0,18.0,6.0,3.0
2007,TEXAS,TX,2007-08-26,34,27.0,44.0,20.0,6.0,3.0
2007,TEXAS,TX,2007-09-02,35,27.0,44.0,20.0,6.0,3.0
2007,TEXAS,TX,2007-09-09,36,27.0,44.0,20.0,6.0,3.0
2007,TEXAS,TX,2007-09-16,37,27.0,44.0,20.0,6.0,3.0
2007,TEXAS,TX,2007-09-23,38,27.0,44.0,20.0,6.0,3.0
2007,TEXAS,TX,2007-09-30,39,27.0,44.0,20.0,6.0,3.0
2007,TEXAS,TX,2007-10-07,40,27.0,44.0,20.0,6.0,3.0
2007,TEXAS,TX,2007-10-14,41,27.0,44.0,20.0,6.0,3.0
