year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2007,INDIANA,IN,2007-05-20,20,12.0,62.0,22.0,4.0,0.0
2007,INDIANA,IN,2007-05-27,21,13.0,60.0,22.0,4.0,1.0
2007,INDIANA,IN,2007-06-03,22,12.0,59.0,23.0,5.0,1.0
2007,INDIANA,IN,2007-06-10,23,10.0,51.0,29.0,8.0,2.0
2007,INDIANA,IN,2007-06-17,24,5.0,43.0,33.0,14.0,5.0
2007,INDIANA,IN,2007-06-24,25,5.0,44.0,32.0,14.0,5.0
2007,INDIANA,IN,2007-07-01,26,8.0,47.0,31.0,11.0,3.0
2007,INDIANA,IN,2007-07-08,27,8.0,43.0,32.0,13.0,4.0
2007,INDIANA,IN,2007-07-15,28,6.0,37.0,35.0,15.0,7.0
2007,INDIANA,IN,2007-07-22,29,7.0,41.0,32.0,14.0,6.0
2007,INDIANA,IN,2007-07-29,30,8.0,42.0,31.0,13.0,6.0
2007,INDIANA,IN,2007-08-05,31,6.0,38.0,34.0,15.0,7.0
2007,INDIANA,IN,2007-08-12,32,6.0,37.0,33.0,16.0,8.0
2007,INDIANA,IN,2007-08-19,33,4.0,34.0,35.0,18.0,9.0
2007,INDIANA,IN,2007-08-26,34,5.0,37.0,34.0,16.0,8.0
2007,INDIANA,IN,2007-09-02,35,7.0,37.0,34.0,14.0,8.0
2007,INDIANA,IN,2007-09-09,36,7.0,36.0,34.0,15.0,8.0
2007,INDIANA,IN,2007-09-16,37,9.0,38.0,32.0,14.0,7.0
2007,INDIANA,IN,2007-09-23,38,9.0,41.0,31.0,13.0,6.0
2007,INDIANA,IN,2007-09-30,39,10.0,40.0,31.0,13.0,6.0
2007,INDIANA,IN,2007-10-07,40,11.0,39.0,32.0,12.0,6.0
2007,INDIANA,IN,2007-10-14,41,11.0,41.0,32.0,11.0,5.0
