year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2018,IOWA,IA,2018-05-27,21,19.0,63.0,17.0,1.0,0.0
2018,IOWA,IA,2018-06-03,22,21.0,60.0,17.0,2.0,0.0
2018,IOWA,IA,2018-06-10,23,21.0,60.0,17.0,2.0,0.0
2018,IOWA,IA,2018-06-17,24,24.0,60.0,13.0,2.0,1.0
2018,IOWA,IA,2018-06-24,25,24.0,57.0,15.0,3.0,1.0
2018,IOWA,IA,2018-07-01,26,25.0,53.0,16.0,4.0,2.0
2018,IOWA,IA,2018-07-08,27,23.0,55.0,16.0,4.0,2.0
2018,IOWA,IA,2018-07-15,28,24.0,54.0,16.0,4.0,2.0
2018,IOWA,IA,2018-07-22,29,25.0,54.0,15.0,4.0,2.0
2018,IOWA,IA,2018-07-29,30,24.0,54.0,16.0,4.0,2.0
2018,IOWA,IA,2018-08-05,31,22.0,53.0,18.0,5.0,2.0
2018,IOWA,IA,2018-08-12,32,22.0,53.0,18.0,5.0,2.0
2018,IOWA,IA,2018-08-19,33,21.0,52.0,19.0,6.0,2.0
2018,IOWA,IA,2018-08-26,34,23.0,50.0,19.0,6.0,2.0
2018,IOWA,IA,2018-09-02,35,21.0,53.0,18.0,6.0,2.0
2018,IOWA,IA,2018-09-09,36,21.0,52.0,19.0,6.0,2.0
2018,IOWA,IA,2018-09-16,37,20.0,53.0,19.0,6.0,2.0
2018,IOWA,IA,2018-09-23,38,22.0,51.0,18.0,6.0,3.0
2018,IOWA,IA,2018-09-30,39,21.0,54.0,18.0,5.0,2.0
2018,IOWA,IA,2018-10-07,40,18.0,52.0,21.0,6.0,3.0
2018,IOWA,IA,2018-10-14,41,18.0,51.0,22.0,6.0,3.0
2018,IOWA,IA,2018-10-21,42,17.0,51.0,23.0,6.0,3.0
2018,IOWA,IA,2018-10-28,43,17.0,52.0,22.0,6.0,3.0
