year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2018,TEXAS,TX,2018-04-22,16,5.0,38.0,48.0,7.0,2.0
2018,TEXAS,TX,2018-04-29,17,2.0,26.0,69.0,2.0,1.0
2018,TEXAS,TX,2018-05-06,18,2.0,33.0,62.0,2.0,1.0
2018,TEXAS,TX,2018-05-13,19,3.0,32.0,61.0,4.0,0.0
2018,TEXAS,TX,2018-05-20,20,4.0,55.0,35.0,5.0,1.0
2018,TEXAS,TX,2018-05-27,21,4.0,53.0,31.0,7.0,5.0
2018,TEXAS,TX,2018-06-03,22,1.0,45.0,40.0,7.0,7.0
2018,TEXAS,TX,2018-06-10,23,1.0,45.0,35.0,10.0,9.0
2018,TEXAS,TX,2018-06-17,24,1.0,38.0,38.0,12.0,11.0
2018,TEXAS,TX,2018-06-24,25,6.0,35.0,34.0,13.0,12.0
2018,TEXAS,TX,2018-07-01,26,0.0,30.0,42.0,17.0,11.0
2018,TEXAS,TX,2018-07-08,27,2.0,36.0,37.0,15.0,10.0
2018,TEXAS,TX,2018-07-15,28,0.0,33.0,35.0,21.0,11.0
2018,TEXAS,TX,2018-07-22,29,2.0,30.0,36.0,20.0,12.0
2018,TEXAS,TX,2018-07-29,30,6.0,30.0,33.0,16.0,15.0
2018,TEXAS,TX,2018-08-05,31,5.0,26.0,37.0,20.0,12.0
2018,TEXAS,TX,2018-08-12,32,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-08-19,33,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-08-26,34,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-09-02,35,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-09-09,36,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-09-16,37,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-09-23,38,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-09-30,39,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-10-07,40,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-10-14,41,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-10-21,42,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-10-28,43,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-11-04,44,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-11-11,45,2.0,27.0,35.0,24.0,12.0
2018,TEXAS,TX,2018-11-18,46,2.0,27.0,35.0,24.0,12.0
