year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2018,OHIO,OH,2018-05-27,21,28.0,57.0,14.0,1.0,0.0
2018,OHIO,OH,2018-06-03,22,26.0,60.0,12.0,2.0,0.0
2018,OHIO,OH,2018-06-10,23,27.0,60.0,11.0,2.0,0.0
2018,OHIO,OH,2018-06-17,24,27.0,60.0,11.0,2.0,0.0
2018,OHIO,OH,2018-06-24,25,27.0,59.0,12.0,2.0,0.0
2018,OHIO,OH,2018-07-01,26,27.0,56.0,13.0,3.0,1.0
2018,OHIO,OH,2018-07-08,27,28.0,54.0,14.0,3.0,1.0
2018,OHIO,OH,2018-07-15,28,25.0,56.0,15.0,3.0,1.0
2018,OHIO,OH,2018-07-22,29,23.0,49.0,23.0,4.0,1.0
2018,OHIO,OH,2018-07-29,30,19.0,52.0,22.0,5.0,2.0
2018,OHIO,OH,2018-08-05,31,21.0,55.0,19.0,4.0,1.0
2018,OHIO,OH,2018-08-12,32,20.0,56.0,19.0,4.0,1.0
2018,OHIO,OH,2018-08-19,33,19.0,58.0,18.0,4.0,1.0
2018,OHIO,OH,2018-08-26,34,20.0,59.0,17.0,3.0,1.0
2018,OHIO,OH,2018-09-02,35,22.0,57.0,17.0,3.0,1.0
2018,OHIO,OH,2018-09-09,36,23.0,56.0,17.0,3.0,1.0
2018,OHIO,OH,2018-09-16,37,21.0,58.0,17.0,3.0,1.0
2018,OHIO,OH,2018-09-23,38,20.0,60.0,16.0,3.0,1.0
2018,OHIO,OH,2018-09-30,39,22.0,59.0,15.0,3.0,1.0
2018,OHIO,OH,2018-10-07,40,27.0,56.0,13.0,3.0,1.0
2018,OHIO,OH,2018-10-14,41,26.0,56.0,14.0,3.0,1.0
2018,OHIO,OH,2018-10-21,42,25.0,58.0,14.0,2.0,1.0
