year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2018,NORTH DAKOTA,ND,2018-05-27,21,2.0,79.0,18.0,1.0,0.0
2018,NORTH DAKOTA,ND,2018-06-03,22,5.0,70.0,24.0,1.0,0.0
2018,NORTH DAKOTA,ND,2018-06-10,23,7.0,66.0,25.0,2.0,0.0
2018,NORTH DAKOTA,ND,2018-06-17,24,8.0,73.0,17.0,2.0,0.0
2018,NORTH DAKOTA,ND,2018-06-24,25,11.0,71.0,16.0,2.0,0.0
2018,NORTH DAKOTA,ND,2018-07-01,26,11.0,71.0,16.0,2.0,0.0
2018,NORTH DAKOTA,ND,2018-07-08,27,14.0,72.0,13.0,1.0,0.0
2018,NORTH DAKOTA,ND,2018-07-15,28,20.0,68.0,11.0,1.0,0.0
2018,NORTH DAKOTA,ND,2018-07-22,29,22.0,69.0,8.0,1.0,0.0
2018,NORTH DAKOTA,ND,2018-07-29,30,23.0,67.0,9.0,1.0,0.0
2018,NORTH DAKOTA,ND,2018-08-05,31,22.0,63.0,13.0,2.0,0.0
2018,NORTH DAKOTA,ND,2018-08-12,32,17.0,62.0,17.0,3.0,1.0
2018,NORTH DAKOTA,ND,2018-08-19,33,15.0,55.0,22.0,6.0,2.0
2018,NORTH DAKOTA,ND,2018-08-26,34,15.0,49.0,24.0,10.0,2.0
2018,NORTH DAKOTA,ND,2018-09-02,35,16.0,48.0,24.0,10.0,2.0
2018,NORTH DAKOTA,ND,2018-09-09,36,9.0,54.0,25.0,10.0,2.0
2018,NORTH DAKOTA,ND,2018-09-16,37,11.0,51.0,25.0,11.0,2.0
2018,NORTH DAKOTA,ND,2018-09-23,38,15.0,51.0,23.0,10.0,1.0
2018,NORTH DAKOTA,ND,2018-09-30,39,17.0,46.0,23.0,13.0,1.0
2018,NORTH DAKOTA,ND,2018-10-07,40,15.0,48.0,25.0,10.0,2.0
2018,NORTH DAKOTA,ND,2018-10-14,41,15.0,46.0,26.0,11.0,2.0
2018,NORTH DAKOTA,ND,2018-10-21,42,15.0,49.0,24.0,10.0,2.0
2018,NORTH DAKOTA,ND,2018-10-28,43,12.0,46.0,27.0,13.0,2.0
2018,NORTH DAKOTA,ND,2018-11-04,44,16.0,50.0,22.0,10.0,2.0
