year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2018,MICHIGAN,MI,2018-05-27,21,11.0,58.0,28.0,2.0,1.0
2018,MICHIGAN,MI,2018-06-03,22,22.0,49.0,24.0,3.0,2.0
2018,MICHIGAN,MI,2018-06-10,23,21.0,51.0,22.0,4.0,2.0
2018,MICHIGAN,MI,2018-06-17,24,18.0,51.0,26.0,4.0,1.0
2018,MICHIGAN,MI,2018-06-24,25,19.0,53.0,24.0,3.0,1.0
2018,MICHIGAN,MI,2018-07-01,26,18.0,53.0,22.0,5.0,2.0
2018,MICHIGAN,MI,2018-07-08,27,14.0,52.0,23.0,8.0,3.0
2018,MICHIGAN,MI,2018-07-15,28,8.0,47.0,25.0,15.0,5.0
2018,MICHIGAN,MI,2018-07-22,29,9.0,40.0,29.0,15.0,7.0
2018,MICHIGAN,MI,2018-07-29,30,9.0,39.0,34.0,12.0,6.0
2018,MICHIGAN,MI,2018-08-05,31,6.0,43.0,29.0,16.0,6.0
2018,MICHIGAN,MI,2018-08-12,32,6.0,42.0,32.0,13.0,7.0
2018,MICHIGAN,MI,2018-08-19,33,7.0,44.0,30.0,14.0,5.0
2018,MICHIGAN,MI,2018-08-26,34,7.0,42.0,29.0,15.0,7.0
2018,MICHIGAN,MI,2018-09-02,35,9.0,41.0,31.0,13.0,6.0
2018,MICHIGAN,MI,2018-09-09,36,9.0,44.0,29.0,13.0,5.0
2018,MICHIGAN,MI,2018-09-16,37,9.0,42.0,29.0,14.0,6.0
2018,MICHIGAN,MI,2018-09-23,38,11.0,46.0,30.0,10.0,3.0
2018,MICHIGAN,MI,2018-09-30,39,10.0,42.0,32.0,11.0,5.0
2018,MICHIGAN,MI,2018-10-07,40,9.0,45.0,28.0,12.0,6.0
2018,MICHIGAN,MI,2018-10-14,41,10.0,45.0,29.0,11.0,5.0
2018,MICHIGAN,MI,2018-10-21,42,9.0,48.0,29.0,10.0,4.0
2018,MICHIGAN,MI,2018-10-28,43,9.0,47.0,26.0,12.0,6.0
