year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2018,COLORADO,CO,2018-05-27,21,8.0,84.0,7.0,1.0,0.0
2018,COLORADO,CO,2018-06-03,22,7.0,81.0,8.0,4.0,0.0
2018,COLORADO,CO,2018-06-10,23,9.0,76.0,12.0,3.0,0.0
2018,COLORADO,CO,2018-06-17,24,11.0,70.0,16.0,3.0,0.0
2018,COLORADO,CO,2018-06-24,25,10.0,65.0,17.0,6.0,2.0
2018,COLORADO,CO,2018-07-01,26,11.0,67.0,17.0,3.0,2.0
2018,COLORADO,CO,2018-07-08,27,5.0,65.0,23.0,5.0,2.0
2018,COLORADO,CO,2018-07-15,28,8.0,62.0,20.0,6.0,4.0
2018,COLORADO,CO,2018-07-22,29,12.0,44.0,25.0,14.0,5.0
2018,COLORADO,CO,2018-07-29,30,13.0,49.0,28.0,8.0,2.0
2018,COLORADO,CO,2018-08-05,31,5.0,66.0,18.0,5.0,6.0
2018,COLORADO,CO,2018-08-12,32,5.0,58.0,26.0,8.0,3.0
2018,COLORADO,CO,2018-08-19,33,7.0,50.0,24.0,16.0,3.0
2018,COLORADO,CO,2018-08-26,34,9.0,57.0,20.0,11.0,3.0
2018,COLORADO,CO,2018-09-02,35,6.0,66.0,20.0,6.0,2.0
2018,COLORADO,CO,2018-09-09,36,7.0,63.0,21.0,7.0,2.0
2018,COLORADO,CO,2018-09-16,37,9.0,70.0,14.0,5.0,2.0
2018,COLORADO,CO,2018-09-23,38,8.0,62.0,18.0,10.0,2.0
2018,COLORADO,CO,2018-09-30,39,9.0,59.0,19.0,11.0,2.0
2018,COLORADO,CO,2018-10-07,40,4.0,69.0,21.0,5.0,1.0
2018,COLORADO,CO,2018-10-14,41,6.0,62.0,24.0,6.0,2.0
2018,COLORADO,CO,2018-10-21,42,14.0,54.0,20.0,9.0,3.0
2018,COLORADO,CO,2018-10-28,43,6.0,60.0,26.0,6.0,2.0
