STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
IA,2008-01-01,-10.586231884057971,1.066412213740458,77.49893932103697,-14.538405797101449,-6.634057971014493,14.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0
IA,2008-01-02,-15.1125,0.12,73.40242799227727,-19.04225352112676,-11.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2008-01-03,-13.206028368794328,0.0,71.50529818316866,-18.72695035460993,-7.685106382978723,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2008-01-04,-6.074647887323944,0.0487364620938628,69.40015323737333,-11.037323943661972,-1.1119718309859157,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IA,2008-01-05,-1.042805755395683,0.0077490774907749,86.027689750432,-4.581294964028777,2.49568345323741,41.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IA,2008-01-06,2.325,0.0461818181818181,90.16896842930248,-1.532857142857143,6.182857142857143,52.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
IA,2008-01-07,3.1260563380281687,0.4226950354609929,90.2031315208035,-0.9422535211267606,7.194366197183099,54.0,10.0,14.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0
IA,2008-01-08,1.8003521126760564,1.3813620071684587,90.06730209220804,-2.316901408450704,5.9176056338028165,42.0,9.0,3.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,4.0
IA,2008-01-09,-2.5588652482269505,0.8099644128113879,82.87475426118286,-6.890845070422535,1.7822695035460994,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2008-01-10,-1.4024822695035462,0.5681318681318681,87.91423537086789,-4.513475177304964,1.7085106382978723,27.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0
IA,2008-01-11,-3.237943262411348,2.598161764705882,86.81458339564828,-6.857446808510638,0.3815602836879432,33.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
IA,2008-01-12,-4.298561151079137,0.3937269372693727,86.59445629636961,-7.772661870503597,-0.8244604316546762,21.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
IA,2008-01-13,-6.070652173913044,0.2575645756457564,83.16491653095744,-10.068115942028989,-2.0731884057971017,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
IA,2008-01-14,-8.390357142857143,0.056985294117647,75.91191046632768,-12.964285714285714,-3.887943262411348,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
