STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
IN,2008-01-01,-1.4646067415730335,5.729512195121951,82.26294484514919,-7.310112359550562,4.380898876404495,9.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0
IN,2008-01-02,-10.22554347826087,1.824296675191816,79.62999729086955,-15.137234042553192,-5.28695652173913,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
IN,2008-01-03,-12.113829787234042,0.3060532687651331,79.50647198758591,-16.451063829787234,-7.688421052631579,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IN,2008-01-04,-6.876881720430107,0.0307692307692307,64.96744724091103,-12.855319148936172,-0.9404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-05,1.0196808510638298,0.899009900990099,73.07847579073884,-3.0617021276595744,5.101063829787234,14.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-06,8.211290322580645,1.3625310173697271,92.25182003552234,4.16989247311828,12.25268817204301,23.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-07,13.629473684210526,0.7952153110047848,83.23455238594424,10.358947368421052,16.9,7.0,0.0,14.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-08,14.247916666666669,28.58099352051836,84.4891175688412,10.695833333333333,17.8,12.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-09,7.392631578947368,30.57133479212254,82.07011597177868,1.6010416666666665,13.22,13.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-10,4.002631578947368,0.4942660550458715,83.91384917052198,0.0463157894736841,7.958947368421053,14.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-11,5.205208333333333,5.812162162162162,83.42730330187032,0.7218749999999999,9.688541666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
IN,2008-01-12,0.5202127659574468,0.1071253071253071,77.2456533410295,-3.476595744680852,4.517021276595745,16.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-13,1.555851063829787,0.874757281553398,82.92928450045117,-2.6138297872340424,5.725531914893618,15.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
IN,2008-01-14,-1.941304347826087,0.8620525059665871,80.69638643463517,-4.631521739130434,0.7489130434782609,11.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
IN,2008-01-15,-5.902127659574467,0.5157894736842105,79.34447469167242,-9.646808510638298,-2.157446808510638,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IN,2008-01-16,-5.06595744680851,0.1219277108433734,74.37628867496974,-9.406382978723403,-0.725531914893617,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IN,2008-01-17,-2.0715053763440863,1.4091346153846152,83.85362786165966,-6.358064516129032,2.21505376344086,13.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0
IN,2008-01-18,-3.6483870967741936,0.4343980343980344,69.85816318616111,-8.497849462365592,1.2010752688172044,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IN,2008-01-19,-7.88563829787234,0.1169999999999999,70.05355604755225,-14.424468085106383,-1.346808510638298,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IN,2008-01-20,-13.5252688172043,0.0323155216284987,62.42970844308777,-17.79784946236559,-9.25268817204301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IN,2008-01-21,-10.763541666666669,0.0281725888324873,58.37883845042038,-16.2375,-5.289583333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IN,2008-01-22,-5.166666666666667,1.8138424821002384,70.00914770369775,-11.28924731182796,0.9559139784946236,12.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0
IN,2008-01-23,-7.36063829787234,0.2004975124378109,73.63167885481221,-13.754255319148935,-0.9389473684210526,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IN,2008-01-24,-9.209473684210526,0.5541666666666667,72.38084424717805,-15.348421052631576,-3.0705263157894738,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
IN,2008-01-25,-13.523936170212766,0.1464373464373464,64.98523204915492,-19.37052631578948,-7.677659574468086,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
IN,2008-01-26,-8.208064516129033,0.5612658227848101,74.69996054720451,-13.974193548387095,-2.441935483870968,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
IN,2008-01-27,-3.1186813186813187,0.066580310880829,76.52041726836282,-8.272527472527472,2.019565217391305,12.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-28,-0.0984210526315789,0.0651960784313725,73.43996690610962,-6.910416666666666,6.582105263157894,11.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2008-01-29,3.244736842105264,1.7016317016317015,74.8615803510309,-3.782291666666667,10.28842105263158,16.0,1.0,26.0,6.0,6.0,3.0,0.0,6.0,1.0,10.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
IN,2008-01-30,-3.2693548387096776,9.446838407494146,69.63916482003945,-13.598936170212763,7.056989247311828,5.0,0.0,7.0,2.0,3.0,2.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IN,2008-01-31,-8.30989010989011,0.2904411764705882,69.59865426500026,-12.391304347826088,-4.245054945054945,9.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
