STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
MO,2008-01-01,-2.3650641025641024,0.3669811320754716,64.95110301721488,-8.03248407643312,3.3222929936305734,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
MO,2008-01-02,-8.675151515151516,0.038262910798122,64.34629044521444,-13.759036144578314,-3.5856287425149698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MO,2008-01-03,-8.552134146341464,0.0011820330969267,63.71530352995149,-14.09329268292683,-2.98132530120482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MO,2008-01-04,-2.499107142857143,0.006791569086651,57.816172016118685,-8.873214285714287,3.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2008-01-05,5.497852760736196,0.1037825059101654,73.23120814345549,0.105521472392638,10.890184049079751,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2008-01-06,12.756748466257667,0.1183962264150943,73.15075561045103,8.262576687116564,17.250920245398774,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2008-01-07,15.251506024096386,1.6516431924882629,76.62391073742614,11.134939759036143,19.368072289156625,9.0,0.0,22.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MO,2008-01-08,11.657272727272728,28.280995475113123,86.88103837012099,5.538181818181818,17.776363636363637,18.0,2.0,32.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,8.0,6.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0
MO,2008-01-09,3.4593373493975905,3.5990697674418604,75.88106877765651,-3.1668674698795183,10.0855421686747,7.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2008-01-10,2.768562874251497,0.7160465116279069,84.94514837573159,-1.965868263473054,7.502994011976048,18.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0
MO,2008-01-11,1.6694444444444445,3.0267441860465114,74.41339378087645,-3.659509202453988,6.996913580246914,4.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2008-01-12,1.993125,0.0461176470588235,71.58082539876806,-3.98625,7.972499999999999,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
MO,2008-01-13,0.806832298136646,0.1251173708920187,72.7480526672631,-4.334782608695652,5.938888888888889,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
MO,2008-01-14,-1.650609756097561,0.0153488372093023,67.96199725399374,-5.41090909090909,2.129268292682927,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MO,2008-01-15,-3.528484848484849,0.0091334894613583,63.6689190392369,-9.964242424242425,2.9072727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MO,2008-01-16,-1.0942073170731708,0.1897196261682243,67.92393068182366,-7.590853658536586,5.4369696969696975,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,1.0
MO,2008-01-17,-1.045808383233533,2.0294811320754715,78.43984323137013,-6.893413173652695,4.801796407185629,19.0,2.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,3.0,7.0,4.0,0.0,0.0
MO,2008-01-18,-5.477544910179641,0.0482517482517482,67.96377274501764,-10.995808383233532,0.0407185628742514,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
MO,2008-01-19,-8.066666666666666,0.0074162679425837,62.92163378051528,-15.37391304347826,-0.7446540880503145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MO,2008-01-20,-11.125786163522012,0.0014319809069212,60.51039580006124,-16.422641509433962,-5.828930817610063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MO,2008-01-21,-6.856211180124223,0.0786570743405275,57.34031889843151,-12.32857142857143,-1.383850931677019,7.0,0.0,0.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,6.0,5.0,4.0,0.0,0.0
MO,2008-01-22,-4.638343558282208,0.4928909952606635,71.14261274824025,-10.622085889570553,1.345398773006135,10.0,0.0,1.0,5.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,3.0,7.0,2.0,0.0,0.0
MO,2008-01-23,-6.8026785714285705,0.0110849056603773,66.814689393156,-12.638690476190478,-0.9666666666666668,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
MO,2008-01-24,-7.889583333333333,0.0424528301886792,59.651739160868594,-15.82202380952381,0.0428571428571428,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
MO,2008-01-25,-9.286969696969695,0.0232558139534883,56.428696480212814,-14.907878787878788,-3.666060606060606,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
MO,2008-01-26,-2.0062111801242235,0.0230588235294117,66.64615791660462,-7.149689440993789,3.124691358024691,17.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MO,2008-01-27,3.3586538461538464,0.0,63.95399834977119,-4.184615384615384,10.865822784810126,16.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
