STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
PA,2008-01-01,0.7146153846153845,2.022222222222222,75.59084389243363,-3.4853846153846155,4.940458015267176,23.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,4.0,0.0,0.0,7.0,1.0,6.0,4.0,0.0,2.0
PA,2008-01-02,-2.8185606060606063,2.3695035460992906,62.343460343268646,-7.583333333333333,1.946212121212121,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
PA,2008-01-03,-8.084962406015038,0.2432525951557093,61.2962950205711,-12.28796992481203,-3.8819548872180447,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0
PA,2008-01-04,-7.749236641221374,0.0868055555555555,58.57313832593061,-12.800763358778626,-2.6977099236641218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PA,2008-01-05,-3.025572519083969,0.2670212765957446,54.77668589982113,-8.699236641221374,2.648091603053435,18.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0
PA,2008-01-06,2.8814393939393943,1.4559027777777778,85.51884981215453,-1.4,7.162878787878788,32.0,5.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
PA,2008-01-07,8.472556390977443,0.3385964912280702,77.4498849016103,3.802238805970149,13.07218045112782,19.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PA,2008-01-08,11.498507462686566,0.173076923076923,72.76580457766512,5.554477611940298,17.442537313432837,28.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
PA,2008-01-09,10.81203007518797,1.7634482758620689,62.85215591387744,4.096992481203007,17.527067669172933,14.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
PA,2008-01-10,4.32962962962963,1.0917525773195875,62.12014876983444,-2.017037037037037,10.676296296296297,16.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0
PA,2008-01-11,4.377238805970149,11.679591836734694,82.74074682423479,-0.3288888888888889,9.15223880597015,36.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0
PA,2008-01-12,4.097674418604651,3.104964539007092,66.47811358906819,-0.1046511627906976,8.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
