STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
NC,2008-01-01,6.596236559139785,0.1250681198910081,60.63728411026265,0.121505376344086,13.08244680851064,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC,2008-01-02,0.4860526315789474,0.391008174386921,43.25090239398464,-5.283157894736842,6.280628272251309,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
NC,2008-01-03,-3.4984375,0.1161290322580645,44.09749201741707,-8.276683937823835,1.2471502590673575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC,2008-01-04,-2.438684210526316,0.0013477088948787,52.60481869741005,-9.533157894736842,4.63717277486911,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-05,1.956084656084656,0.0013586956521739,52.42107303297034,-6.3,10.172251308900524,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-06,8.163421052631579,0.1853260869565217,64.32692994630123,0.5294736842105263,15.76387434554974,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-07,11.611052631578946,0.01455525606469,77.14137782492169,3.4678947368421054,19.752356020942408,42.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-08,13.656052631578948,0.0352941176470588,81.65046888292376,6.503157894736842,20.797916666666666,46.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-09,14.87686170212766,0.4658792650918635,76.77860296492737,9.046808510638298,20.722631578947368,18.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-10,12.319845360824743,2.137270341207349,73.0337055423303,6.556923076923076,18.09897435897436,30.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-11,12.938205128205126,8.866666666666667,80.70337458578373,8.217435897435898,17.65897435897436,28.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-12,10.291397849462363,1.663563829787234,71.47059790729628,4.129032258064516,16.49468085106383,13.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-13,7.561702127659574,0.363013698630137,75.65040103636476,2.5526595744680853,12.6010582010582,21.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
NC,2008-01-14,4.693684210526316,0.673841961852861,67.0012166043418,-0.8178010471204188,10.21413612565445,31.0,10.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-15,1.486125654450262,0.0784366576819406,52.555896102234215,-4.9953125,7.9953125,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2008-01-16,0.2138020833333333,0.3595567867036011,50.27290208761875,-5.908333333333334,6.343523316062176,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
