STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
WI,2008-01-01,-8.948863636363637,0.1674418604651162,79.67186074556014,-12.940340909090908,-4.961016949152542,10.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2008-01-02,-13.56861111111111,0.1232558139534883,76.70799679673836,-18.224175824175827,-8.926666666666666,7.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2008-01-03,-14.203825136612023,0.0132575757575757,72.82183194550142,-20.807650273224045,-7.6,4.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2008-01-04,-9.355337078651685,0.0,72.33328996334734,-15.016292134831462,-3.648618784530387,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2008-01-05,-3.039606741573033,0.0011494252873563,82.8813347884958,-7.628089887640449,1.5751381215469615,39.0,6.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WI,2008-01-06,2.458988764044944,0.1319230769230769,95.14217829683484,-0.1634831460674157,5.09889502762431,85.0,16.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
WI,2008-01-07,3.029120879120879,2.0418867924528303,96.1926534440518,-0.173224043715847,6.244505494505495,86.0,16.0,25.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0
WI,2008-01-08,2.297540983606557,8.112359550561798,96.20372531838274,-0.1961748633879781,4.7912568306010925,73.0,15.0,5.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
WI,2008-01-09,-1.050277777777778,4.704868913857678,84.353635636229,-4.426923076923077,2.3566666666666665,20.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI,2008-01-10,-1.6918539325842696,0.5157692307692308,83.69550849696478,-4.464606741573034,1.1489010989010988,21.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0
WI,2008-01-11,-0.8361111111111111,3.125572519083969,88.32635218491218,-3.656111111111111,2.007692307692308,21.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
WI,2008-01-12,-2.743296089385475,0.4895348837209302,87.52189827468068,-5.198882681564246,-0.2877094972067039,20.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0
WI,2008-01-13,-2.9819444444444443,2.1459143968871595,88.4441928250218,-5.011666666666667,-0.943646408839779,21.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0
WI,2008-01-14,-5.990384615384615,0.7594488188976378,80.73954638039329,-9.330601092896174,-2.6719780219780223,12.0,3.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
WI,2008-01-15,-8.848333333333333,0.2421455938697318,79.36733143930054,-12.583333333333334,-5.109340659340659,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
WI,2008-01-16,-7.157022471910112,0.1766283524904214,79.05368621069952,-10.947191011235956,-3.265934065934066,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
WI,2008-01-17,-5.930000000000001,2.560392156862745,84.60796394944298,-10.81611111111111,-0.9754098360655736,18.0,7.0,0.0,0.0,1.0,1.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0
WI,2008-01-18,-12.711016949152542,3.0330739299610894,74.61450293072942,-19.599441340782125,-5.874576271186441,6.0,0.0,0.0,0.0,1.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
WI,2008-01-19,-19.39747191011236,0.0723076923076923,66.70137371000224,-25.88388888888889,-12.86685393258427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2008-01-20,-22.398055555555555,0.0101960784313725,64.77170476418824,-27.11868131868132,-17.681666666666665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2008-01-21,-19.67241379310345,0.6426923076923077,70.55246150009967,-24.371022727272727,-14.934463276836158,13.0,3.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0
WI,2008-01-22,-16.080446927374304,5.0201550387596905,77.94366777127419,-19.95027932960894,-12.155801104972374,14.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
WI,2008-01-23,-17.645303867403317,0.0559845559845559,72.86254175132295,-23.390659340659344,-11.931868131868132,7.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2008-01-24,-19.91126373626373,0.1692307692307692,63.99008157286358,-26.230601092896173,-13.643406593406594,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2008-01-25,-18.42568306010929,0.2003861003861003,67.3959701382803,-24.8120218579235,-12.03934426229508,14.0,2.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
WI,2008-01-26,-12.226553672316385,1.8450980392156864,83.15498372782656,-18.342937853107344,-6.107262569832402,16.0,3.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
