year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2016,OHIO,OH,2016-05-29,21,12.0,51.0,33.0,3.0,1.0
2016,OHIO,OH,2016-06-05,22,15.0,52.0,29.0,3.0,1.0
2016,OHIO,OH,2016-06-12,23,16.0,49.0,31.0,3.0,1.0
2016,OHIO,OH,2016-06-19,24,13.0,51.0,32.0,4.0,0.0
2016,OHIO,OH,2016-06-26,25,14.0,53.0,29.0,3.0,1.0
2016,OHIO,OH,2016-07-03,26,14.0,56.0,27.0,3.0,0.0
2016,OHIO,OH,2016-07-10,27,13.0,57.0,26.0,4.0,0.0
2016,OHIO,OH,2016-07-17,28,11.0,53.0,30.0,5.0,1.0
2016,OHIO,OH,2016-07-24,29,9.0,51.0,31.0,7.0,2.0
2016,OHIO,OH,2016-07-31,30,7.0,47.0,33.0,10.0,3.0
2016,OHIO,OH,2016-08-07,31,7.0,40.0,34.0,14.0,5.0
2016,OHIO,OH,2016-08-14,32,6.0,38.0,34.0,15.0,7.0
2016,OHIO,OH,2016-08-21,33,6.0,40.0,33.0,14.0,7.0
2016,OHIO,OH,2016-08-28,34,6.0,39.0,35.0,14.0,6.0
2016,OHIO,OH,2016-09-04,35,6.0,39.0,36.0,13.0,6.0
2016,OHIO,OH,2016-09-11,36,5.0,38.0,37.0,14.0,6.0
2016,OHIO,OH,2016-09-18,37,5.0,39.0,36.0,14.0,6.0
2016,OHIO,OH,2016-09-25,38,5.0,39.0,36.0,14.0,6.0
2016,OHIO,OH,2016-10-02,39,5.0,39.0,34.0,15.0,7.0
2016,OHIO,OH,2016-10-09,40,5.0,39.0,34.0,15.0,7.0
2016,OHIO,OH,2016-10-16,41,5.0,41.0,33.0,14.0,7.0
2016,OHIO,OH,2016-10-23,42,6.0,41.0,33.0,14.0,6.0
