year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2016,NORTH CAROLINA,NC,2016-04-24,16,12.0,63.0,24.0,1.0,0.0
2016,NORTH CAROLINA,NC,2016-05-01,17,14.0,60.0,24.0,2.0,0.0
2016,NORTH CAROLINA,NC,2016-05-08,18,14.0,63.0,22.0,1.0,0.0
2016,NORTH CAROLINA,NC,2016-05-15,19,14.0,63.0,22.0,1.0,0.0
2016,NORTH CAROLINA,NC,2016-05-22,20,17.0,60.0,20.0,3.0,0.0
2016,NORTH CAROLINA,NC,2016-05-29,21,18.0,60.0,20.0,2.0,0.0
2016,NORTH CAROLINA,NC,2016-06-05,22,19.0,57.0,20.0,3.0,1.0
2016,NORTH CAROLINA,NC,2016-06-12,23,18.0,56.0,20.0,4.0,2.0
2016,NORTH CAROLINA,NC,2016-06-19,24,17.0,56.0,21.0,4.0,2.0
2016,NORTH CAROLINA,NC,2016-06-26,25,15.0,53.0,24.0,5.0,3.0
2016,NORTH CAROLINA,NC,2016-07-03,26,15.0,53.0,24.0,5.0,3.0
2016,NORTH CAROLINA,NC,2016-07-10,27,15.0,52.0,24.0,6.0,3.0
2016,NORTH CAROLINA,NC,2016-07-17,28,16.0,53.0,23.0,5.0,3.0
2016,NORTH CAROLINA,NC,2016-07-24,29,16.0,50.0,25.0,6.0,3.0
2016,NORTH CAROLINA,NC,2016-07-31,30,15.0,49.0,25.0,7.0,4.0
2016,NORTH CAROLINA,NC,2016-08-07,31,15.0,49.0,25.0,7.0,4.0
2016,NORTH CAROLINA,NC,2016-08-14,32,16.0,50.0,25.0,7.0,2.0
2016,NORTH CAROLINA,NC,2016-08-21,33,16.0,50.0,25.0,7.0,2.0
2016,NORTH CAROLINA,NC,2016-08-28,34,16.0,50.0,25.0,7.0,2.0
2016,NORTH CAROLINA,NC,2016-09-04,35,16.0,49.0,25.0,7.0,3.0
2016,NORTH CAROLINA,NC,2016-09-11,36,16.0,50.0,24.0,7.0,3.0
2016,NORTH CAROLINA,NC,2016-09-18,37,16.0,50.0,24.0,7.0,3.0
2016,NORTH CAROLINA,NC,2016-09-25,38,17.0,49.0,24.0,7.0,3.0
2016,NORTH CAROLINA,NC,2016-10-02,39,17.0,49.0,24.0,7.0,3.0
2016,NORTH CAROLINA,NC,2016-10-09,40,17.0,48.0,25.0,7.0,3.0
2016,NORTH CAROLINA,NC,2016-10-16,41,17.0,48.0,25.0,7.0,3.0
