year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2016,NORTH DAKOTA,ND,2016-05-29,21,11.0,74.0,14.0,1.0,0.0
2016,NORTH DAKOTA,ND,2016-06-05,22,11.0,75.0,12.0,2.0,0.0
2016,NORTH DAKOTA,ND,2016-06-12,23,12.0,74.0,12.0,2.0,0.0
2016,NORTH DAKOTA,ND,2016-06-19,24,12.0,74.0,12.0,2.0,0.0
2016,NORTH DAKOTA,ND,2016-06-26,25,12.0,69.0,15.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-07-03,26,12.0,66.0,18.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-07-10,27,12.0,66.0,17.0,4.0,1.0
2016,NORTH DAKOTA,ND,2016-07-17,28,15.0,63.0,17.0,4.0,1.0
2016,NORTH DAKOTA,ND,2016-07-24,29,15.0,63.0,17.0,4.0,1.0
2016,NORTH DAKOTA,ND,2016-07-31,30,15.0,64.0,17.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-08-07,31,15.0,65.0,16.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-08-14,32,16.0,63.0,17.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-08-21,33,16.0,63.0,17.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-08-28,34,16.0,62.0,17.0,4.0,1.0
2016,NORTH DAKOTA,ND,2016-09-04,35,15.0,63.0,17.0,4.0,1.0
2016,NORTH DAKOTA,ND,2016-09-11,36,16.0,62.0,17.0,4.0,1.0
2016,NORTH DAKOTA,ND,2016-09-18,37,16.0,63.0,17.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-09-25,38,16.0,63.0,17.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-10-02,39,16.0,63.0,17.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-10-09,40,17.0,63.0,16.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-10-16,41,19.0,61.0,16.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-10-23,42,22.0,59.0,15.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-10-30,43,25.0,57.0,14.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-11-06,44,25.0,57.0,14.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-11-13,45,25.0,57.0,14.0,3.0,1.0
2016,NORTH DAKOTA,ND,2016-11-20,46,25.0,57.0,14.0,3.0,1.0
