year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2016,INDIANA,IN,2016-05-29,21,10.0,59.0,23.0,6.0,2.0
2016,INDIANA,IN,2016-06-05,22,12.0,60.0,22.0,5.0,1.0
2016,INDIANA,IN,2016-06-12,23,13.0,60.0,21.0,5.0,1.0
2016,INDIANA,IN,2016-06-19,24,13.0,59.0,22.0,5.0,1.0
2016,INDIANA,IN,2016-06-26,25,15.0,58.0,20.0,5.0,2.0
2016,INDIANA,IN,2016-07-03,26,16.0,57.0,20.0,5.0,2.0
2016,INDIANA,IN,2016-07-10,27,19.0,55.0,19.0,5.0,2.0
2016,INDIANA,IN,2016-07-17,28,21.0,53.0,18.0,5.0,3.0
2016,INDIANA,IN,2016-07-24,29,21.0,54.0,18.0,5.0,2.0
2016,INDIANA,IN,2016-07-31,30,23.0,54.0,16.0,5.0,2.0
2016,INDIANA,IN,2016-08-07,31,20.0,53.0,18.0,6.0,3.0
2016,INDIANA,IN,2016-08-14,32,19.0,52.0,20.0,6.0,3.0
2016,INDIANA,IN,2016-08-21,33,19.0,54.0,18.0,6.0,3.0
2016,INDIANA,IN,2016-08-28,34,20.0,52.0,19.0,6.0,3.0
2016,INDIANA,IN,2016-09-04,35,20.0,54.0,18.0,5.0,3.0
2016,INDIANA,IN,2016-09-11,36,19.0,54.0,19.0,5.0,3.0
2016,INDIANA,IN,2016-09-18,37,19.0,54.0,18.0,6.0,3.0
2016,INDIANA,IN,2016-09-25,38,18.0,54.0,19.0,6.0,3.0
2016,INDIANA,IN,2016-10-02,39,17.0,54.0,20.0,6.0,3.0
2016,INDIANA,IN,2016-10-09,40,17.0,55.0,19.0,6.0,3.0
2016,INDIANA,IN,2016-10-16,41,16.0,54.0,20.0,7.0,3.0
