year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2016,COLORADO,CO,2016-05-29,21,22.0,52.0,23.0,2.0,1.0
2016,COLORADO,CO,2016-06-05,22,19.0,58.0,20.0,2.0,1.0
2016,COLORADO,CO,2016-06-12,23,16.0,65.0,18.0,1.0,0.0
2016,COLORADO,CO,2016-06-19,24,17.0,63.0,19.0,1.0,0.0
2016,COLORADO,CO,2016-06-26,25,19.0,61.0,19.0,1.0,0.0
2016,COLORADO,CO,2016-07-03,26,21.0,62.0,14.0,2.0,1.0
2016,COLORADO,CO,2016-07-10,27,18.0,66.0,14.0,1.0,1.0
2016,COLORADO,CO,2016-07-17,28,18.0,65.0,14.0,2.0,1.0
2016,COLORADO,CO,2016-07-24,29,15.0,64.0,18.0,2.0,1.0
2016,COLORADO,CO,2016-07-31,30,15.0,68.0,14.0,2.0,1.0
2016,COLORADO,CO,2016-08-07,31,17.0,65.0,15.0,2.0,1.0
2016,COLORADO,CO,2016-08-14,32,17.0,66.0,14.0,2.0,1.0
2016,COLORADO,CO,2016-08-21,33,14.0,66.0,17.0,2.0,1.0
2016,COLORADO,CO,2016-08-28,34,14.0,65.0,18.0,2.0,1.0
2016,COLORADO,CO,2016-09-04,35,15.0,61.0,21.0,2.0,1.0
2016,COLORADO,CO,2016-09-11,36,15.0,60.0,22.0,2.0,1.0
2016,COLORADO,CO,2016-09-18,37,14.0,60.0,22.0,3.0,1.0
2016,COLORADO,CO,2016-09-25,38,16.0,57.0,23.0,3.0,1.0
2016,COLORADO,CO,2016-10-02,39,16.0,58.0,22.0,3.0,1.0
2016,COLORADO,CO,2016-10-09,40,14.0,60.0,22.0,3.0,1.0
2016,COLORADO,CO,2016-10-16,41,14.0,60.0,22.0,3.0,1.0
2016,COLORADO,CO,2016-10-23,42,14.0,62.0,20.0,3.0,1.0
