year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2016,MINNESOTA,MN,2016-05-22,20,10.0,55.0,32.0,3.0,0.0
2016,MINNESOTA,MN,2016-05-29,21,13.0,58.0,27.0,2.0,0.0
2016,MINNESOTA,MN,2016-06-05,22,18.0,59.0,21.0,2.0,0.0
2016,MINNESOTA,MN,2016-06-12,23,19.0,59.0,20.0,2.0,0.0
2016,MINNESOTA,MN,2016-06-19,24,18.0,61.0,19.0,2.0,0.0
2016,MINNESOTA,MN,2016-06-26,25,19.0,62.0,17.0,2.0,0.0
2016,MINNESOTA,MN,2016-07-03,26,18.0,61.0,18.0,3.0,0.0
2016,MINNESOTA,MN,2016-07-10,27,20.0,61.0,16.0,3.0,0.0
2016,MINNESOTA,MN,2016-07-17,28,21.0,61.0,14.0,3.0,1.0
2016,MINNESOTA,MN,2016-07-24,29,22.0,62.0,13.0,3.0,0.0
2016,MINNESOTA,MN,2016-07-31,30,24.0,61.0,11.0,3.0,1.0
2016,MINNESOTA,MN,2016-08-07,31,24.0,61.0,11.0,3.0,1.0
2016,MINNESOTA,MN,2016-08-14,32,26.0,59.0,12.0,2.0,1.0
2016,MINNESOTA,MN,2016-08-21,33,27.0,59.0,11.0,2.0,1.0
2016,MINNESOTA,MN,2016-08-28,34,26.0,59.0,11.0,3.0,1.0
2016,MINNESOTA,MN,2016-09-04,35,26.0,58.0,12.0,3.0,1.0
2016,MINNESOTA,MN,2016-09-11,36,26.0,58.0,12.0,3.0,1.0
2016,MINNESOTA,MN,2016-09-18,37,28.0,56.0,12.0,3.0,1.0
2016,MINNESOTA,MN,2016-09-25,38,27.0,57.0,12.0,3.0,1.0
2016,MINNESOTA,MN,2016-10-02,39,28.0,57.0,11.0,3.0,1.0
2016,MINNESOTA,MN,2016-10-09,40,29.0,56.0,11.0,3.0,1.0
2016,MINNESOTA,MN,2016-10-16,41,29.0,57.0,10.0,3.0,1.0
2016,MINNESOTA,MN,2016-10-23,42,32.0,55.0,9.0,3.0,1.0
