state_abbr,areasymbol_count,n_records,awc_r_wmean,awc_r_median,awc_r_p25,awc_r_p75,om_r_wmean,om_r_median,om_r_p25,om_r_p75,ph1to1h2o_r_wmean,ph1to1h2o_r_median,ph1to1h2o_r_p25,ph1to1h2o_r_p75
IN,92,17021,0.1965051137609715,0.21,0.18,0.22,3.0595726019590614,2.0,1.7,3.0,6.284915645755395,6.3,5.9,6.5
