year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2024,KENTUCKY,KY,2024-03-31,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-04-07,14,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-04-14,15,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-04-21,16,23.0,8.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-04-28,17,35.0,15.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-05-05,18,46.0,25.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-05-12,19,58.0,39.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-05-19,20,65.0,49.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-05-26,21,73.0,58.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-06-02,22,79.0,66.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-06-09,23,90.0,76.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-06-16,24,96.0,87.0,0.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-06-23,25,97.0,93.0,9.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-06-30,26,100.0,100.0,32.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-07-07,27,0.0,0.0,46.0,0.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-07-14,28,0.0,0.0,65.0,9.0,0.0,0.0,0.0
2024,KENTUCKY,KY,2024-07-21,29,0.0,0.0,77.0,18.0,1.0,0.0,0.0
2024,KENTUCKY,KY,2024-07-28,30,0.0,0.0,83.0,30.0,10.0,0.0,0.0
2024,KENTUCKY,KY,2024-08-04,31,0.0,0.0,90.0,48.0,22.0,0.0,0.0
2024,KENTUCKY,KY,2024-08-11,32,0.0,0.0,93.0,61.0,37.0,0.0,0.0
2024,KENTUCKY,KY,2024-08-18,33,0.0,0.0,96.0,75.0,54.0,5.0,0.0
2024,KENTUCKY,KY,2024-08-25,34,0.0,0.0,0.0,83.0,66.0,25.0,1.0
2024,KENTUCKY,KY,2024-09-01,35,0.0,0.0,0.0,90.0,80.0,50.0,11.0
2024,KENTUCKY,KY,2024-09-08,36,0.0,0.0,0.0,95.0,88.0,67.0,22.0
2024,KENTUCKY,KY,2024-09-15,37,0.0,0.0,0.0,100.0,92.0,78.0,33.0
2024,KENTUCKY,KY,2024-09-22,38,0.0,0.0,0.0,0.0,96.0,85.0,45.0
2024,KENTUCKY,KY,2024-09-29,39,0.0,0.0,0.0,0.0,99.0,91.0,56.0
2024,KENTUCKY,KY,2024-10-06,40,0.0,0.0,0.0,0.0,0.0,95.0,66.0
2024,KENTUCKY,KY,2024-10-13,41,0.0,0.0,0.0,0.0,0.0,98.0,76.0
2024,KENTUCKY,KY,2024-10-20,42,0.0,0.0,0.0,0.0,0.0,100.0,82.0
2024,KENTUCKY,KY,2024-10-27,43,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2024,KENTUCKY,KY,2024-11-03,44,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2024,KENTUCKY,KY,2024-11-10,45,0.0,0.0,0.0,0.0,0.0,0.0,95.0
