year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2017,MICHIGAN,MI,2017-04-09,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-04-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-04-23,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-04-30,17,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-05-07,18,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-05-14,19,30.0,2.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-05-21,20,67.0,16.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-05-28,21,82.0,43.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-06-04,22,91.0,66.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-06-11,23,96.0,83.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-06-18,24,0.0,94.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-06-25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-07-02,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-07-09,27,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-07-16,28,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-07-23,29,0.0,0.0,41.0,1.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-07-30,30,0.0,0.0,71.0,4.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-08-06,31,0.0,0.0,86.0,17.0,0.0,0.0,0.0
2017,MICHIGAN,MI,2017-08-13,32,0.0,0.0,91.0,39.0,3.0,0.0,0.0
2017,MICHIGAN,MI,2017-08-20,33,0.0,0.0,95.0,56.0,11.0,0.0,0.0
2017,MICHIGAN,MI,2017-08-27,34,0.0,0.0,0.0,70.0,23.0,0.0,0.0
2017,MICHIGAN,MI,2017-09-03,35,0.0,0.0,0.0,79.0,44.0,1.0,1.0
2017,MICHIGAN,MI,2017-09-10,36,0.0,0.0,0.0,84.0,63.0,4.0,12.0
2017,MICHIGAN,MI,2017-09-17,37,0.0,0.0,0.0,92.0,73.0,17.0,26.0
2017,MICHIGAN,MI,2017-09-24,38,0.0,0.0,0.0,95.0,84.0,37.0,51.0
2017,MICHIGAN,MI,2017-10-01,39,0.0,0.0,0.0,0.0,89.0,58.0,66.0
2017,MICHIGAN,MI,2017-10-08,40,0.0,0.0,0.0,0.0,94.0,73.0,85.0
2017,MICHIGAN,MI,2017-10-15,41,0.0,0.0,0.0,0.0,95.0,83.0,89.0
2017,MICHIGAN,MI,2017-10-22,42,0.0,0.0,0.0,0.0,0.0,91.0,91.0
2017,MICHIGAN,MI,2017-10-29,43,0.0,0.0,0.0,0.0,0.0,94.0,94.0
2017,MICHIGAN,MI,2017-11-05,44,0.0,0.0,0.0,0.0,0.0,96.0,97.0
2017,MICHIGAN,MI,2017-11-12,45,0.0,0.0,0.0,0.0,0.0,0.0,69.0
2017,MICHIGAN,MI,2017-11-19,46,0.0,0.0,0.0,0.0,0.0,0.0,76.0
2017,MICHIGAN,MI,2017-11-26,47,0.0,0.0,0.0,0.0,0.0,0.0,84.0
