year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2006,WISCONSIN,WI,2006-04-09,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-04-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-04-23,16,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-04-30,17,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-05-07,18,52.0,3.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-05-14,19,75.0,13.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-05-21,20,82.0,35.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-05-28,21,93.0,64.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-06-04,22,0.0,83.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-06-11,23,0.0,93.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-06-25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-07-02,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-07-09,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-07-16,28,0.0,0.0,14.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-07-23,29,0.0,0.0,47.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-07-30,30,0.0,0.0,75.0,6.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-08-06,31,0.0,0.0,89.0,18.0,0.0,0.0,0.0
2006,WISCONSIN,WI,2006-08-13,32,0.0,0.0,0.0,43.0,2.0,0.0,0.0
2006,WISCONSIN,WI,2006-08-20,33,0.0,0.0,0.0,62.0,18.0,0.0,0.0
2006,WISCONSIN,WI,2006-08-27,34,0.0,0.0,0.0,79.0,33.0,0.0,0.0
2006,WISCONSIN,WI,2006-09-03,35,0.0,0.0,0.0,87.0,51.0,3.0,0.0
2006,WISCONSIN,WI,2006-09-10,36,0.0,0.0,0.0,0.0,66.0,11.0,0.0
2006,WISCONSIN,WI,2006-09-17,37,0.0,0.0,0.0,0.0,88.0,21.0,0.0
2006,WISCONSIN,WI,2006-09-24,38,0.0,0.0,0.0,0.0,0.0,47.0,2.0
2006,WISCONSIN,WI,2006-10-01,39,0.0,0.0,0.0,0.0,0.0,69.0,6.0
2006,WISCONSIN,WI,2006-10-08,40,0.0,0.0,0.0,0.0,0.0,89.0,10.0
2006,WISCONSIN,WI,2006-10-15,41,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2006,WISCONSIN,WI,2006-10-22,42,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2006,WISCONSIN,WI,2006-10-29,43,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2006,WISCONSIN,WI,2006-11-05,44,0.0,0.0,0.0,0.0,0.0,0.0,59.0
2006,WISCONSIN,WI,2006-11-12,45,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2006,WISCONSIN,WI,2006-11-19,46,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2006,WISCONSIN,WI,2006-11-26,47,0.0,0.0,0.0,0.0,0.0,0.0,92.0
