year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2006,PENNSYLVANIA,PA,2006-04-09,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-04-16,15,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-04-23,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-04-30,17,34.0,4.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-05-07,18,58.0,10.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-05-14,19,75.0,34.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-05-21,20,82.0,54.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-05-28,21,89.0,69.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-06-04,22,0.0,80.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-06-11,23,0.0,85.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-06-25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-07-02,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-07-09,27,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-07-16,28,0.0,0.0,38.0,0.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-07-23,29,0.0,0.0,62.0,6.0,0.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-07-30,30,0.0,0.0,75.0,16.0,2.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-08-06,31,0.0,0.0,89.0,35.0,10.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-08-13,32,0.0,0.0,0.0,51.0,20.0,0.0,0.0
2006,PENNSYLVANIA,PA,2006-08-20,33,0.0,0.0,0.0,78.0,42.0,14.0,0.0
2006,PENNSYLVANIA,PA,2006-08-27,34,0.0,0.0,0.0,89.0,64.0,16.0,0.0
2006,PENNSYLVANIA,PA,2006-09-03,35,0.0,0.0,0.0,90.0,65.0,17.0,0.0
2006,PENNSYLVANIA,PA,2006-09-10,36,0.0,0.0,0.0,0.0,74.0,32.0,5.0
2006,PENNSYLVANIA,PA,2006-09-17,37,0.0,0.0,0.0,0.0,85.0,44.0,10.0
2006,PENNSYLVANIA,PA,2006-09-24,38,0.0,0.0,0.0,0.0,0.0,68.0,18.0
2006,PENNSYLVANIA,PA,2006-10-01,39,0.0,0.0,0.0,0.0,0.0,77.0,23.0
2006,PENNSYLVANIA,PA,2006-10-08,40,0.0,0.0,0.0,0.0,0.0,79.0,25.0
2006,PENNSYLVANIA,PA,2006-10-15,41,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2006,PENNSYLVANIA,PA,2006-10-22,42,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2006,PENNSYLVANIA,PA,2006-10-29,43,0.0,0.0,0.0,0.0,0.0,0.0,62.0
2006,PENNSYLVANIA,PA,2006-11-05,44,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2006,PENNSYLVANIA,PA,2006-11-12,45,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2006,PENNSYLVANIA,PA,2006-11-19,46,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2006,PENNSYLVANIA,PA,2006-11-26,47,0.0,0.0,0.0,0.0,0.0,0.0,90.0
