year,state_name,state_alpha,region,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested,excellent,good,fair,poor,very poor,tmax,tmin,tavg,prcp_sum,prcp_mean,rh,flag_condition_progress
2005,COLORADO,CO,Semi-Arid Continental,2005-04-17,15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.250721171927268,-2.591012213419877,5.833846754936995,13.962251083214015,1.9946072976020024,58.01722382705988,1
2005,COLORADO,CO,Semi-Arid Continental,2005-04-24,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.841044309894938,-1.3278281396045435,6.762672752716417,9.19043458571002,1.3129192265300027,53.29780125901649,1
2005,COLORADO,CO,Semi-Arid Continental,2005-05-01,17,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02314870173525,-3.127637167241509,2.946686985155972,30.09670384225258,4.299529120321798,75.87167614393219,1
2005,COLORADO,CO,Semi-Arid Continental,2005-05-08,18,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.803780433673747,-0.3668002564743227,6.715729712095279,7.0644540130363165,1.0092077161480453,65.11375851813746,1
2005,COLORADO,CO,Semi-Arid Continental,2005-05-15,19,60.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.320219894027307,0.1036132977797546,8.212926863748043,10.969492284958909,1.5670703264227013,57.66289345599074,1
2005,COLORADO,CO,Semi-Arid Continental,2005-05-22,20,82.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,60.0,21.0,1.0,0.0,23.442839833249657,5.181277128505065,14.319618585015313,0.4068928947396307,0.0581275563913758,46.42473839100728,0
2005,COLORADO,CO,Semi-Arid Continental,2005-05-29,21,0.0,61.0,0.0,0.0,0.0,0.0,0.0,22.0,56.0,19.0,3.0,0.0,22.179820854750307,4.641925374668396,13.407954676167185,3.910826502002335,0.5586895002860478,54.5703100757584,0
2005,COLORADO,CO,Semi-Arid Continental,2005-06-05,22,0.0,94.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,17.0,1.0,0.0,17.42063794730225,3.209671250626404,10.318634978318402,41.82972252350419,5.975674646214884,68.03838414447907,0
2005,COLORADO,CO,Semi-Arid Continental,2005-06-26,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,48.0,7.0,2.0,0.0,26.617917561088404,9.216331453812543,17.913984133453987,10.199850994600451,1.4571215706572076,54.36419915104684,0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-03,26,0.0,0.0,8.0,0.0,0.0,0.0,0.0,46.0,42.0,10.0,2.0,0.0,26.356382988827203,7.692814735147675,17.022033507747345,3.6752778185155295,0.5250396883593614,46.06078169490172,0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-10,27,0.0,0.0,12.0,0.0,0.0,0.0,0.0,47.0,40.0,11.0,2.0,0.0,28.205426694777923,8.927990537053748,18.57055188351751,3.610417883395718,0.5157739833422454,45.86233094307592,0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-17,28,0.0,0.0,15.0,0.0,0.0,0.0,0.0,36.0,47.0,14.0,3.0,0.0,30.49536230120932,11.25406320754462,20.871142468650827,3.497903570950361,0.4997005101357659,46.07420407087318,0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-24,29,0.0,0.0,30.0,1.0,0.0,0.0,0.0,32.0,46.0,18.0,4.0,0.0,31.202165268028264,11.92725838412446,21.587556331036925,3.259769515942069,0.4656813594202956,42.9374239547954,0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-31,30,0.0,0.0,58.0,6.0,0.0,0.0,0.0,28.0,45.0,20.0,6.0,1.0,27.41616589124275,9.669490171263028,18.572835798943657,14.478036343651372,2.06829090623591,52.85022635442276,0
2005,COLORADO,CO,Semi-Arid Continental,2005-08-07,31,0.0,0.0,72.0,15.0,0.0,0.0,0.0,29.0,39.0,21.0,9.0,2.0,25.873838584577083,10.159758668845296,18.03814154942028,23.90358452349652,3.414797789070932,57.097223730098655,0
2005,COLORADO,CO,Semi-Arid Continental,2005-08-14,32,0.0,0.0,0.0,25.0,5.0,0.0,0.0,21.0,43.0,24.0,9.0,3.0,24.198697493712583,10.00556154265592,17.135051222218795,20.031359768492077,2.861622824070296,65.08380162323427,0
2005,COLORADO,CO,Semi-Arid Continental,2005-08-21,33,0.0,0.0,0.0,35.0,10.0,0.0,0.0,21.0,43.0,25.0,8.0,3.0,23.721483408671983,8.015759696682148,15.90869253361904,8.405424231677681,1.2007748902396689,61.097800113069965,0
2005,COLORADO,CO,Semi-Arid Continental,2005-08-28,34,0.0,0.0,0.0,50.0,20.0,2.0,0.0,16.0,43.0,29.0,9.0,3.0,24.9619719184647,7.897462143280467,16.467248537789043,10.589561545067411,1.5127945064382018,58.37103776455397,0
2005,COLORADO,CO,Semi-Arid Continental,2005-09-04,35,0.0,0.0,0.0,62.0,34.0,6.0,0.0,16.0,43.0,29.0,9.0,3.0,25.93196475422073,6.772787883523575,16.38360295968779,1.6492020984289413,0.235600299775563,47.41169984716191,0
2005,COLORADO,CO,Semi-Arid Continental,2005-09-11,36,0.0,0.0,0.0,0.0,50.0,15.0,0.0,16.0,43.0,28.0,10.0,3.0,24.665616343945292,8.813517801337682,16.761760624510387,7.780743876822721,1.111534839546103,57.36282105438689,0
2005,COLORADO,CO,Semi-Arid Continental,2005-09-18,37,0.0,0.0,0.0,0.0,70.0,30.0,1.0,18.0,44.0,25.0,10.0,3.0,21.391732170513677,3.2003816799595723,12.3054451679606,3.066407281842514,0.4380581831203591,45.87567467058238,0
2005,COLORADO,CO,Semi-Arid Continental,2005-09-25,38,0.0,0.0,0.0,0.0,0.0,45.0,3.0,22.0,42.0,23.0,10.0,3.0,22.79439900034279,5.594566593799695,14.216876214317567,4.527137274366376,0.6467338963380537,53.33292966028127,0
2005,COLORADO,CO,Semi-Arid Continental,2005-10-02,39,0.0,0.0,0.0,0.0,0.0,77.0,7.0,21.0,47.0,22.0,7.0,3.0,20.95662745816681,4.163244627031041,12.5977381665558,11.475296850091524,1.6393281214416462,57.679165907534745,0
2005,COLORADO,CO,Semi-Arid Continental,2005-10-09,40,0.0,0.0,0.0,0.0,0.0,90.0,18.0,26.0,47.0,21.0,4.0,2.0,17.619613796469167,1.0133719858671657,9.353326164454716,11.484062077103118,1.6405802967290168,59.79834026500045,0
2005,COLORADO,CO,Semi-Arid Continental,2005-10-16,41,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,52.0,23.0,6.0,3.0,13.19776976947118,-0.2405369938241964,6.506971932536511,37.577143913075545,5.368163416153649,70.27482050238099,0
2005,COLORADO,CO,Semi-Arid Continental,2005-10-23,42,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,15.372793554740454,0.8232189870358487,8.121245858543434,9.592362634514927,1.3703375192164182,67.85444753631013,1
2005,COLORADO,CO,Semi-Arid Continental,2005-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,14.213926512494652,-0.8320557301864321,6.71284678257986,3.1816024656997977,0.4545146379571139,62.85405371829952,1
2005,COLORADO,CO,Semi-Arid Continental,2005-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,12.161875813996376,-1.8580165069902896,5.172902261763613,5.0635794396033935,0.7233684913719134,55.20718654781079,1
2005,COLORADO,CO,Semi-Arid Continental,2005-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,13.774016239951944,-0.5806405152298274,6.599164851486058,5.477719004807996,0.7825312864011423,55.29542493109768,1
2006,COLORADO,CO,Semi-Arid Continental,2006-04-09,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96534891383809,-2.57187100834897,5.732717479644257,6.644889864626876,0.9492699806609822,47.98960453854579,1
2006,COLORADO,CO,Semi-Arid Continental,2006-04-16,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75899422247877,0.7321906588333028,9.2732598150927,3.150118258447816,0.4500168940639737,34.267508233435755,1
2006,COLORADO,CO,Semi-Arid Continental,2006-04-23,16,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37102667434798,-2.5354813707283923,6.943916488522532,0.9477252392907992,0.1353893198986856,31.393969993740622,1
2006,COLORADO,CO,Semi-Arid Continental,2006-04-30,17,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.457439141682098,-1.944541341845191,6.281654012080714,8.194220147760088,1.1706028782514413,47.294623531105,1
2006,COLORADO,CO,Semi-Arid Continental,2006-05-07,18,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.054312191037603,1.1113111573729448,8.594233127064484,7.558488576483671,1.0797840823548102,52.32269499371895,1
2006,COLORADO,CO,Semi-Arid Continental,2006-05-14,19,64.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.901544180780725,0.7445756046401798,9.342705896174303,4.280132542243454,0.6114475060347792,39.48805397080283,1
2006,COLORADO,CO,Semi-Arid Continental,2006-05-21,20,80.0,41.0,0.0,0.0,0.0,0.0,0.0,4.0,82.0,11.0,3.0,0.0,23.55114951492568,4.762513940583236,14.165621401713056,1.2498396221746104,0.1785485174535157,35.64220766836304,0
2006,COLORADO,CO,Semi-Arid Continental,2006-05-28,21,92.0,70.0,0.0,0.0,0.0,0.0,0.0,4.0,79.0,12.0,3.0,2.0,23.621261485322872,5.543028984188466,14.581980083485492,6.970272208798454,0.9957531726854932,34.7699045848134,0
2006,COLORADO,CO,Semi-Arid Continental,2006-06-04,22,0.0,82.0,0.0,0.0,0.0,0.0,0.0,13.0,63.0,17.0,5.0,2.0,23.265229526502573,4.664851559047833,13.95783483063056,5.54334517892073,0.7919064541315329,37.0475174511318,0
2006,COLORADO,CO,Semi-Arid Continental,2006-06-11,23,0.0,95.0,0.0,0.0,0.0,0.0,0.0,13.0,65.0,15.0,5.0,2.0,26.75423690499229,8.734303963613517,17.766069589144625,4.268663358832602,0.6098090512618003,38.60702491652619,0
2006,COLORADO,CO,Semi-Arid Continental,2006-06-25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,65.0,15.0,5.0,2.0,26.87270123174428,8.29044624354055,17.59745813880445,7.188239591470214,1.0268913702100306,35.95167316436362,0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-02,26,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,62.0,17.0,6.0,3.0,26.07934118472388,8.517255875491346,17.316765142279685,5.397427479604487,0.7710610685149267,42.317067351511575,0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-09,27,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,60.0,16.0,6.0,3.0,23.16982418239369,10.69902900552262,16.94182305921854,46.79615044803548,6.685164349719355,68.70737590546874,0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-16,28,0.0,0.0,13.0,0.0,0.0,0.0,0.0,29.0,45.0,16.0,7.0,3.0,27.759301245120334,10.415378638938366,19.114551068420216,11.4186581293234,1.6312368756176283,43.91019657655638,0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-23,29,0.0,0.0,33.0,1.0,0.0,0.0,0.0,15.0,53.0,23.0,6.0,3.0,29.275262140920866,12.36169213733104,20.85419510234781,8.662601114719795,1.2375144449599706,46.40699392505828,0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-30,30,0.0,0.0,55.0,6.0,0.0,0.0,0.0,6.0,45.0,36.0,10.0,3.0,28.741300047919776,12.30638813890944,20.54568897275353,11.469955946179608,1.6385651351685155,47.69223642624589,0
2006,COLORADO,CO,Semi-Arid Continental,2006-08-06,31,0.0,0.0,75.0,20.0,2.0,0.0,0.0,11.0,42.0,30.0,12.0,5.0,25.104919610588784,10.656651058000133,17.912190291208198,15.838660845466434,2.2626658350666333,58.88491778072599,0
2006,COLORADO,CO,Semi-Arid Continental,2006-08-13,32,0.0,0.0,0.0,30.0,5.0,0.0,0.0,13.0,41.0,30.0,12.0,4.0,26.488901462747936,11.056871413808269,18.80331864113561,11.4719046285688,1.6388435183669716,53.70174889935619,0
2006,COLORADO,CO,Semi-Arid Continental,2006-08-20,33,0.0,0.0,0.0,57.0,18.0,0.0,0.0,12.0,41.0,30.0,13.0,4.0,24.852482878538265,9.95274283358168,17.440306313747364,19.997927357629013,2.856846765375573,60.48670479721347,0
2006,COLORADO,CO,Semi-Arid Continental,2006-08-27,34,0.0,0.0,0.0,67.0,25.0,1.0,0.0,9.0,42.0,30.0,15.0,4.0,24.10482062845349,8.824296254951742,16.493729654500644,16.27359344677286,2.3247990638246945,58.00412622901407,0
2006,COLORADO,CO,Semi-Arid Continental,2006-09-03,35,0.0,0.0,0.0,79.0,39.0,10.0,0.0,16.0,44.0,22.0,14.0,4.0,22.98093194436261,5.967203080141197,14.49632113052344,7.03738671548186,1.0053409593545517,52.02670540263791,0
2006,COLORADO,CO,Semi-Arid Continental,2006-09-10,36,0.0,0.0,0.0,0.0,60.0,17.0,0.0,20.0,47.0,20.0,10.0,3.0,20.36940144020902,5.537313954572861,12.971192691220534,12.037729566114937,1.719675652302134,60.428919201450185,0
2006,COLORADO,CO,Semi-Arid Continental,2006-09-17,37,0.0,0.0,0.0,0.0,85.0,34.0,3.0,17.0,44.0,22.0,12.0,5.0,19.30733148531038,3.7212077967629833,11.532092384642054,10.542937512704343,1.506133930386335,53.78647896753982,0
2006,COLORADO,CO,Semi-Arid Continental,2006-09-24,38,0.0,0.0,0.0,0.0,0.0,54.0,4.0,16.0,42.0,23.0,14.0,5.0,13.3836845329235,-0.7388226688202416,6.352748388679101,18.50943628716161,2.644205183880229,57.9928716254379,0
2006,COLORADO,CO,Semi-Arid Continental,2006-10-01,39,0.0,0.0,0.0,0.0,0.0,71.0,7.0,19.0,45.0,20.0,11.0,5.0,19.7646958456906,1.441930011081752,10.654947261572085,0.3430591531971115,0.0490084504567302,42.42745749381767,0
2006,COLORADO,CO,Semi-Arid Continental,2006-10-08,40,0.0,0.0,0.0,0.0,0.0,95.0,15.0,16.0,44.0,22.0,12.0,6.0,18.56168066043824,4.614577028656845,11.607463522627445,10.958388819634814,1.5654841170906877,58.82290627784176,0
2006,COLORADO,CO,Semi-Arid Continental,2006-10-15,41,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,43.0,21.0,12.0,5.0,11.668255540678604,-0.0145557357245796,5.847418679394015,18.952907836094987,2.707558262299284,72.20478465170952,0
2006,COLORADO,CO,Semi-Arid Continental,2006-10-22,42,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,39.0,25.0,12.0,5.0,8.411703123765411,-4.386925541192204,2.03270298530995,16.138085464144652,2.305440780592093,68.61998229091039,0
2006,COLORADO,CO,Semi-Arid Continental,2006-10-29,43,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,11.607401057012185,-4.2859690968227895,3.6752764477758695,23.10143627225697,3.300205181750996,55.73585136883704,1
2006,COLORADO,CO,Semi-Arid Continental,2006-11-05,44,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,10.362298227263365,-4.597082608480092,2.8941035785035054,0.4233075411655086,0.0604725058807869,52.29709226196171,1
2006,COLORADO,CO,Semi-Arid Continental,2006-11-12,45,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,11.83600956158601,-3.417790696832205,4.225049620021349,2.693956960108837,0.3848509943012624,53.63826635342651,1
2006,COLORADO,CO,Semi-Arid Continental,2006-11-19,46,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,7.1543308930910445,-7.580794098487503,-0.200710638584455,4.68868784633184,0.6698125494759771,58.69842151695898,1
2006,COLORADO,CO,Semi-Arid Continental,2006-11-26,47,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,11.287905125097334,-4.355526479957128,3.484429849399908,0.5275793288548528,0.0753684755506932,46.669990478308414,1
2007,COLORADO,CO,Semi-Arid Continental,2007-04-08,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.913784644418683,-2.1858060441624727,4.863580022450905,4.692563148136011,0.6703661640194302,59.14770722843117,1
2007,COLORADO,CO,Semi-Arid Continental,2007-04-15,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.214077157386482,-5.698737374207695,1.259145959237555,12.349973032015605,1.764281861716515,60.88369437766046,1
2007,COLORADO,CO,Semi-Arid Continental,2007-04-22,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7662119230886,-1.843218498462848,5.974142633252129,11.064852941384716,1.5806932773406737,52.82512519283084,1
2007,COLORADO,CO,Semi-Arid Continental,2007-04-29,17,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.860631571749114,-0.144956069245543,7.370570550375076,33.17126946223702,4.738752780319574,60.67784396482183,1
2007,COLORADO,CO,Semi-Arid Continental,2007-05-06,18,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.618903747175974,1.5728511319176566,8.609558825097475,17.79318469308055,2.541883527582936,63.59199762159408,1
2007,COLORADO,CO,Semi-Arid Continental,2007-05-13,19,63.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0029878494174,2.1710131845047758,10.625395426337803,6.567315234590812,0.9381878906558304,51.61568306633516,1
2007,COLORADO,CO,Semi-Arid Continental,2007-05-20,20,83.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,81.0,1.0,0.0,0.0,20.61036081130145,4.054601540616076,12.380917913547115,10.092385096462891,1.441769299494699,56.7340095096342,0
2007,COLORADO,CO,Semi-Arid Continental,2007-05-27,21,96.0,56.0,0.0,0.0,0.0,0.0,0.0,13.0,84.0,2.0,1.0,0.0,16.86458037336416,1.82603935871884,9.361917275344316,16.679092680243873,2.3827275257491247,59.41299615747706,0
2007,COLORADO,CO,Semi-Arid Continental,2007-06-03,22,0.0,70.0,0.0,0.0,0.0,0.0,0.0,16.0,79.0,5.0,0.0,0.0,19.942721381652223,3.576279098064803,11.76325079914117,12.775327968119443,1.825046852588492,52.0625745999675,0
2007,COLORADO,CO,Semi-Arid Continental,2007-06-10,23,0.0,92.0,0.0,0.0,0.0,0.0,0.0,18.0,74.0,5.0,2.0,1.0,20.87280531740829,3.4609569253030323,12.170396457736569,3.30665808019884,0.4723797257426914,47.34624754899745,0
2007,COLORADO,CO,Semi-Arid Continental,2007-06-24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,60.0,6.0,2.0,1.0,28.034566945236342,8.805267786455728,18.38707144410745,2.1628476721426666,0.3089782388775238,38.27225496699161,0
2007,COLORADO,CO,Semi-Arid Continental,2007-07-01,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,61.0,6.0,2.0,1.0,28.18859993928584,9.715326654443398,18.920266656299702,3.56737999733996,0.5096257139057085,43.81936491504637,0
2007,COLORADO,CO,Semi-Arid Continental,2007-07-08,27,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,60.0,13.0,2.0,0.0,28.94205059720242,10.505580991550037,19.702340546935357,5.25555857034378,0.7507940814776829,44.28285432141003,0
2007,COLORADO,CO,Semi-Arid Continental,2007-07-15,28,0.0,0.0,18.0,0.0,0.0,0.0,0.0,29.0,62.0,7.0,1.0,1.0,27.16040551894776,9.96014260221905,18.55041373047673,9.4089033537449,1.344129050534986,49.338767864537935,0
2007,COLORADO,CO,Semi-Arid Continental,2007-07-22,29,0.0,0.0,38.0,1.0,0.0,0.0,0.0,27.0,58.0,12.0,2.0,1.0,28.756715237097733,11.920972848527148,20.32764720907557,11.260147831616557,1.608592547373794,50.7892813205022,0
2007,COLORADO,CO,Semi-Arid Continental,2007-07-29,30,0.0,0.0,63.0,8.0,0.0,0.0,0.0,20.0,53.0,17.0,7.0,3.0,26.9684250258702,11.664312918001764,19.3198508652492,23.670044699080645,3.3814349570115207,59.04739668794827,0
2007,COLORADO,CO,Semi-Arid Continental,2007-08-05,31,0.0,0.0,88.0,19.0,0.0,0.0,0.0,16.0,52.0,22.0,7.0,3.0,26.44086375258843,11.996458649832736,19.22727287267639,24.822665864446265,3.546095123492324,60.80602043610808,0
2007,COLORADO,CO,Semi-Arid Continental,2007-08-12,32,0.0,0.0,0.0,35.0,4.0,0.0,0.0,15.0,51.0,25.0,9.0,0.0,26.80530819956598,11.02988437909224,18.91982360179812,15.895114784522208,2.2707306835031726,54.041399719544806,0
2007,COLORADO,CO,Semi-Arid Continental,2007-08-19,33,0.0,0.0,0.0,54.0,14.0,0.0,0.0,19.0,51.0,22.0,7.0,1.0,27.458349097871952,11.575543329311165,19.52305389494288,15.783013694440578,2.25471624206294,56.20236270681555,0
2007,COLORADO,CO,Semi-Arid Continental,2007-08-26,34,0.0,0.0,0.0,72.0,25.0,0.0,0.0,21.0,51.0,21.0,7.0,0.0,27.269650066699946,9.897198499922288,18.59344851249273,10.235092032452764,1.462156004636109,46.8996632519228,0
2007,COLORADO,CO,Semi-Arid Continental,2007-09-02,35,0.0,0.0,0.0,89.0,40.0,3.0,0.0,18.0,52.0,22.0,7.0,1.0,25.312771454166526,9.592778710360196,17.483932055089316,9.169238508045932,1.3098912154351332,57.88469107491596,0
2007,COLORADO,CO,Semi-Arid Continental,2007-09-09,36,0.0,0.0,0.0,0.0,57.0,10.0,0.0,22.0,50.0,19.0,7.0,2.0,24.65526177248584,8.068652554488574,16.387666060451338,8.701919181038475,1.243131311576925,53.52269296641588,0
2007,COLORADO,CO,Semi-Arid Continental,2007-09-16,37,0.0,0.0,0.0,0.0,80.0,39.0,2.0,23.0,55.0,17.0,3.0,2.0,22.315504327361637,5.90519110334587,14.136788025620044,3.5385418298512,0.5055059756930286,49.494724636403326,0
2007,COLORADO,CO,Semi-Arid Continental,2007-09-23,38,0.0,0.0,0.0,0.0,0.0,60.0,6.0,20.0,57.0,18.0,3.0,2.0,21.462170276047637,5.791309632103387,13.677417325671511,13.159078370707851,1.8798683386725503,54.06230130864343,0
2007,COLORADO,CO,Semi-Arid Continental,2007-09-30,39,0.0,0.0,0.0,0.0,0.0,79.0,14.0,23.0,55.0,17.0,3.0,2.0,17.56116221996972,1.751143811344288,9.8435591786636,14.067974293230362,2.009710613318623,53.10856804616078,0
2007,COLORADO,CO,Semi-Arid Continental,2007-10-07,40,0.0,0.0,0.0,0.0,0.0,92.0,29.0,22.0,55.0,17.0,4.0,2.0,18.41306369833921,2.010186158901303,10.246058573944213,5.390223568102359,0.770031938300337,48.883871819282696,0
2007,COLORADO,CO,Semi-Arid Continental,2007-10-14,41,0.0,0.0,0.0,0.0,0.0,0.0,37.0,21.0,52.0,22.0,3.0,2.0,17.402908162514525,0.922749881020871,9.198433709330468,10.91930097023494,1.559900138604991,53.093048298331546,0
2007,COLORADO,CO,Semi-Arid Continental,2007-10-21,42,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,11.796097468673196,-2.5478327805887955,4.6488069834221095,12.915377182970136,1.845053883281448,58.20756014716191,1
2007,COLORADO,CO,Semi-Arid Continental,2007-10-28,43,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,14.552824951297106,-2.791513628806116,5.90358533636011,3.425981351595696,0.4894259073708137,52.79448670073897,1
2007,COLORADO,CO,Semi-Arid Continental,2007-11-04,44,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,14.050799227313515,-2.397074377304324,5.843856139273962,0.9449006258027232,0.1349858036861033,48.314766286515386,1
2007,COLORADO,CO,Semi-Arid Continental,2007-11-11,45,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,15.227707902069511,-2.4534185144904788,6.420282081452312,0.1125759145024854,0.016082273500355,39.98892418378015,1
2007,COLORADO,CO,Semi-Arid Continental,2007-11-18,46,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,12.55308062363919,-3.167358544649418,4.698025117917991,0.4859125600800461,0.0694160800114351,49.80584945146033,1
2008,COLORADO,CO,Semi-Arid Continental,2008-04-13,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333140177609574,-6.584102690476166,-0.1260580089929125,18.54586084049855,2.6494086914997927,64.3433927899559,1
2008,COLORADO,CO,Semi-Arid Continental,2008-04-20,16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.816094518364338,-3.7122107377052136,5.044091822837364,6.563996530350855,0.937713790050122,42.09018815011733,1
2008,COLORADO,CO,Semi-Arid Continental,2008-04-27,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.950931836292252,-4.41021073504175,4.2732807438599805,1.393846920861224,0.1991209886944605,39.64662909117539,1
2008,COLORADO,CO,Semi-Arid Continental,2008-05-04,18,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.029162449507195,-3.5080111896115334,4.763005249003028,5.891717055234538,0.8416738650335054,42.41005694393042,1
2008,COLORADO,CO,Semi-Arid Continental,2008-05-11,19,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36676129539677,-0.0796397500382556,8.14238418507899,12.535711555054974,1.790815936436425,51.42492027978941,1
2008,COLORADO,CO,Semi-Arid Continental,2008-05-18,20,82.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68690060646687,0.3812986482914806,8.034682779075583,14.01622607664108,2.0023180109487257,55.03553057321797,1
2008,COLORADO,CO,Semi-Arid Continental,2008-05-25,21,92.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96637415242609,3.0943310107145585,11.024201822945711,8.465724499550424,1.209389214221489,48.28469284401269,1
2008,COLORADO,CO,Semi-Arid Continental,2008-06-01,22,98.0,71.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,41.0,10.0,4.0,20.257932909313087,3.808639973230335,12.035103090158207,9.253514910151594,1.3219307014502275,46.82879968943984,0
2008,COLORADO,CO,Semi-Arid Continental,2008-06-08,23,0.0,88.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,38.0,8.0,4.0,19.79119972220471,4.668568578502304,12.224503781124929,22.43835949731271,3.20547992818753,51.76094185684888,0
2008,COLORADO,CO,Semi-Arid Continental,2008-06-15,24,0.0,98.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,28.0,8.0,5.0,21.545587147566064,2.6640234041320467,12.10394720757461,0.8808118527563962,0.1258302646794851,33.68389753976262,0
2008,COLORADO,CO,Semi-Arid Continental,2008-06-22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,27.0,9.0,5.0,25.915651530867603,7.776507650923763,16.845800803705778,2.87406394924982,0.4105805641785457,41.93956053250919,0
