year,state_name,state_alpha,region,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2005,COLORADO,CO,Semi-Arid Continental,2005-04-17,15,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-04-24,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-05-01,17,20.0,3.0,0.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-05-08,18,33.0,7.0,0.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-05-15,19,60.0,17.0,0.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-05-22,20,82.0,36.0,0.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-05-29,21,0.0,61.0,0.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-06-05,22,0.0,94.0,0.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-06-26,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-03,26,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-10,27,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-17,28,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-24,29,0.0,0.0,30.0,1.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-07-31,30,0.0,0.0,58.0,6.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-08-07,31,0.0,0.0,72.0,15.0,0.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-08-14,32,0.0,0.0,0.0,25.0,5.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-08-21,33,0.0,0.0,0.0,35.0,10.0,0.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-08-28,34,0.0,0.0,0.0,50.0,20.0,2.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-09-04,35,0.0,0.0,0.0,62.0,34.0,6.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-09-11,36,0.0,0.0,0.0,0.0,50.0,15.0,0.0
2005,COLORADO,CO,Semi-Arid Continental,2005-09-18,37,0.0,0.0,0.0,0.0,70.0,30.0,1.0
2005,COLORADO,CO,Semi-Arid Continental,2005-09-25,38,0.0,0.0,0.0,0.0,0.0,45.0,3.0
2005,COLORADO,CO,Semi-Arid Continental,2005-10-02,39,0.0,0.0,0.0,0.0,0.0,77.0,7.0
2005,COLORADO,CO,Semi-Arid Continental,2005-10-09,40,0.0,0.0,0.0,0.0,0.0,90.0,18.0
2005,COLORADO,CO,Semi-Arid Continental,2005-10-16,41,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2005,COLORADO,CO,Semi-Arid Continental,2005-10-23,42,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2005,COLORADO,CO,Semi-Arid Continental,2005-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2005,COLORADO,CO,Semi-Arid Continental,2005-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,66.0
2005,COLORADO,CO,Semi-Arid Continental,2005-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2005,IOWA,IA,Temperate Humid,2005-04-17,15,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-04-24,16,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-05-01,17,54.0,5.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-05-08,18,90.0,14.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-05-15,19,96.0,41.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-05-22,20,98.0,76.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-05-29,21,0.0,93.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-06-05,22,0.0,98.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-06-26,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-07-03,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-07-10,27,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-07-17,28,0.0,0.0,37.0,1.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-07-24,29,0.0,0.0,80.0,16.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-07-31,30,0.0,0.0,93.0,26.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-08-07,31,0.0,0.0,99.0,44.0,0.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-08-14,32,0.0,0.0,0.0,63.0,12.0,0.0,0.0
2005,IOWA,IA,Temperate Humid,2005-08-21,33,0.0,0.0,0.0,76.0,33.0,2.0,0.0
2005,IOWA,IA,Temperate Humid,2005-08-28,34,0.0,0.0,0.0,91.0,58.0,5.0,0.0
2005,IOWA,IA,Temperate Humid,2005-09-04,35,0.0,0.0,0.0,97.0,82.0,15.0,0.0
2005,IOWA,IA,Temperate Humid,2005-09-11,36,0.0,0.0,0.0,0.0,88.0,34.0,1.0
2005,IOWA,IA,Temperate Humid,2005-09-18,37,0.0,0.0,0.0,0.0,98.0,59.0,3.0
2005,IOWA,IA,Temperate Humid,2005-09-25,38,0.0,0.0,0.0,0.0,0.0,81.0,7.0
2005,IOWA,IA,Temperate Humid,2005-10-02,39,0.0,0.0,0.0,0.0,0.0,96.0,12.0
2005,IOWA,IA,Temperate Humid,2005-10-09,40,0.0,0.0,0.0,0.0,0.0,99.0,20.0
2005,IOWA,IA,Temperate Humid,2005-10-16,41,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2005,IOWA,IA,Temperate Humid,2005-10-23,42,0.0,0.0,0.0,0.0,0.0,0.0,61.0
2005,IOWA,IA,Temperate Humid,2005-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,80.0
2005,IOWA,IA,Temperate Humid,2005-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,91.0
2005,IOWA,IA,Temperate Humid,2005-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2005,ILLINOIS,IL,Temperate Humid,2005-04-17,15,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-04-24,16,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-05-01,17,82.0,30.0,0.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-05-08,18,94.0,52.0,0.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-05-15,19,98.0,79.0,0.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-05-22,20,99.0,91.0,0.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-05-29,21,0.0,98.0,0.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-06-05,22,0.0,99.0,0.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-06-26,25,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-07-03,26,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-07-10,27,0.0,0.0,54.0,3.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-07-17,28,0.0,0.0,83.0,11.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-07-24,29,0.0,0.0,95.0,21.0,0.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-07-31,30,0.0,0.0,99.0,40.0,5.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-08-07,31,0.0,0.0,99.0,64.0,19.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-08-14,32,0.0,0.0,0.0,83.0,41.0,0.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-08-21,33,0.0,0.0,0.0,92.0,59.0,4.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-08-28,34,0.0,0.0,0.0,97.0,74.0,10.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-09-04,35,0.0,0.0,0.0,99.0,88.0,28.0,0.0
2005,ILLINOIS,IL,Temperate Humid,2005-09-11,36,0.0,0.0,0.0,0.0,95.0,54.0,6.0
2005,ILLINOIS,IL,Temperate Humid,2005-09-18,37,0.0,0.0,0.0,0.0,97.0,74.0,13.0
2005,ILLINOIS,IL,Temperate Humid,2005-09-25,38,0.0,0.0,0.0,0.0,0.0,91.0,30.0
2005,ILLINOIS,IL,Temperate Humid,2005-10-02,39,0.0,0.0,0.0,0.0,0.0,97.0,42.0
2005,ILLINOIS,IL,Temperate Humid,2005-10-09,40,0.0,0.0,0.0,0.0,0.0,99.0,58.0
2005,ILLINOIS,IL,Temperate Humid,2005-10-16,41,0.0,0.0,0.0,0.0,0.0,0.0,77.0
2005,ILLINOIS,IL,Temperate Humid,2005-10-23,42,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2005,ILLINOIS,IL,Temperate Humid,2005-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,94.0
2005,ILLINOIS,IL,Temperate Humid,2005-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2005,ILLINOIS,IL,Temperate Humid,2005-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2005,INDIANA,IN,Temperate Humid,2005-04-17,15,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-04-24,16,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-05-01,17,51.0,9.0,0.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-05-08,18,76.0,24.0,0.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-05-15,19,89.0,51.0,0.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-05-22,20,95.0,74.0,0.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-05-29,21,0.0,92.0,0.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-06-05,22,0.0,98.0,0.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-06-26,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-07-03,26,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-07-10,27,0.0,0.0,31.0,1.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-07-17,28,0.0,0.0,64.0,5.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-07-24,29,0.0,0.0,88.0,13.0,0.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-07-31,30,0.0,0.0,96.0,31.0,3.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-08-07,31,0.0,0.0,99.0,50.0,8.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-08-14,32,0.0,0.0,0.0,76.0,22.0,0.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-08-21,33,0.0,0.0,0.0,87.0,43.0,2.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-08-28,34,0.0,0.0,0.0,94.0,61.0,8.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-09-04,35,0.0,0.0,0.0,98.0,78.0,19.0,0.0
2005,INDIANA,IN,Temperate Humid,2005-09-11,36,0.0,0.0,0.0,0.0,87.0,38.0,2.0
2005,INDIANA,IN,Temperate Humid,2005-09-18,37,0.0,0.0,0.0,0.0,95.0,59.0,7.0
2005,INDIANA,IN,Temperate Humid,2005-09-25,38,0.0,0.0,0.0,0.0,0.0,74.0,13.0
2005,INDIANA,IN,Temperate Humid,2005-10-02,39,0.0,0.0,0.0,0.0,0.0,89.0,20.0
2005,INDIANA,IN,Temperate Humid,2005-10-09,40,0.0,0.0,0.0,0.0,0.0,95.0,31.0
2005,INDIANA,IN,Temperate Humid,2005-10-16,41,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2005,INDIANA,IN,Temperate Humid,2005-10-23,42,0.0,0.0,0.0,0.0,0.0,0.0,62.0
2005,INDIANA,IN,Temperate Humid,2005-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,80.0
2005,INDIANA,IN,Temperate Humid,2005-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2005,INDIANA,IN,Temperate Humid,2005-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2005,KANSAS,KS,Semi-Arid Continental,2005-04-17,15,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-04-24,16,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-05-01,17,57.0,23.0,0.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-05-08,18,80.0,36.0,0.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-05-15,19,92.0,57.0,0.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-05-22,20,98.0,77.0,0.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-05-29,21,0.0,93.0,0.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-06-05,22,0.0,99.0,0.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-06-26,25,0.0,0.0,17.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-07-03,26,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-07-10,27,0.0,0.0,52.0,4.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-07-17,28,0.0,0.0,74.0,15.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-07-24,29,0.0,0.0,93.0,29.0,0.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-07-31,30,0.0,0.0,98.0,47.0,7.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-08-07,31,0.0,0.0,99.0,59.0,22.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-08-14,32,0.0,0.0,0.0,85.0,42.0,0.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-08-21,33,0.0,0.0,0.0,94.0,61.0,18.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-08-28,34,0.0,0.0,0.0,97.0,68.0,25.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-09-04,35,0.0,0.0,0.0,99.0,86.0,42.0,0.0
2005,KANSAS,KS,Semi-Arid Continental,2005-09-11,36,0.0,0.0,0.0,0.0,92.0,53.0,14.0
2005,KANSAS,KS,Semi-Arid Continental,2005-09-18,37,0.0,0.0,0.0,0.0,98.0,76.0,30.0
2005,KANSAS,KS,Semi-Arid Continental,2005-09-25,38,0.0,0.0,0.0,0.0,0.0,89.0,43.0
2005,KANSAS,KS,Semi-Arid Continental,2005-10-02,39,0.0,0.0,0.0,0.0,0.0,96.0,55.0
2005,KANSAS,KS,Semi-Arid Continental,2005-10-09,40,0.0,0.0,0.0,0.0,0.0,97.0,71.0
2005,KANSAS,KS,Semi-Arid Continental,2005-10-16,41,0.0,0.0,0.0,0.0,0.0,0.0,78.0
2005,KANSAS,KS,Semi-Arid Continental,2005-10-23,42,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2005,KANSAS,KS,Semi-Arid Continental,2005-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2005,KANSAS,KS,Semi-Arid Continental,2005-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2005,KANSAS,KS,Semi-Arid Continental,2005-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,98.0
2005,KENTUCKY,KY,Subtropical Humid,2005-04-17,15,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-04-24,16,60.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-05-01,17,70.0,33.0,0.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-05-08,18,85.0,56.0,0.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-05-15,19,93.0,66.0,0.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-05-22,20,94.0,86.0,0.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-05-29,21,0.0,94.0,0.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-06-05,22,0.0,97.0,0.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-06-26,25,0.0,0.0,9.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-07-03,26,0.0,0.0,42.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-07-10,27,0.0,0.0,66.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-07-17,28,0.0,0.0,79.0,0.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-07-24,29,0.0,0.0,94.0,22.0,0.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-07-31,30,0.0,0.0,96.0,35.0,12.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-08-07,31,0.0,0.0,100.0,56.0,30.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-08-14,32,0.0,0.0,0.0,68.0,47.0,0.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-08-21,33,0.0,0.0,0.0,90.0,63.0,25.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-08-28,34,0.0,0.0,0.0,99.0,85.0,50.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-09-04,35,0.0,0.0,0.0,100.0,88.0,57.0,0.0
2005,KENTUCKY,KY,Subtropical Humid,2005-09-11,36,0.0,0.0,0.0,0.0,95.0,76.0,15.0
2005,KENTUCKY,KY,Subtropical Humid,2005-09-18,37,0.0,0.0,0.0,0.0,99.0,90.0,31.0
2005,KENTUCKY,KY,Subtropical Humid,2005-09-25,38,0.0,0.0,0.0,0.0,0.0,95.0,48.0
2005,KENTUCKY,KY,Subtropical Humid,2005-10-02,39,0.0,0.0,0.0,0.0,0.0,97.0,66.0
2005,KENTUCKY,KY,Subtropical Humid,2005-10-09,40,0.0,0.0,0.0,0.0,0.0,99.0,80.0
2005,KENTUCKY,KY,Subtropical Humid,2005-10-16,41,0.0,0.0,0.0,0.0,0.0,0.0,88.0
2005,KENTUCKY,KY,Subtropical Humid,2005-10-23,42,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2005,KENTUCKY,KY,Subtropical Humid,2005-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2005,KENTUCKY,KY,Subtropical Humid,2005-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2005,KENTUCKY,KY,Subtropical Humid,2005-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2005,MICHIGAN,MI,Temperate Humid,2005-04-17,15,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-04-24,16,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-05-01,17,36.0,1.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-05-08,18,62.0,3.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-05-15,19,83.0,13.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-05-22,20,88.0,42.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-05-29,21,0.0,64.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-06-05,22,0.0,93.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-06-26,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-07-03,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-07-10,27,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-07-17,28,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-07-24,29,0.0,0.0,70.0,0.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-07-31,30,0.0,0.0,94.0,5.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-08-07,31,0.0,0.0,96.0,20.0,0.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-08-14,32,0.0,0.0,0.0,57.0,3.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-08-21,33,0.0,0.0,0.0,80.0,23.0,0.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-08-28,34,0.0,0.0,0.0,86.0,46.0,3.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-09-04,35,0.0,0.0,0.0,95.0,76.0,19.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-09-11,36,0.0,0.0,0.0,0.0,85.0,28.0,0.0
2005,MICHIGAN,MI,Temperate Humid,2005-09-18,37,0.0,0.0,0.0,0.0,96.0,52.0,6.0
2005,MICHIGAN,MI,Temperate Humid,2005-09-25,38,0.0,0.0,0.0,0.0,0.0,77.0,8.0
2005,MICHIGAN,MI,Temperate Humid,2005-10-02,39,0.0,0.0,0.0,0.0,0.0,86.0,17.0
2005,MICHIGAN,MI,Temperate Humid,2005-10-09,40,0.0,0.0,0.0,0.0,0.0,95.0,26.0
2005,MICHIGAN,MI,Temperate Humid,2005-10-16,41,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2005,MICHIGAN,MI,Temperate Humid,2005-10-23,42,0.0,0.0,0.0,0.0,0.0,0.0,56.0
2005,MICHIGAN,MI,Temperate Humid,2005-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2005,MICHIGAN,MI,Temperate Humid,2005-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,88.0
2005,MICHIGAN,MI,Temperate Humid,2005-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2005,MINNESOTA,MN,Temperate Humid,2005-04-17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-04-24,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-05-01,17,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-05-08,18,78.0,1.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-05-15,19,89.0,10.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-05-22,20,92.0,38.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-05-29,21,0.0,71.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-06-05,22,0.0,91.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-06-26,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-07-03,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-07-10,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-07-17,28,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-07-24,29,0.0,0.0,84.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-07-31,30,0.0,0.0,98.0,0.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-08-07,31,0.0,0.0,99.0,11.0,0.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-08-14,32,0.0,0.0,0.0,42.0,5.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-08-21,33,0.0,0.0,0.0,69.0,21.0,0.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-08-28,34,0.0,0.0,0.0,90.0,57.0,1.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-09-04,35,0.0,0.0,0.0,98.0,78.0,5.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-09-11,36,0.0,0.0,0.0,0.0,91.0,12.0,0.0
2005,MINNESOTA,MN,Temperate Humid,2005-09-18,37,0.0,0.0,0.0,0.0,96.0,34.0,1.0
2005,MINNESOTA,MN,Temperate Humid,2005-09-25,38,0.0,0.0,0.0,0.0,0.0,56.0,2.0
2005,MINNESOTA,MN,Temperate Humid,2005-10-02,39,0.0,0.0,0.0,0.0,0.0,86.0,4.0
2005,MINNESOTA,MN,Temperate Humid,2005-10-09,40,0.0,0.0,0.0,0.0,0.0,96.0,8.0
2005,MINNESOTA,MN,Temperate Humid,2005-10-16,41,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2005,MINNESOTA,MN,Temperate Humid,2005-10-23,42,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2005,MINNESOTA,MN,Temperate Humid,2005-10-30,43,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2005,MINNESOTA,MN,Temperate Humid,2005-11-06,44,0.0,0.0,0.0,0.0,0.0,0.0,88.0
2005,MINNESOTA,MN,Temperate Humid,2005-11-13,45,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2005,MISSOURI,MO,Temperate Humid,2005-04-17,15,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MISSOURI,MO,Temperate Humid,2005-04-24,16,62.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,MISSOURI,MO,Temperate Humid,2005-05-01,17,73.0,45.0,0.0,0.0,0.0,0.0,0.0
2005,MISSOURI,MO,Temperate Humid,2005-05-08,18,90.0,62.0,0.0,0.0,0.0,0.0,0.0
2005,MISSOURI,MO,Temperate Humid,2005-05-15,19,95.0,79.0,0.0,0.0,0.0,0.0,0.0
