state_alpha,state_name,year,region,week_ending,tmax,tmin,tavg,prcp_sum,prcp_mean,rh
IN,INDIANA,2008,Temperate Humid,2008-01-20,-1.3310619043356056,-10.108992107779818,-5.720027006057712,3.492617861905319,0.49894540884361704,74.37317219139116
IN,INDIANA,2008,Temperate Humid,2008-01-27,-2.3490246971424265,-14.035238717187502,-8.193000331491332,3.3709627301401888,0.48156610430574126,70.08658844583294
IN,INDIANA,2008,Temperate Humid,2008-02-03,4.001998760305311,-7.384695035882204,-1.681731715283188,21.32415130279897,3.0463073289712814,76.88142773536552
IN,INDIANA,2008,Temperate Humid,2008-02-10,7.766176706501764,-1.471382092998756,3.1473973067515044,70.69457537639542,10.099225053770775,82.97647006022417
IN,INDIANA,2008,Temperate Humid,2008-02-17,-0.37759240305687414,-9.724349716865275,-5.056292965048589,17.95095656920105,2.5644223670287216,77.04410185384076
IN,INDIANA,2008,Temperate Humid,2008-02-24,-0.2978881839342599,-9.221523977109923,-4.759706080522092,13.372739961677137,1.9103914230967338,76.46764369264442
IN,INDIANA,2008,Temperate Humid,2008-03-02,3.4194029120827643,-5.5983700188097725,-1.0933637695192298,14.642035725203165,2.0917193893147377,76.03504838581614
IN,INDIANA,2008,Temperate Humid,2008-03-09,4.344039057258496,-4.468217045028118,-0.06417471995012912,40.1814875751261,5.7402125107323,76.68347211173935
IN,INDIANA,2008,Temperate Humid,2008-03-16,9.84982234149071,-1.330602897418172,4.259194181243926,4.259653463990199,0.6085219234271714,73.94317036825669
IN,INDIANA,2008,Temperate Humid,2008-03-23,9.23028757863329,-0.3253495023892446,4.448328097593537,71.70814331387908,10.244020473411297,76.03764643204991
IN,INDIANA,2008,Temperate Humid,2008-03-30,9.966486041169714,-0.6407393505021056,4.658469304929764,36.18490643346992,5.16927234763856,69.62688270446604
IN,INDIANA,2008,Temperate Humid,2008-04-06,13.453820341732339,2.125212461222113,7.788032907646793,40.10473621176816,5.729248030252594,74.35107141240542
IN,INDIANA,2008,Temperate Humid,2008-04-13,17.12335783998568,5.313426589717794,11.210227309285552,35.548235550441134,5.078319364348734,74.03005488961442
IN,INDIANA,2008,Temperate Humid,2008-04-20,17.354788353127887,4.651851001426673,11.003319677277279,6.045682371319655,0.8636689101885222,62.20160122290297
IN,INDIANA,2008,Temperate Humid,2008-04-27,23.45398000108406,9.455801914498377,16.451800131061486,8.112213580548179,1.1588876543640256,62.26837964365042
IN,INDIANA,2008,Temperate Humid,2008-05-04,18.1016528594483,5.558317633762088,11.83108710085358,24.051474934278403,3.4359249906112006,67.3250642007421
IN,INDIANA,2008,Temperate Humid,2008-05-11,20.159397403397968,8.580202907370568,14.369843877770132,41.42146159034027,5.917351655762896,71.29155688749887
IN,INDIANA,2008,Temperate Humid,2008-05-18,18.551272859641468,7.746891113958861,13.142404610864743,42.944063042315335,6.134866148902191,70.99077469788901
IN,INDIANA,2008,Temperate Humid,2008-05-25,19.11815262026433,7.2859792058997215,13.202065913082023,7.81344614619899,1.1162065923141413,64.97940509813625
IN,INDIANA,2008,Temperate Humid,2008-06-01,25.12712312934278,11.887658288423594,18.50488292178343,30.712176515242454,4.387453787891779,65.78158242202484
IN,INDIANA,2008,Temperate Humid,2008-06-08,29.428758319079886,18.935140040680903,24.183839936182917,72.97990873616835,10.425701248024051,74.67500989027612
IN,INDIANA,2008,Temperate Humid,2008-06-15,29.46353091431592,17.974497667842588,23.71796958748353,41.551283789150204,5.935897684164315,69.4360262928973
IN,INDIANA,2008,Temperate Humid,2008-06-22,26.616169497999362,13.282610647515414,19.950204204441064,12.17216998999188,1.7388814271416972,64.83215408290732
IN,INDIANA,2008,Temperate Humid,2008-06-29,27.9572066851015,16.24751777651992,22.103098161546637,34.72877045191676,4.961252921702394,73.86878766785048
IN,INDIANA,2008,Temperate Humid,2008-07-06,26.131469400584372,14.756180895915007,20.44299689487042,22.892110971067304,3.2703015672953293,70.55018834952105
IN,INDIANA,2008,Temperate Humid,2008-07-13,29.20853188573324,18.12931412722736,23.668923006480302,47.99662811916172,6.856661159880246,75.26281709235316
IN,INDIANA,2008,Temperate Humid,2008-07-20,30.36313091993057,18.05016058059178,24.20456054724793,9.422976196421736,1.3461394566316767,71.96042478078138
IN,INDIANA,2008,Temperate Humid,2008-07-27,28.493438945509954,16.356591130925118,22.42309663555896,13.812165820408403,1.973166545772629,73.61733947352033
IN,INDIANA,2008,Temperate Humid,2008-08-03,29.844202732225575,18.35329569497702,24.09852410537619,20.545959304439176,2.9351370434913107,75.47230952157501
IN,INDIANA,2008,Temperate Humid,2008-08-10,27.647083587644072,16.295442192909835,21.970949758963823,46.44755328416084,6.63536475488012,74.81256238442428
IN,INDIANA,2008,Temperate Humid,2008-08-17,26.08821689175526,13.083238737963706,19.585727814859485,3.78478413877972,0.5406834483971028,70.40733190450253
IN,INDIANA,2008,Temperate Humid,2008-08-24,29.48712648575782,16.516840759706223,23.001571774824544,4.018128301536476,0.5740183287909251,71.22136828474437
IN,INDIANA,2008,Temperate Humid,2008-08-31,28.74807083280985,14.754023924094295,21.751047378452075,2.588623264016615,0.36980332343094496,68.6197839760782
IN,INDIANA,2008,Temperate Humid,2008-09-07,28.336198978012515,15.962922027063254,22.144814980361076,29.768769549643164,4.252681364234737,73.11307701468452
IN,INDIANA,2008,Temperate Humid,2008-09-14,25.570527897915714,14.100565698806994,19.832488579492065,74.68573245380655,10.669390350543793,77.09490294624547
IN,INDIANA,2008,Temperate Humid,2008-09-21,24.997839236481372,11.505616130675644,18.240600708516638,32.028305099661125,4.575472157094446,71.48316793663444
IN,INDIANA,2008,Temperate Humid,2008-09-28,27.6349498971144,11.475077267585803,19.5554983393597,0.2995134921772845,0.042787641739612074,63.872151183706414
IN,INDIANA,2008,Temperate Humid,2008-10-05,20.62621007743757,6.9030889168854355,13.764649497161502,7.119226918064704,1.0170324168663862,70.02128410317135
IN,INDIANA,2008,Temperate Humid,2008-10-12,24.165182514357273,8.768196824168694,16.466297261217512,21.00725162589551,3.0010359465565015,66.60879356093535
IN,INDIANA,2008,Temperate Humid,2008-10-19,21.369609747558467,8.847274437781087,15.106284397908707,13.950519141005532,1.9929313058579332,69.03299235296552
IN,INDIANA,2008,Temperate Humid,2008-10-26,15.3984442442554,2.838046951346379,9.118245597800888,22.114860695489366,3.159265813641338,66.71559326543843
IN,INDIANA,2008,Temperate Humid,2008-11-02,15.13972140088298,1.3209107108115836,8.229054697681912,2.7034234471637513,0.3862033495948216,66.01332833261783
IN,INDIANA,2008,Temperate Humid,2008-11-09,18.243438228010927,5.240999954861098,11.743015794732715,4.0609299595086386,0.5801328513583769,65.95557108774587
IN,INDIANA,2008,Temperate Humid,2008-11-16,8.412356263989782,1.7314488445163732,5.070602865370915,35.43995892637018,5.06285127519574,79.573247411186
IN,INDIANA,2008,Temperate Humid,2008-11-23,2.7856876133575166,-5.887731597493366,-1.5625195205042435,3.508006733274506,0.5011438190392151,68.76037042785268
IN,INDIANA,2008,Temperate Humid,2008-11-30,6.998289338959654,-4.371070194375934,1.3128954252469036,9.764410572610998,1.3949157960872856,74.18297946927953
IN,INDIANA,2008,Temperate Humid,2008-12-07,0.722437578805107,-7.401111911525413,-3.346332444909908,9.440578953077964,1.3486541361539948,77.71372792243596
IN,INDIANA,2008,Temperate Humid,2008-12-14,4.0519028559892964,-5.162407328876285,-0.5598619944617129,28.375812255988833,4.0536874651412615,76.23920004011893
IN,INDIANA,2008,Temperate Humid,2008-12-21,1.858266393265977,-8.205880352140856,-3.190352655433611,37.071863612794715,5.295980516113531,83.51040275692681
IN,INDIANA,2008,Temperate Humid,2008-12-28,5.524019268313386,-7.808589555131127,-1.1640346380119062,55.170289122469384,7.8814698746384835,80.41696903602067
IN,INDIANA,2009,Temperate Humid,2009-01-04,3.771079607960796,-6.184916099773243,-1.1964389558853845,1.9954463830776612,0.4988615957694153,73.27479468480897
IN,INDIANA,2009,Temperate Humid,2009-01-11,0.45003050779092774,-7.001493635077794,-3.2650851728029946,11.85968153294058,1.6942402189915116,80.66454690270788
IN,INDIANA,2009,Temperate Humid,2009-01-18,-3.843446049957039,-15.406059396340408,-9.634646864831454,5.7526889284836615,0.8218127040690945,72.85699732158656
IN,INDIANA,2009,Temperate Humid,2009-01-25,-0.8070617441291766,-11.67394836634585,-6.2459536424393844,1.2281418870170093,0.1754488410024299,73.4532015274706
IN,INDIANA,2009,Temperate Humid,2009-02-01,-3.263524032057532,-12.288802333574752,-7.776923032664543,23.32412254795088,3.3320175068501254,75.48749078266822
IN,INDIANA,2009,Temperate Humid,2009-02-08,2.4814514416670326,-10.134763103448998,-3.8273056908349603,2.809540170891089,0.40136288155586985,73.25917904646508
IN,INDIANA,2009,Temperate Humid,2009-02-15,9.928028033455218,0.11525275847320378,5.016050433361848,45.876199800395035,6.553742828627862,77.78245326517468
IN,INDIANA,2009,Temperate Humid,2009-02-22,3.005536443511366,-7.11546739399403,-2.0549654752413318,9.415676715446141,1.345096673635163,71.59959013961124
IN,INDIANA,2009,Temperate Humid,2009-03-01,5.384448064854402,-5.034799241375737,0.1781048501282799,20.354082125641064,2.907726017948723,74.08952149919752
IN,INDIANA,2009,Temperate Humid,2009-03-08,10.346460700297436,-1.0338077863179902,4.6488761521924795,20.6920838029914,2.9560119718559146,62.49051318550714
IN,INDIANA,2009,Temperate Humid,2009-03-15,10.924827137752382,-1.647717030637963,4.636076459305656,36.930325406215005,5.2757607723164295,66.36429255179067
IN,INDIANA,2009,Temperate Humid,2009-03-22,16.121312063459662,0.7497785333945766,8.437260787741145,5.252039615206445,0.7502913736009207,56.39185746038647
IN,INDIANA,2009,Temperate Humid,2009-03-29,16.187876612879947,3.945693146976926,10.067897116060001,26.31969018995293,3.759955741421847,62.9833694834406
IN,INDIANA,2009,Temperate Humid,2009-04-05,13.888308301675648,1.6860032099419853,7.781807270960333,31.747972719866286,4.535424674266612,65.8732626155308
IN,INDIANA,2009,Temperate Humid,2009-04-12,11.420171491522481,0.3084727466878214,5.863748526031557,45.161693872339306,6.451670553191329,62.717357795964816
IN,INDIANA,2009,Temperate Humid,2009-04-19,15.563032009469168,4.091835191791774,9.82743360063047,23.400483486242067,3.3429262123202954,69.5284179722154
IN,INDIANA,2009,Temperate Humid,2009-04-26,19.769596135706866,7.876163059163059,13.820538401216215,20.526998371463524,2.9324283387805035,63.45138239508922
IN,INDIANA,2009,Temperate Humid,2009-05-03,21.544171980223233,11.52423007006583,16.534201025144533,49.34274162035749,7.048963088622498,73.8741753370924
IN,INDIANA,2009,Temperate Humid,2009-05-10,20.71243711076664,10.17860898534171,15.445523048054172,21.92837486601199,3.1326249808588558,71.10385789475092
IN,INDIANA,2009,Temperate Humid,2009-05-17,20.673951985573918,8.175872421410684,14.421396572497041,69.5848433322178,9.940691904602543,66.35799720018952
IN,INDIANA,2009,Temperate Humid,2009-05-24,25.50787572279532,10.348881694939816,17.931736616939215,0.3311782471973989,0.04731117817105699,56.19109410545673
IN,INDIANA,2009,Temperate Humid,2009-05-31,25.575540761073192,14.178537154157242,19.875605276631777,29.78601708712044,4.2551452981600635,69.80415167804293
IN,INDIANA,2009,Temperate Humid,2009-06-07,24.545479158464445,11.579618410883798,18.060071182808635,24.439607396834347,3.49137248526205,68.1851519621009
IN,INDIANA,2009,Temperate Humid,2009-06-14,25.616213311316404,15.909302659723682,20.76354928153146,47.623540115822806,6.803362873688973,77.21871404670411
IN,INDIANA,2009,Temperate Humid,2009-06-21,28.3043870857674,17.928920339933153,23.11665371285028,37.639731599300205,5.377104514185744,75.57205345127552
IN,INDIANA,2009,Temperate Humid,2009-06-28,31.7576250104002,19.999096009600958,25.879051890903376,13.07528406617036,1.8678977237386227,67.33511980821484
IN,INDIANA,2009,Temperate Humid,2009-07-05,24.36935279692963,15.27226122739315,19.817222546044594,15.758007674299265,2.2511439534713236,71.40849604226423
IN,INDIANA,2009,Temperate Humid,2009-07-12,27.4747950862197,16.354633792725455,21.914903813205644,17.86921116970216,2.5527444528145944,67.20661352152709
