STATE,DATE,PRCP,RH,TMAX,TAVG,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
SD,2005-04-20,6.881081081081081,83.24909860053778,14.306832298136646,9.962111801242235,5.617391304347826,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2005-04-21,9.78743169398907,82.47522564034787,11.70880503144654,8.247484276729558,4.786163522012578,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
SD,2005-04-22,6.244808743169399,69.61718784889757,12.319375,6.996875,1.674375,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-04-23,0.0,54.61903558962955,12.32547770700637,4.44171974522293,-3.442038216560509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-04-24,0.0277173913043478,52.38262209092652,15.80759493670886,7.029430379746836,-1.74873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-04-25,0.0402173913043478,52.82632626917333,15.727950310559006,8.341304347826087,0.9546583850931676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2005-04-26,0.1320652173913043,58.858894727841694,11.52716049382716,5.844444444444444,0.1617283950617284,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2005-04-27,0.3335135135135135,68.49316535622083,8.24753086419753,2.929938271604938,-2.387654320987654,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
SD,2005-04-28,0.2579234972677595,60.799887114163376,6.46358024691358,0.914814814814815,-4.633950617283951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-04-29,0.1168478260869565,58.220188020857954,7.108750000000001,0.795,-5.519254658385093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2005-04-30,0.0978494623655913,62.88738225670564,7.026875,1.2834375,-4.46,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0
SD,2005-05-01,0.1325966850828729,62.53013817686226,5.878064516129032,1.181290322580645,-3.5288461538461537,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,1.0,0.0,0.0
SD,2005-05-02,0.0488888888888888,56.26780255989972,7.542038216560509,1.3656050955414014,-4.810828025477707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-03,0.0,47.21771877781803,12.552903225806451,3.1918831168831168,-6.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-04,0.0662983425414364,47.380675515985565,19.00897435897436,8.976602564102564,-1.038216560509554,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-05,0.2296703296703296,54.75411664264949,23.028025477707008,13.67324840764331,4.318471337579618,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-06,0.5059782608695652,57.75977436046272,24.627848101265823,16.009493670886076,7.391139240506328,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-07,3.898342541436464,69.15542448239552,24.366451612903223,17.588636363636365,10.746103896103897,2.0,0.0,30.0,0.0,6.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-08,6.4,75.07464568260625,21.081935483870968,14.889032258064518,8.70448717948718,5.0,0.0,17.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-09,5.725824175824175,82.79779078628216,18.297452229299363,13.713375796178344,9.129299363057324,13.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-10,4.140883977900552,86.81342695056587,14.92547770700637,11.255095541401271,7.584713375796178,12.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-11,8.319672131147541,89.96360276418969,11.621656050955414,6.906687898089172,2.163924050632912,15.0,1.0,10.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0
SD,2005-05-12,23.60944444444444,88.33893269559566,8.668152866242039,5.13375796178344,1.5993630573248407,15.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,1.0,2.0,1.0,0.0,1.0
SD,2005-05-13,2.689010989010989,80.18244161180769,11.162179487179486,6.33301282051282,1.5038461538461538,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
SD,2005-05-14,0.478021978021978,69.58975433198945,11.88525641025641,6.399038461538462,0.9128205128205128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-15,0.1303867403314917,67.58659188646621,16.632484076433123,7.975641025641026,-0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-16,0.9285714285714286,65.53069862769591,22.523417721518985,14.329430379746835,6.135443037974683,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-17,2.290555555555556,71.4319139008123,23.76923076923077,17.592628205128204,11.41602564102564,1.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-18,5.64245810055866,66.75956896734223,22.708227848101263,16.496178343949044,10.29171974522293,2.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-19,0.8685082872928176,60.65279742984157,25.59032258064516,16.936451612903227,8.268589743589745,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
SD,2005-05-20,0.1729281767955801,65.39260482068481,28.58116883116883,20.155194805194807,11.729220779220778,6.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-21,1.3865921787709496,63.0462782887363,27.091612903225805,20.0948051948052,13.138311688311688,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-22,0.0207865168539325,50.11516361063104,25.25974025974026,16.824675324675326,8.38961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-23,0.1186813186813186,57.266265475760655,25.372435897435896,17.318269230769232,9.264968152866242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-24,2.7340659340659337,64.78029316002254,24.02258064516129,17.398376623376624,10.72987012987013,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-25,10.385714285714286,79.47598410309261,19.728025477707007,14.384615384615383,9.057051282051283,8.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-26,3.314917127071823,67.94570794848953,17.125,11.717628205128204,6.31025641025641,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-27,0.5784530386740332,64.13202761882872,17.318589743589744,11.309935897435896,5.301282051282051,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-28,0.1166666666666666,58.44660700705904,19.065359477124183,11.530718954248366,3.996078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-29,0.2226519337016574,70.53258807825488,18.196153846153845,11.17724358974359,4.158333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-30,0.981111111111111,77.89329368268,15.933552631578948,10.914473684210526,5.895394736842105,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-05-31,8.22888888888889,79.91746381496769,17.698692810457516,13.16578947368421,8.651973684210526,6.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-01,3.730687830687831,78.19839801867093,21.032098765432096,15.522530864197533,10.012962962962964,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-02,2.2127659574468086,68.77502193130951,22.822085889570552,16.79723926380368,10.772392638036813,7.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-03,4.138624338624338,71.04587151092575,23.525766871165644,17.298159509202453,11.070552147239264,13.0,1.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-04,5.645698924731183,79.27980637905875,22.06335403726708,17.294099378881988,12.524844720496894,13.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-05,8.879347826086956,77.2143702684484,21.938125,16.899375,11.860625,9.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-06,1.7,69.05006614387167,27.21111111111111,19.390683229813664,11.570186335403726,8.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
SD,2005-06-07,8.060638297872341,70.1939455997452,27.99135802469136,20.24783950617284,12.50432098765432,6.0,0.0,33.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-08,13.996756756756758,66.52256269864522,24.38827160493827,17.335714285714285,10.269565217391303,1.0,0.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-09,4.961290322580645,73.22387249597197,21.159375,15.4778125,9.79625,5.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-10,7.780434782608695,77.98883019840257,21.02327044025157,15.19811320754717,9.372955974842768,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-11,10.833152173913044,78.63532698078815,21.115822784810128,16.218037974683543,11.32025316455696,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-12,8.126519337016575,74.80563799845284,21.39375,15.3946875,9.395625,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
SD,2005-06-13,13.488648648648647,84.90852939662672,20.61863354037267,16.44192546583851,12.265217391304349,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-14,9.459782608695653,73.90381013480858,20.96211180124224,16.132608695652173,11.303105590062112,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-15,0.3592391304347825,71.58473422779598,24.52264150943396,17.560691823899372,10.59874213836478,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-16,0.4097297297297297,73.13284596039593,25.982098765432102,19.63086419753086,13.27962962962963,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-17,0.0059459459459459,73.18321804901854,27.368125,21.16875,14.969375,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-18,0.0021857923497267,66.69475682847619,29.773417721518985,23.57626582278481,17.379113924050632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-19,0.0249999999999999,72.10552713561806,30.546875,24.6165625,18.68625,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-20,1.7260869565217392,74.21946335491444,30.90621118012422,25.187267080745343,19.46832298136646,8.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-21,7.330851063829788,78.06362371617527,29.982208588957057,24.191411042944782,18.40061349693252,13.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-22,3.4376344086021504,72.57391809698183,31.244785276073618,24.5739263803681,17.903067484662575,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SD,2005-06-23,0.364516129032258,59.54947605034088,33.26481481481481,26.467901234567904,19.670987654320985,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-24,3.0521505376344087,67.93876035358649,29.555279503105588,22.728125,15.893125,1.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-25,1.0283422459893048,71.74421630877053,26.91728395061729,20.639440993788817,14.36335403726708,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-26,0.5053475935828877,72.19647668961888,29.30817610062893,23.1122641509434,16.904374999999998,7.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-27,0.7489247311827956,69.45073438156145,29.07716049382716,22.198765432098764,15.320370370370371,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-28,1.1754010695187167,73.41809376473529,28.72638036809816,22.021165644171777,15.3159509202454,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-29,7.790957446808511,72.91764265834362,27.55308641975309,21.643478260869564,15.714285714285714,5.0,1.0,22.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-06-30,4.309782608695652,66.97853101979697,24.50679012345679,18.83672839506173,13.166666666666666,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-01,0.3363636363636363,66.28775178156005,25.78291139240506,18.1496835443038,10.51645569620253,3.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-02,1.1283422459893049,61.17673701957851,29.551265822784814,21.5187898089172,13.48216560509554,1.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-03,4.838918918918919,63.96561504913321,28.65095541401274,21.21089743589744,13.797435897435898,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-04,0.0053191489361702,59.01607222911415,26.462658227848102,18.994267515923568,11.525786163522012,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-05,0.3641711229946524,66.25110652075458,27.43354037267081,19.5046875,11.58125,7.0,2.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
SD,2005-07-06,0.9957219251336896,65.31736420611904,29.2625,21.2865625,13.310624999999998,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-07,0.2299465240641711,64.23620214406147,31.91242236024845,24.26770186335404,16.599382716049384,2.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-08,2.1818181818181817,62.76642647613427,33.28944099378882,25.49,17.6875,2.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-09,1.093010752688172,61.45447664127232,34.962732919254655,27.006875,19.06875,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-10,0.4973118279569892,59.45793403731534,34.66543209876544,27.28425925925926,19.903086419753087,1.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-11,2.5392473118279573,66.60651533902514,31.708024691358023,24.77546583850932,17.82857142857143,5.0,0.0,10.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-12,0.7935483870967741,66.59769740287727,31.16898734177215,23.926751592356688,16.698089171974523,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-13,0.0026737967914438,57.53837396236004,32.64,24.741772151898733,16.866455696202532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-14,0.0598930481283422,56.29510862818777,33.015625,25.59245283018868,18.17875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SD,2005-07-15,0.0451612903225806,58.74944732045715,32.1275,24.3321875,16.536875000000002,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-16,0.0392473118279569,52.010101197157,35.610759493670884,27.128164556962027,18.64556962025317,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-17,0.0924731182795698,49.36874431895995,33.766666666666666,26.19465408805032,18.62264150943396,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-18,0.0172043010752688,53.55692978314064,29.18625,20.79716981132076,12.384375,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-19,0.5781914893617022,51.10567904483968,33.252147239263806,24.195987654320987,15.170987654320989,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-20,5.252972972972973,58.20187799918201,34.53251533742331,25.78024691358025,16.99320987654321,1.0,0.0,21.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-21,0.593048128342246,66.94369007760834,33.10061728395062,25.040432098765432,16.98024691358025,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-22,0.9524064171122996,68.14316857235035,33.10807453416149,25.390625,17.68125,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-23,1.4309782608695654,61.520202500292456,35.51320754716981,28.13836477987421,20.763522012578616,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-24,4.477472527472528,65.64495259561461,35.304458598726114,27.517628205128204,19.73057324840764,6.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-25,6.286559139784946,80.03494599587103,29.01572327044025,22.92106918238993,16.80125,8.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-26,6.546153846153847,78.68623540217988,21.50440251572327,16.361635220125788,11.2075,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-27,0.3897297297297297,64.42565868127068,24.19254658385093,16.309627329192548,8.426708074534162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-28,0.1806451612903226,58.65115057081288,29.06086956521739,20.3496875,11.66875,4.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-29,1.6510752688172043,59.23768958219421,31.40817610062893,23.173417721518987,14.950632911392404,1.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-30,0.1435483870967742,59.2182745083962,33.333757961783434,25.434294871794872,17.540127388535034,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
SD,2005-07-31,0.2611702127659574,64.74543084076949,33.1132911392405,25.250967741935483,17.35290322580645,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-08-01,0.2149732620320855,64.98704460192178,33.87391304347826,25.94472049689441,18.01552795031056,13.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-08-02,0.4121052631578947,60.3544931605411,34.98881987577639,27.2853125,19.595625,16.0,0.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-08-03,4.96096256684492,70.2273511273074,32.74658385093168,25.15253164556962,17.49240506329114,6.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SD,2005-08-04,4.182162162162163,63.19153949487762,28.652229299363054,20.045222929936305,11.418354430379749,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-08-05,0.055614973262032,53.77906425458905,29.54968553459119,20.47373417721519,11.414556962025316,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SD,2005-08-06,0.0,50.63401934985895,32.95786163522013,23.831446540880503,14.70503144654088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2005-08-07,0.1315508021390374,50.99056438412385,35.76603773584906,26.202215189873417,16.654430379746834,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
