STATE,DATE,PRCP,RH,TMAX,TAVG,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
IN,2005-01-22,2.471724137931034,79.38367604765635,-3.1072164948453613,-6.780412371134021,-10.45360824742268,4.0,2.0,0.0,3.0,0.0,7.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0
IN,2005-01-23,0.9397260273972602,67.25472045292587,-4.688659793814433,-10.237113402061857,-15.78556701030928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-01-24,0.0269736842105263,65.31067086155021,-2.492783505154639,-8.428125,-14.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-01-25,0.0403973509933774,75.65402810604947,4.757575757575758,-1.142929292929293,-7.043434343434343,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-01-26,0.0361842105263157,77.72600591532641,7.169696969696969,1.2035353535353537,-4.762626262626263,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
IN,2005-01-27,0.0526315789473684,70.93955963918813,0.2565656565656566,-5.395959595959597,-11.048484848484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-01-28,0.0368421052631578,63.55355953754265,-2.6443298969072164,-7.425257731958763,-12.194897959183672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IN,2005-01-29,1.4646666666666666,71.43413187740423,0.2752577319587628,-3.979896907216495,-8.235051546391752,9.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
IN,2005-01-30,2.6040816326530614,81.24583463622443,1.3010204081632653,-2.121938775510204,-5.544897959183674,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IN,2005-01-31,0.0084967320261437,82.23544557974677,0.8855670103092784,-3.7020618556701033,-8.289690721649485,16.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
IN,2005-02-01,0.0104575163398692,82.61841942524069,1.319,-3.4930000000000003,-8.305,27.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
IN,2005-02-02,0.1947368421052631,81.70274753965478,1.6081632653061224,-2.976530612244898,-7.561224489795919,21.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
IN,2005-02-03,0.7838926174496644,77.48674705811065,2.623,-2.145959595959596,-6.862626262626263,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IN,2005-02-04,0.0,83.04783481223677,6.842424242424242,0.0494949494949495,-6.743434343434344,35.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
IN,2005-02-05,0.0,83.086494043515,10.381632653061224,2.7693877551020405,-4.842857142857143,30.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
IN,2005-02-06,0.1473333333333333,71.03991809479557,11.928282828282828,5.611111111111111,-0.7060606060606062,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IN,2005-02-07,5.700671140939598,84.3069921053775,10.16530612244898,6.875,3.5846938775510204,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-02-08,10.856953642384106,95.1435788891052,7.794949494949495,5.303030303030303,2.811111111111112,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-02-09,2.668211920529801,88.79464801101359,4.236363636363636,1.6717171717171715,-0.892929292929293,13.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0
IN,2005-02-10,1.19,77.93387051271105,0.713,-1.9805,-4.674,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
IN,2005-02-11,0.1422818791946308,77.41010493330472,1.388,-2.3525,-6.093,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IN,2005-02-12,0.1429530201342282,74.77840652927291,7.261855670103093,1.8645833333333333,-3.6197916666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-02-13,4.332214765100671,86.14416829161902,10.422448979591836,5.289285714285715,0.1561224489795918,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-02-14,14.198,89.22460159347798,11.862376237623762,7.589603960396039,3.3168316831683167,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-02-15,2.047058823529412,80.09582563099595,13.31881188118812,8.085643564356435,2.852475247524753,6.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
IN,2005-02-16,5.8740000000000006,78.96358881760496,13.362,6.5675,-0.227,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
IN,2005-02-17,0.1509933774834437,66.55588184435341,3.393,-0.2689999999999999,-3.931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
IN,2005-02-18,0.0333333333333333,66.91542829954997,0.3089108910891089,-3.482673267326733,-7.274257425742575,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IN,2005-02-19,0.1046666666666666,66.91596199005636,2.107070707070707,-2.9734693877551024,-8.024489795918367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
IN,2005-02-20,2.5802721088435376,81.55766343159652,6.27319587628866,1.3097938144329897,-3.65360824742268,16.0,2.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0
IN,2005-02-21,3.556462585034013,91.06165989186128,9.799,5.3425,0.8859999999999999,17.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IN,2005-02-22,0.1125827814569536,84.58538201525714,3.851515151515152,1.9166666666666667,-0.0181818181818181,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IN,2005-02-23,0.1615894039735099,70.81394880695409,2.942,-0.4395,-3.821,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
IN,2005-02-24,0.9272108843537412,72.02951194916767,2.699,-0.4760204081632653,-3.6204081632653065,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IN,2005-02-25,0.1802631578947368,75.68350357394128,3.9544554455445535,-0.1742574257425742,-4.302970297029703,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
IN,2005-02-26,0.0154362416107382,71.84719572593094,6.674489795918368,1.828061224489796,-3.0183673469387755,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-02-27,0.0373333333333333,67.2154133951845,6.958163265306122,1.8535714285714289,-3.251020408163265,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-02-28,1.7529411764705882,83.35175872711173,6.329,1.815,-2.699,10.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0
IN,2005-03-01,3.8631578947368417,81.77586412857114,1.881,-1.56,-4.995049504950496,5.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
IN,2005-03-02,0.5693333333333334,70.46826894608768,-0.693069306930693,-4.708415841584158,-8.723762376237625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IN,2005-03-03,0.0551948051948051,68.69160369400363,1.0811881188118813,-4.138613861386139,-9.35841584158416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IN,2005-03-04,0.3980263157894737,71.98636238305916,6.204,-0.209,-6.622000000000001,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
IN,2005-03-05,1.580921052631579,81.10826441259005,9.344444444444443,4.098484848484849,-1.147474747474747,16.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
IN,2005-03-06,0.0032679738562091,68.17412329109631,10.466326530612246,4.643877551020409,-1.1785714285714286,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-07,0.953896103896104,68.20578194231628,15.967,8.5755,1.1840000000000002,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0
IN,2005-03-08,0.6562913907284768,67.54992953200363,9.545360824742268,2.26958762886598,-5.006185567010309,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
IN,2005-03-09,0.0539473684210526,59.582740050458376,1.5525252525252524,-3.2893939393939395,-8.131313131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IN,2005-03-10,0.2993421052631579,67.89715333118338,2.8765306122448977,-2.6540816326530616,-8.184693877551021,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0
IN,2005-03-11,1.6490066225165565,80.27765005058622,3.308080808080808,-0.6888888888888889,-4.685858585858585,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0
IN,2005-03-12,1.340666666666667,73.60677913739573,3.4948979591836733,0.1826530612244898,-3.129591836734693,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0
IN,2005-03-13,0.1138157894736842,64.5455353588839,2.118181818181818,-2.4550505050505054,-7.028282828282829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
IN,2005-03-14,0.0869281045751634,65.03875247973069,3.822,-2.0545454545454547,-7.913131313131313,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
IN,2005-03-15,0.0019607843137254,61.78408607598693,5.9970297029702975,-0.1519801980198019,-6.3009900990099,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-16,0.0,57.50679000141742,7.293069306930693,1.4836633663366336,-4.325742574257426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-17,0.0156862745098039,58.28688778876923,10.46,3.6535,-3.153,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IN,2005-03-18,0.0450980392156862,55.901143808739896,13.287,5.879,-1.529,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-19,1.3973684210526314,69.94248542752273,13.494897959183673,7.545408163265306,1.5959183673469388,7.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-20,1.4156862745098038,79.49831159389976,9.209183673469388,4.60561224489796,0.0020408163265306,12.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-21,0.0215686274509803,69.82614900711721,8.112121212121213,2.4272727272727272,-3.257575757575758,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-22,1.030065359477124,68.7569398087365,8.82970297029703,3.801980198019802,-1.2257425742574255,6.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
IN,2005-03-23,6.065359477124183,82.65973587268698,6.464,3.524,0.584,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
IN,2005-03-24,2.3025974025974025,71.50737016710812,6.568316831683168,2.267821782178218,-2.0326732673267327,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-25,5.152287581699346,85.79065822211062,10.358,5.6115,0.865,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
IN,2005-03-26,3.1841059602649007,88.7126630244819,7.51938775510204,5.098979591836734,2.6785714285714284,17.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
IN,2005-03-27,2.949664429530201,81.43208884521977,7.42,4.9731578947368416,2.5,13.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-28,11.34967320261438,65.34264211568005,10.867,6.801,2.735,7.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-29,1.6908496732026144,59.8392368370892,17.78,8.8805,0.1574257425742574,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-30,0.688961038961039,54.53271694725106,21.811,13.463,5.152475247524753,3.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IN,2005-03-31,4.0206451612903225,69.3822269080268,22.127,14.749,7.371,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-01,0.6233333333333333,67.11771857249474,14.717,8.883,3.049,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-02,4.494630872483221,66.82695580475614,12.113131313131314,7.615306122448979,3.146938775510204,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-03,0.4133333333333333,52.711839104309135,14.525510204081632,7.780612244897959,1.0357142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-04,0.0,52.07108821429152,19.76020408163265,11.081122448979592,2.4020408163265308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-05,0.0,56.04671557698311,23.95612244897959,15.330102040816326,6.704040404040405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-06,0.3513513513513513,57.50168531805989,24.16875,17.435416666666665,10.702083333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-07,4.537837837837838,85.43802552232931,21.37575757575757,15.691414141414144,10.007070707070708,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-08,1.6436241610738254,63.512537368334094,17.294949494949496,11.3010101010101,5.307070707070707,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-09,0.010958904109589,50.59680440536913,21.09263157894737,12.838947368421053,4.585263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-10,0.0,54.74445956446363,24.855670103092784,16.120618556701032,7.385567010309278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-11,0.274496644295302,49.25428695160163,26.75,19.081632653061224,11.41326530612245,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-12,3.623648648648648,59.13773590598309,22.75,16.2703125,9.790625,4.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-13,9.81418918918919,55.46301350279116,14.872,10.006,5.14,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-14,0.8026666666666666,43.87662960057178,18.003030303030304,10.324242424242424,2.645454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-15,0.0,41.65720595455174,20.182,11.447474747474748,2.7050505050505054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-16,0.0,41.906317098139645,22.31340206185568,13.105208333333332,3.913541666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-17,0.0,44.685538611559046,24.974736842105266,16.09308510638298,7.229787234042553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-18,0.002,47.43277986184774,26.51326530612245,18.10360824742268,9.71237113402062,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-19,0.0019867549668874,47.66510077588338,27.28484848484848,19.354040404040404,11.423232323232323,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-20,1.0384105960264902,54.47929962273541,26.02577319587629,19.25263157894737,12.50421052631579,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-21,7.235570469798657,76.918347108099,23.728125,16.57659574468085,9.481052631578947,7.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-22,11.367333333333333,79.06309272140861,17.177,12.6015,8.026,9.0,0.0,25.0,1.0,4.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2005-04-23,15.652,83.32463287854091,13.70204081632653,7.997959183673469,2.293877551020408,6.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
