STATE,DATE,PRCP,RH,TMAX,TAVG,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
CO,2005-04-14,0.0157894736842105,53.53011641478204,17.13478260869565,8.184196185286103,-0.7509536784741145,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-15,0.0394291754756871,51.093328445502486,16.286849315068494,7.523287671232877,-1.2402739726027396,7.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-16,0.1219017094017094,63.8713483299486,16.587671232876712,7.592739726027397,-1.4021917808219178,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-17,0.0494179894179894,57.896066775749006,18.186813186813183,9.596694214876033,1.0162534435261708,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-18,0.144824016563147,45.10735352867405,18.32228260869565,9.595367847411444,0.8422343324250682,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-19,0.0334375,43.34354209362853,18.11875,9.220435967302452,0.2964577656675749,11.0,0.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-20,0.5641153081510935,52.7883734226898,14.668119891008176,6.579564032697547,-1.5345108695652174,16.0,0.0,13.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
CO,2005-04-21,5.069633027522936,56.85192578978474,11.626575342465753,3.759041095890411,-4.107356948228883,7.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-22,0.1882109617373319,55.25136044955793,13.406027397260273,5.03021978021978,-3.341208791208792,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-23,0.1732683982683982,55.10466630264403,15.860664819944596,7.311772853185596,-1.250137741046832,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-24,3.016945373467113,64.6373872261364,11.884890109890112,5.842307692307692,-0.2002747252747252,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-25,10.598489140698772,81.29526373815473,9.818579234972676,4.25983606557377,-1.2989071038251363,10.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0
CO,2005-04-26,1.6786915887850469,63.88158905678288,11.526301369863017,4.191917808219178,-3.1359673024523165,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-04-27,1.1629482071713146,64.57123929988867,12.492934782608694,5.359128065395096,-1.7618528610354225,7.0,0.0,14.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
CO,2005-04-28,6.191918294849024,80.51236592642624,9.65558583106267,3.860626702997275,-1.93433242506812,26.0,2.0,8.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0
CO,2005-04-29,6.044192377495462,82.54869991015495,5.783791208791209,0.5175824175824176,-4.748626373626373,21.0,1.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,6.0,2.0,5.0,1.0,0.0,0.0
CO,2005-04-30,1.6961988304093567,76.33360196601932,6.4421487603305785,0.4915745856353591,-5.4633608815427,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0
CO,2005-05-01,2.724265402843602,81.9589731100986,7.442699724517905,1.9461432506887053,-3.550413223140496,13.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
CO,2005-05-02,1.8151543498596816,77.97219660163634,8.374794520547946,2.2684931506849315,-3.837808219178082,15.0,1.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
CO,2005-05-03,1.1204238921001928,70.56693439935904,11.282044198895028,4.324027777777778,-2.6013850415512465,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-04,0.4350299401197605,64.41012242152019,14.108516483516484,6.553296703296703,-1.008219178082192,13.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-05,0.2027833001988071,58.013525225091,17.13722222222222,8.966713091922006,0.7511111111111111,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-06,0.381003937007874,60.56304502324776,17.59275766016713,9.999301675977652,2.434357541899441,6.0,0.0,30.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-07,1.8244140625,63.15482755192643,13.931404958677687,7.372513812154696,0.8425414364640884,3.0,0.0,15.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-08,1.28564453125,61.1156584041814,14.199722991689752,7.525761772853186,0.8518005540166205,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-09,0.1775628626692456,56.14864180598976,17.72396694214876,9.256611570247934,0.7892561983471075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-10,0.2205252918287937,42.63387203631481,19.30936639118457,10.798484848484849,2.287603305785124,5.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-11,3.4830948121645795,63.32154917564934,15.08050139275766,7.545682451253482,-0.006111111111111,19.0,1.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
CO,2005-05-12,5.918189730200174,59.3447445250343,12.659279778393351,4.702493074792243,-3.254293628808864,8.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-13,0.34521484375,61.27762433831094,14.628333333333332,7.103194444444445,-0.4191135734072022,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-14,0.253125,58.945084382450325,16.413498622589533,8.159090909090908,-0.0953168044077135,3.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-15,0.571779744346116,61.96873792818569,18.426592797783933,9.924930747922438,1.4232686980609417,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-16,0.1977884615384615,52.982558065785526,20.84986301369863,12.506301369863014,4.1627397260273975,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-17,0.0751434034416825,46.03065931080854,18.8,11.729501385041551,4.646685082872928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-18,0.044,47.09927522470676,19.999175824175826,10.84585635359116,1.700276243093923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-19,0.021505376344086,46.14422948535847,23.681767955801103,14.082734806629832,4.483701657458563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-20,0.0289601554907677,43.41328551408007,26.85851648351648,16.78099173553719,6.602203856749311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-21,0.0159067882472137,40.2552845542178,27.180833333333336,17.674027777777777,8.167222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-22,0.0235887096774193,49.04787658209376,26.729722222222225,16.617916666666666,6.50611111111111,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-23,0.2345524542829643,47.35127831542159,26.350552486187844,16.716897506925207,7.116620498614958,7.0,0.0,21.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-24,1.0708528584817243,50.84124521077795,25.793388429752067,16.276657458563534,6.758126721763085,1.0,0.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-25,1.280716253443526,58.9093223347162,22.641758241758243,13.737878787878788,4.855922865013774,11.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-26,0.1521400778210117,56.236103346144574,19.486464088397792,11.489226519337018,3.4919889502762427,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-27,0.08671875,52.889770325844594,19.97486187845304,11.380939226519336,2.7870165745856355,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-28,0.1713697219361483,52.64546187898349,21.01368715083799,12.1481843575419,3.2826815642458103,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-29,0.9144763860369608,63.1189891184204,19.99803370786517,12.105898876404494,4.201120448179272,13.0,1.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-30,5.671528998242531,80.9020395981769,15.977715877437326,9.908217270194989,3.838718662952646,27.0,1.0,34.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
CO,2005-05-31,9.709894921190894,70.46357283785309,16.143250688705233,9.299171270718231,2.367403314917127,15.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-01,0.4817586529466791,55.4698609834265,20.19670329670329,11.786088154269974,3.374931129476584,19.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-02,2.2256086564472497,60.119438392937134,19.877348066298342,12.649307479224376,5.435457063711912,11.0,0.0,31.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-03,5.210847457627119,68.6956644694836,17.07520661157025,10.282320441988947,3.494475138121547,12.0,0.0,53.0,3.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-04,12.84180118946474,77.46467837204595,14.511878453038674,8.169252077562327,1.843490304709141,6.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-05,5.688282647584973,63.15343435743034,18.16236263736264,10.136088154269972,2.113223140495868,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-06,0.0831471135940409,46.7774984273065,21.86428571428572,13.6732782369146,5.486776859504133,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-07,0.0459484346224677,42.687891135021246,21.982417582417582,13.339807162534436,4.661707988980717,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-08,0.0432808155699721,37.85764321475492,21.84805555555556,12.456685236768802,3.0693593314763232,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-09,0.3254460093896713,48.68243353675727,19.499445983379506,11.805972222222222,4.115555555555555,5.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-10,5.07804054054054,72.49879073895058,15.658333333333331,9.569972067039108,3.474094707520892,6.0,0.0,39.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-11,8.076410256410256,68.11542616017995,16.821448467966572,9.087011173184358,1.3645251396648044,7.0,0.0,41.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-12,5.694352736750651,76.13977232204054,15.025698324022343,9.329131652661063,3.627374301675977,12.0,0.0,27.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-13,3.559568965517242,55.31689145712624,17.28232044198895,9.887811634349031,2.5215469613259667,1.0,0.0,9.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-14,0.2429101019462465,52.608015126944615,21.504735376044568,12.139136490250696,2.7735376044568247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-15,0.1894886363636363,52.38849185832297,24.236666666666668,15.51125,6.785833333333334,0.0,0.0,29.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-16,0.7444748858447489,51.98545078253485,25.6655462184874,16.38943661971831,7.09830985915493,1.0,0.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-17,0.3558659217877095,48.58841670899636,26.07388888888889,16.595555555555556,7.117222222222222,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-18,0.0418738049713193,47.72894188475613,26.954166666666666,17.851805555555554,8.749444444444444,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-19,0.0454198473282442,46.822085255643465,27.84261838440112,18.52896935933148,9.245277777777778,7.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-20,0.425512104283054,45.0892007319146,28.81515151515152,19.215289256198343,9.61542699724518,12.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-21,1.533215234720992,48.43445770865492,29.07285318559557,19.71782729805014,10.394722222222224,2.0,0.0,39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-22,1.5703237410071942,51.76225231755296,27.986944444444443,18.83509749303621,9.688055555555556,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-23,0.8366820276497695,54.20266897499354,26.35152354570637,17.93698060941828,9.522437673130192,1.0,0.0,36.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-24,1.853008849557522,58.26414168221589,25.82493074792244,17.299303621169916,8.761281337047354,0.0,0.0,37.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-25,2.316424682395644,61.96307877171752,24.47154696132597,16.472099447513813,8.49228650137741,4.0,0.0,43.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-26,1.6646843549862762,60.83359387027848,23.802472527472528,15.92129120879121,8.040109890109889,2.0,0.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-27,0.9026055705300988,46.23516924817447,25.68429752066116,16.468093922651935,7.257575757575758,2.0,0.0,10.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-28,0.2891406987724268,39.53679196989082,26.5206043956044,17.134986225895318,7.742465753424658,1.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-29,0.7932172318973418,52.05408898016662,25.31740331491713,16.15763888888889,7.0245856353591165,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-06-30,0.1647610121836925,47.13814976591885,25.51629834254144,16.182596685082874,6.841046831955923,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-01,0.8436131386861314,49.40086576299087,26.32809917355372,17.039118457300276,7.768406593406593,1.0,0.0,22.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-02,0.4568203198494825,44.88650482912418,27.97190082644628,18.35826446280992,8.744628099173553,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-03,0.2251198465963566,43.17390130804625,27.156077348066297,17.81353591160221,8.470994475138122,0.0,0.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-04,0.9778089887640448,52.326921337701314,26.10383561643836,16.40808219178082,6.712328767123288,2.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-05,0.9817375886524824,53.007728230224245,26.66428571428571,17.213736263736266,7.763186813186814,0.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-06,1.0387323943661972,50.19326284044641,27.610958904109587,17.904109589041095,8.197260273972603,5.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-07,0.1596330275229358,41.30443984448631,28.993972602739724,19.08630136986301,9.1786301369863,5.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-08,0.1870760769935838,38.69567831685741,29.955040871934607,20.02861035422343,10.102179836512262,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-09,0.1527992277992278,42.02099629267995,29.26703601108033,19.9325,10.586149584487536,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-10,0.1126305792972459,43.48728973913581,28.84285714285714,19.42052341597796,9.956198347107438,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-11,0.323062558356676,43.24317895150002,29.432967032967035,19.508677685950413,9.605479452054794,2.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-12,0.2829067641681901,45.6219548339879,30.2434065934066,20.71602209944752,11.172451790633607,3.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-13,0.2658737419945104,47.93035681011123,30.695616438356165,21.146164383561644,11.61065573770492,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-14,0.1752161383285302,44.73993006102212,31.3224043715847,21.45546448087432,11.597820163487738,0.0,0.0,21.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-15,0.9523245214220604,48.65467649026103,30.301933701657457,20.827624309392267,11.376373626373626,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-16,1.2472426470588236,47.26246796672096,30.677285318559555,20.95734072022161,11.246132596685085,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-17,0.2512771996215705,45.06686338250897,30.793922651933705,21.48670360110804,12.169529085872576,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-18,0.3047838086476541,49.14301528579298,29.114754098360656,19.3051912568306,9.50899182561308,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-19,0.033457595526561,42.82695831567844,30.46071428571429,20.3603021978022,10.207103825136612,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-20,0.0373076923076923,34.381004515975874,32.89260273972602,22.83296703296704,12.67123287671233,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-21,0.1287893231649189,37.11768045920984,33.425479452054795,23.34118457300276,13.23379120879121,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-22,0.2182242990654205,38.8773267038092,32.8844262295082,23.002185792349724,13.050408719346049,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-23,0.5051741293532338,42.25984224481873,31.16100278551532,22.03463687150838,12.839722222222225,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-24,2.0320326678765883,55.95614015828274,28.47617728531856,20.236426592797784,11.979558011049726,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-25,4.248833333333334,65.05528012696553,26.018306010928963,18.64084699453552,11.165217391304347,4.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-26,7.10343137254902,75.6896012953655,23.82335164835165,16.439256198347106,8.924931506849315,17.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-27,2.3573742540494456,63.45236325709629,23.97884615384616,15.586813186813188,7.113114754098361,10.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-07-28,0.4214220601640839,47.6181849754588,27.119008264462813,17.69917127071823,8.248209366391185,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
