year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2014,MISSOURI,MO,2014-05-18,20,9.0,44.0,36.0,10.0,1.0
2014,MISSOURI,MO,2014-05-25,21,8.0,53.0,31.0,7.0,1.0
2014,MISSOURI,MO,2014-06-01,22,10.0,55.0,29.0,6.0,0.0
2014,MISSOURI,MO,2014-06-08,23,11.0,56.0,27.0,6.0,0.0
2014,MISSOURI,MO,2014-06-15,24,15.0,56.0,23.0,6.0,0.0
2014,MISSOURI,MO,2014-06-22,25,20.0,55.0,21.0,4.0,0.0
2014,MISSOURI,MO,2014-06-29,26,27.0,52.0,18.0,3.0,0.0
2014,MISSOURI,MO,2014-07-06,27,29.0,52.0,17.0,2.0,0.0
2014,MISSOURI,MO,2014-07-13,28,32.0,52.0,14.0,2.0,0.0
2014,MISSOURI,MO,2014-07-20,29,33.0,53.0,13.0,1.0,0.0
2014,MISSOURI,MO,2014-07-27,30,33.0,51.0,14.0,2.0,0.0
2014,MISSOURI,MO,2014-08-03,31,32.0,50.0,16.0,2.0,0.0
2014,MISSOURI,MO,2014-08-10,32,33.0,50.0,15.0,2.0,0.0
2014,MISSOURI,MO,2014-08-17,33,34.0,49.0,15.0,2.0,0.0
2014,MISSOURI,MO,2014-08-24,34,35.0,48.0,15.0,2.0,0.0
2014,MISSOURI,MO,2014-08-31,35,35.0,49.0,14.0,2.0,0.0
2014,MISSOURI,MO,2014-09-07,36,36.0,48.0,14.0,2.0,0.0
2014,MISSOURI,MO,2014-09-14,37,38.0,47.0,13.0,2.0,0.0
2014,MISSOURI,MO,2014-09-21,38,39.0,46.0,13.0,2.0,0.0
2014,MISSOURI,MO,2014-09-28,39,41.0,45.0,12.0,2.0,0.0
2014,MISSOURI,MO,2014-10-05,40,45.0,42.0,11.0,2.0,0.0
2014,MISSOURI,MO,2014-10-12,41,46.0,41.0,11.0,2.0,0.0
2014,MISSOURI,MO,2014-10-19,42,46.0,41.0,11.0,2.0,0.0
2014,MISSOURI,MO,2014-10-26,43,46.0,41.0,11.0,2.0,0.0
