year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2014,INDIANA,IN,2014-05-25,21,15.0,53.0,24.0,6.0,2.0
2014,INDIANA,IN,2014-06-01,22,15.0,55.0,24.0,5.0,1.0
2014,INDIANA,IN,2014-06-08,23,17.0,55.0,22.0,5.0,1.0
2014,INDIANA,IN,2014-06-15,24,18.0,54.0,22.0,5.0,1.0
2014,INDIANA,IN,2014-06-22,25,21.0,53.0,21.0,4.0,1.0
2014,INDIANA,IN,2014-06-29,26,22.0,53.0,20.0,4.0,1.0
2014,INDIANA,IN,2014-07-06,27,22.0,53.0,19.0,5.0,1.0
2014,INDIANA,IN,2014-07-13,28,23.0,52.0,20.0,4.0,1.0
2014,INDIANA,IN,2014-07-20,29,23.0,53.0,19.0,4.0,1.0
2014,INDIANA,IN,2014-07-27,30,23.0,52.0,20.0,4.0,1.0
2014,INDIANA,IN,2014-08-03,31,23.0,52.0,20.0,4.0,1.0
2014,INDIANA,IN,2014-08-10,32,21.0,51.0,22.0,5.0,1.0
2014,INDIANA,IN,2014-08-17,33,21.0,52.0,21.0,5.0,1.0
2014,INDIANA,IN,2014-08-24,34,22.0,51.0,21.0,5.0,1.0
2014,INDIANA,IN,2014-08-31,35,22.0,52.0,20.0,5.0,1.0
2014,INDIANA,IN,2014-09-07,36,22.0,52.0,20.0,5.0,1.0
2014,INDIANA,IN,2014-09-14,37,23.0,52.0,19.0,5.0,1.0
2014,INDIANA,IN,2014-09-21,38,23.0,53.0,19.0,4.0,1.0
2014,INDIANA,IN,2014-09-28,39,24.0,53.0,18.0,4.0,1.0
2014,INDIANA,IN,2014-10-05,40,26.0,52.0,17.0,4.0,1.0
2014,INDIANA,IN,2014-10-12,41,26.0,51.0,18.0,4.0,1.0
2014,INDIANA,IN,2014-10-19,42,26.0,51.0,18.0,4.0,1.0
2014,INDIANA,IN,2014-10-26,43,26.0,52.0,17.0,4.0,1.0
2014,INDIANA,IN,2014-11-02,44,27.0,51.0,17.0,4.0,1.0
