year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2014,SOUTH DAKOTA,SD,2014-06-01,22,7.0,75.0,17.0,1.0,0.0
2014,SOUTH DAKOTA,SD,2014-06-08,23,8.0,77.0,14.0,1.0,0.0
2014,SOUTH DAKOTA,SD,2014-06-15,24,9.0,75.0,15.0,1.0,0.0
2014,SOUTH DAKOTA,SD,2014-06-22,25,10.0,71.0,17.0,1.0,1.0
2014,SOUTH DAKOTA,SD,2014-06-29,26,13.0,66.0,18.0,2.0,1.0
2014,SOUTH DAKOTA,SD,2014-07-06,27,13.0,67.0,17.0,2.0,1.0
2014,SOUTH DAKOTA,SD,2014-07-13,28,15.0,67.0,15.0,2.0,1.0
2014,SOUTH DAKOTA,SD,2014-07-20,29,13.0,65.0,17.0,3.0,2.0
2014,SOUTH DAKOTA,SD,2014-07-27,30,14.0,60.0,19.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-08-03,31,13.0,58.0,21.0,6.0,2.0
2014,SOUTH DAKOTA,SD,2014-08-10,32,13.0,58.0,22.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-08-17,33,13.0,56.0,24.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-08-24,34,13.0,59.0,21.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-08-31,35,16.0,58.0,20.0,4.0,2.0
2014,SOUTH DAKOTA,SD,2014-09-07,36,16.0,57.0,20.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-09-14,37,16.0,58.0,19.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-09-21,38,15.0,59.0,19.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-09-28,39,15.0,59.0,19.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-10-05,40,16.0,59.0,18.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-10-12,41,15.0,59.0,19.0,5.0,2.0
2014,SOUTH DAKOTA,SD,2014-10-19,42,16.0,58.0,20.0,4.0,2.0
2014,SOUTH DAKOTA,SD,2014-10-26,43,17.0,58.0,19.0,4.0,2.0
