year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2019,NORTH CAROLINA,NC,2019-03-31,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-04-07,14,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-04-14,15,18.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-04-21,16,28.0,7.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-04-28,17,53.0,23.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-05-05,18,73.0,50.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-05-12,19,88.0,71.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-05-19,20,93.0,80.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-05-26,21,95.0,89.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-06-02,22,97.0,94.0,0.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-06-09,23,100.0,95.0,3.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-06-16,24,100.0,100.0,20.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-06-23,25,100.0,100.0,36.0,0.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-06-30,26,0.0,100.0,54.0,6.0,0.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-07-07,27,0.0,100.0,62.0,15.0,1.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-07-14,28,0.0,0.0,80.0,38.0,3.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-07-21,29,0.0,0.0,89.0,53.0,16.0,0.0,0.0
2019,NORTH CAROLINA,NC,2019-07-28,30,0.0,0.0,93.0,71.0,36.0,2.0,6.0
2019,NORTH CAROLINA,NC,2019-08-04,31,0.0,0.0,99.0,87.0,58.0,14.0,24.0
2019,NORTH CAROLINA,NC,2019-08-11,32,0.0,0.0,100.0,91.0,70.0,30.0,40.0
2019,NORTH CAROLINA,NC,2019-08-18,33,0.0,0.0,100.0,95.0,84.0,51.0,46.0
2019,NORTH CAROLINA,NC,2019-08-25,34,0.0,0.0,0.0,97.0,90.0,68.0,54.0
2019,NORTH CAROLINA,NC,2019-09-01,35,0.0,0.0,0.0,98.0,93.0,83.0,65.0
2019,NORTH CAROLINA,NC,2019-09-08,36,0.0,0.0,0.0,100.0,95.0,90.0,74.0
2019,NORTH CAROLINA,NC,2019-09-15,37,0.0,0.0,0.0,100.0,97.0,93.0,82.0
2019,NORTH CAROLINA,NC,2019-09-22,38,0.0,0.0,0.0,100.0,100.0,95.0,89.0
2019,NORTH CAROLINA,NC,2019-09-29,39,0.0,0.0,0.0,0.0,100.0,98.0,92.0
2019,NORTH CAROLINA,NC,2019-10-06,40,0.0,0.0,0.0,0.0,100.0,100.0,97.0
2019,NORTH CAROLINA,NC,2019-10-13,41,0.0,0.0,0.0,0.0,100.0,100.0,98.0
2019,NORTH CAROLINA,NC,2019-10-20,42,0.0,0.0,0.0,0.0,0.0,100.0,94.0
2019,NORTH CAROLINA,NC,2019-10-27,43,0.0,0.0,0.0,0.0,0.0,100.0,97.0
2019,NORTH CAROLINA,NC,2019-11-03,44,0.0,0.0,0.0,0.0,0.0,100.0,99.0
2019,NORTH CAROLINA,NC,2019-11-10,45,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019,NORTH CAROLINA,NC,2019-11-17,46,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019,NORTH CAROLINA,NC,2019-11-24,47,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019,NORTH CAROLINA,NC,2019-12-01,48,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019,NORTH CAROLINA,NC,2019-12-08,49,0.0,0.0,0.0,0.0,0.0,0.0,100.0
