year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2013,NORTH DAKOTA,ND,2013-04-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-04-21,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-04-28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-05-05,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-05-12,19,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-05-19,20,61.0,3.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-05-26,21,72.0,26.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-06-02,22,84.0,56.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-06-09,23,89.0,67.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-06-16,24,0.0,81.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-06-23,25,0.0,87.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-06-30,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-07-07,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-07-14,28,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-07-21,29,0.0,0.0,14.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-07-28,30,0.0,0.0,51.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-08-04,31,0.0,0.0,81.0,3.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-08-11,32,0.0,0.0,92.0,10.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-08-18,33,0.0,0.0,97.0,20.0,0.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-08-25,34,0.0,0.0,0.0,58.0,5.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-09-01,35,0.0,0.0,0.0,71.0,16.0,0.0,0.0
2013,NORTH DAKOTA,ND,2013-09-08,36,0.0,0.0,0.0,90.0,53.0,3.0,0.0
2013,NORTH DAKOTA,ND,2013-09-15,37,0.0,0.0,0.0,97.0,70.0,9.0,0.0
2013,NORTH DAKOTA,ND,2013-09-22,38,0.0,0.0,0.0,0.0,90.0,24.0,1.0
2013,NORTH DAKOTA,ND,2013-09-29,39,0.0,0.0,0.0,0.0,96.0,51.0,1.0
2013,NORTH DAKOTA,ND,2013-10-20,42,0.0,0.0,0.0,0.0,0.0,96.0,14.0
2013,NORTH DAKOTA,ND,2013-10-27,43,0.0,0.0,0.0,0.0,0.0,100.0,33.0
2013,NORTH DAKOTA,ND,2013-11-03,44,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2013,NORTH DAKOTA,ND,2013-11-10,45,0.0,0.0,0.0,0.0,0.0,0.0,64.0
