year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2013,OHIO,OH,2013-04-14,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-04-21,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-04-28,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-05-05,18,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-05-12,19,46.0,2.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-05-19,20,74.0,20.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-05-26,21,89.0,52.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-06-02,22,98.0,75.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-06-09,23,100.0,94.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-06-16,24,0.0,98.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-06-23,25,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-06-30,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-07-07,27,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-07-14,28,0.0,0.0,19.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-07-21,29,0.0,0.0,63.0,0.0,0.0,0.0,0.0
2013,OHIO,OH,2013-07-28,30,0.0,0.0,87.0,9.0,0.0,0.0,0.0
2013,OHIO,OH,2013-08-04,31,0.0,0.0,93.0,21.0,0.0,0.0,0.0
2013,OHIO,OH,2013-08-11,32,0.0,0.0,98.0,40.0,0.0,0.0,0.0
2013,OHIO,OH,2013-08-18,33,0.0,0.0,99.0,68.0,6.0,0.0,0.0
2013,OHIO,OH,2013-08-25,34,0.0,0.0,0.0,80.0,22.0,0.0,0.0
2013,OHIO,OH,2013-09-01,35,0.0,0.0,0.0,91.0,43.0,0.0,0.0
2013,OHIO,OH,2013-09-08,36,0.0,0.0,0.0,95.0,67.0,2.0,0.0
2013,OHIO,OH,2013-09-15,37,0.0,0.0,0.0,100.0,84.0,12.0,0.0
2013,OHIO,OH,2013-09-22,38,0.0,0.0,0.0,0.0,92.0,32.0,3.0
2013,OHIO,OH,2013-09-29,39,0.0,0.0,0.0,0.0,95.0,54.0,7.0
2013,OHIO,OH,2013-10-20,42,0.0,0.0,0.0,0.0,0.0,91.0,31.0
2013,OHIO,OH,2013-10-27,43,0.0,0.0,0.0,0.0,0.0,97.0,49.0
2013,OHIO,OH,2013-11-03,44,0.0,0.0,0.0,0.0,0.0,0.0,64.0
2013,OHIO,OH,2013-11-10,45,0.0,0.0,0.0,0.0,0.0,0.0,77.0
