year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2012,KENTUCKY,KY,2012-05-20,20,9.0,53.0,32.0,5.0,1.0
2012,KENTUCKY,KY,2012-05-27,21,9.0,44.0,34.0,10.0,3.0
2012,KENTUCKY,KY,2012-06-03,22,13.0,44.0,30.0,11.0,2.0
2012,KENTUCKY,KY,2012-06-10,23,15.0,44.0,30.0,8.0,3.0
2012,KENTUCKY,KY,2012-06-17,24,10.0,40.0,34.0,12.0,4.0
2012,KENTUCKY,KY,2012-06-24,25,6.0,33.0,35.0,18.0,8.0
2012,KENTUCKY,KY,2012-07-01,26,1.0,19.0,32.0,29.0,19.0
2012,KENTUCKY,KY,2012-07-08,27,0.0,5.0,23.0,38.0,34.0
2012,KENTUCKY,KY,2012-07-15,28,1.0,5.0,17.0,39.0,38.0
2012,KENTUCKY,KY,2012-07-22,29,1.0,5.0,17.0,34.0,43.0
2012,KENTUCKY,KY,2012-07-29,30,1.0,5.0,15.0,34.0,45.0
2012,KENTUCKY,KY,2012-08-05,31,1.0,5.0,17.0,35.0,42.0
2012,KENTUCKY,KY,2012-08-12,32,1.0,5.0,16.0,34.0,44.0
2012,KENTUCKY,KY,2012-08-19,33,1.0,5.0,15.0,34.0,45.0
2012,KENTUCKY,KY,2012-08-26,34,1.0,2.0,14.0,38.0,45.0
2012,KENTUCKY,KY,2012-09-02,35,1.0,5.0,14.0,35.0,45.0
2012,KENTUCKY,KY,2012-09-09,36,2.0,5.0,13.0,32.0,48.0
2012,KENTUCKY,KY,2012-09-16,37,1.0,5.0,14.0,33.0,47.0
2012,KENTUCKY,KY,2012-09-23,38,1.0,5.0,14.0,33.0,47.0
2012,KENTUCKY,KY,2012-09-30,39,1.0,5.0,14.0,33.0,47.0
