year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2012,COLORADO,CO,2012-05-20,20,2.0,78.0,20.0,0.0,0.0
2012,COLORADO,CO,2012-05-27,21,7.0,66.0,26.0,1.0,0.0
2012,COLORADO,CO,2012-06-03,22,16.0,53.0,25.0,6.0,0.0
2012,COLORADO,CO,2012-06-10,23,4.0,70.0,20.0,5.0,1.0
2012,COLORADO,CO,2012-06-17,24,3.0,62.0,25.0,7.0,3.0
2012,COLORADO,CO,2012-06-24,25,7.0,44.0,29.0,11.0,9.0
2012,COLORADO,CO,2012-07-01,26,1.0,33.0,30.0,21.0,15.0
2012,COLORADO,CO,2012-07-08,27,3.0,28.0,31.0,22.0,16.0
2012,COLORADO,CO,2012-07-15,28,4.0,29.0,29.0,21.0,17.0
2012,COLORADO,CO,2012-07-22,29,3.0,27.0,26.0,23.0,21.0
2012,COLORADO,CO,2012-07-29,30,2.0,25.0,26.0,22.0,25.0
2012,COLORADO,CO,2012-08-05,31,2.0,17.0,22.0,23.0,36.0
2012,COLORADO,CO,2012-08-12,32,2.0,20.0,22.0,23.0,33.0
2012,COLORADO,CO,2012-08-19,33,2.0,17.0,19.0,20.0,42.0
2012,COLORADO,CO,2012-08-26,34,2.0,19.0,23.0,21.0,35.0
2012,COLORADO,CO,2012-09-02,35,3.0,17.0,16.0,20.0,44.0
2012,COLORADO,CO,2012-09-09,36,2.0,19.0,19.0,22.0,38.0
2012,COLORADO,CO,2012-09-16,37,1.0,18.0,18.0,21.0,42.0
2012,COLORADO,CO,2012-09-23,38,4.0,15.0,16.0,19.0,46.0
2012,COLORADO,CO,2012-09-30,39,2.0,12.0,20.0,19.0,47.0
