year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2005,KANSAS,KS,2005-05-22,20,5.0,56.0,34.0,5.0,0.0
2005,KANSAS,KS,2005-05-29,21,6.0,54.0,37.0,3.0,0.0
2005,KANSAS,KS,2005-06-05,22,5.0,55.0,36.0,3.0,1.0
2005,KANSAS,KS,2005-06-12,23,8.0,53.0,37.0,2.0,0.0
2005,KANSAS,KS,2005-06-19,24,11.0,55.0,29.0,5.0,0.0
2005,KANSAS,KS,2005-06-26,25,10.0,58.0,28.0,4.0,0.0
2005,KANSAS,KS,2005-07-03,26,10.0,62.0,24.0,4.0,0.0
2005,KANSAS,KS,2005-07-10,27,10.0,57.0,27.0,5.0,1.0
2005,KANSAS,KS,2005-07-17,28,10.0,51.0,31.0,7.0,1.0
2005,KANSAS,KS,2005-07-24,29,8.0,51.0,30.0,9.0,2.0
2005,KANSAS,KS,2005-07-31,30,9.0,45.0,33.0,11.0,2.0
2005,KANSAS,KS,2005-08-07,31,7.0,46.0,32.0,12.0,3.0
2005,KANSAS,KS,2005-08-14,32,7.0,45.0,33.0,12.0,3.0
2005,KANSAS,KS,2005-08-21,33,5.0,46.0,33.0,12.0,4.0
2005,KANSAS,KS,2005-08-28,34,4.0,41.0,37.0,14.0,4.0
2005,KANSAS,KS,2005-09-04,35,5.0,43.0,34.0,14.0,4.0
2005,KANSAS,KS,2005-09-11,36,5.0,43.0,37.0,11.0,4.0
2005,KANSAS,KS,2005-09-18,37,3.0,37.0,42.0,14.0,4.0
2005,KANSAS,KS,2005-09-25,38,5.0,47.0,34.0,11.0,3.0
2005,KANSAS,KS,2005-10-02,39,5.0,48.0,32.0,11.0,4.0
2005,KANSAS,KS,2005-10-09,40,5.0,48.0,32.0,11.0,4.0
2005,KANSAS,KS,2005-10-16,41,5.0,48.0,32.0,11.0,4.0
