year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2005,INDIANA,IN,2005-05-22,20,7.0,53.0,32.0,7.0,1.0
2005,INDIANA,IN,2005-05-29,21,6.0,52.0,33.0,8.0,1.0
2005,INDIANA,IN,2005-06-05,22,7.0,55.0,29.0,8.0,1.0
2005,INDIANA,IN,2005-06-12,23,7.0,54.0,31.0,7.0,1.0
2005,INDIANA,IN,2005-06-19,24,9.0,57.0,27.0,6.0,1.0
2005,INDIANA,IN,2005-06-26,25,7.0,49.0,33.0,9.0,2.0
2005,INDIANA,IN,2005-07-03,26,6.0,41.0,38.0,12.0,3.0
2005,INDIANA,IN,2005-07-10,27,4.0,30.0,39.0,20.0,7.0
2005,INDIANA,IN,2005-07-17,28,4.0,35.0,37.0,18.0,6.0
2005,INDIANA,IN,2005-07-24,29,7.0,39.0,35.0,14.0,5.0
2005,INDIANA,IN,2005-07-31,30,6.0,39.0,36.0,14.0,5.0
2005,INDIANA,IN,2005-08-07,31,5.0,38.0,35.0,16.0,6.0
2005,INDIANA,IN,2005-08-14,32,6.0,35.0,37.0,16.0,6.0
2005,INDIANA,IN,2005-08-21,33,5.0,36.0,36.0,17.0,6.0
2005,INDIANA,IN,2005-08-28,34,6.0,35.0,37.0,16.0,6.0
2005,INDIANA,IN,2005-09-04,35,6.0,36.0,37.0,15.0,6.0
2005,INDIANA,IN,2005-09-11,36,6.0,36.0,37.0,15.0,6.0
2005,INDIANA,IN,2005-09-18,37,5.0,38.0,37.0,14.0,6.0
2005,INDIANA,IN,2005-09-25,38,5.0,39.0,37.0,14.0,5.0
2005,INDIANA,IN,2005-10-02,39,8.0,39.0,35.0,13.0,5.0
2005,INDIANA,IN,2005-10-09,40,9.0,40.0,33.0,13.0,5.0
2005,INDIANA,IN,2005-10-16,41,10.0,44.0,31.0,10.0,5.0
