year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2005,MISSOURI,MO,2005-05-22,20,5.0,50.0,40.0,5.0,0.0
2005,MISSOURI,MO,2005-05-29,21,4.0,43.0,41.0,9.0,3.0
2005,MISSOURI,MO,2005-06-05,22,5.0,39.0,44.0,9.0,3.0
2005,MISSOURI,MO,2005-06-12,23,9.0,48.0,33.0,7.0,3.0
2005,MISSOURI,MO,2005-06-19,24,10.0,52.0,28.0,7.0,3.0
2005,MISSOURI,MO,2005-06-26,25,8.0,46.0,31.0,10.0,5.0
2005,MISSOURI,MO,2005-07-03,26,10.0,43.0,32.0,10.0,5.0
2005,MISSOURI,MO,2005-07-10,27,7.0,37.0,36.0,13.0,7.0
2005,MISSOURI,MO,2005-07-17,28,4.0,35.0,34.0,17.0,10.0
2005,MISSOURI,MO,2005-07-24,29,5.0,29.0,29.0,19.0,18.0
2005,MISSOURI,MO,2005-07-31,30,5.0,27.0,28.0,20.0,20.0
2005,MISSOURI,MO,2005-08-07,31,5.0,25.0,26.0,22.0,22.0
2005,MISSOURI,MO,2005-08-14,32,5.0,25.0,25.0,23.0,22.0
2005,MISSOURI,MO,2005-08-21,33,6.0,25.0,24.0,22.0,23.0
2005,MISSOURI,MO,2005-08-28,34,6.0,26.0,24.0,22.0,22.0
2005,MISSOURI,MO,2005-09-04,35,6.0,27.0,24.0,20.0,23.0
2005,MISSOURI,MO,2005-09-11,36,5.0,25.0,27.0,21.0,22.0
2005,MISSOURI,MO,2005-09-18,37,5.0,26.0,26.0,21.0,22.0
2005,MISSOURI,MO,2005-09-25,38,5.0,26.0,26.0,21.0,22.0
2005,MISSOURI,MO,2005-10-02,39,5.0,26.0,26.0,21.0,22.0
2005,MISSOURI,MO,2005-10-09,40,5.0,26.0,26.0,21.0,22.0
2005,MISSOURI,MO,2005-10-16,41,5.0,26.0,26.0,21.0,22.0
