year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2005,MINNESOTA,MN,2005-05-22,20,6.0,42.0,44.0,6.0,2.0
2005,MINNESOTA,MN,2005-05-29,21,6.0,51.0,37.0,5.0,1.0
2005,MINNESOTA,MN,2005-06-05,22,6.0,53.0,31.0,7.0,3.0
2005,MINNESOTA,MN,2005-06-12,23,11.0,49.0,33.0,5.0,2.0
2005,MINNESOTA,MN,2005-06-19,24,10.0,50.0,31.0,7.0,2.0
2005,MINNESOTA,MN,2005-06-26,25,17.0,53.0,23.0,6.0,1.0
2005,MINNESOTA,MN,2005-07-03,26,18.0,56.0,19.0,5.0,2.0
2005,MINNESOTA,MN,2005-07-10,27,21.0,53.0,20.0,4.0,2.0
2005,MINNESOTA,MN,2005-07-17,28,17.0,52.0,23.0,6.0,2.0
2005,MINNESOTA,MN,2005-07-24,29,19.0,52.0,20.0,7.0,2.0
2005,MINNESOTA,MN,2005-07-31,30,22.0,51.0,20.0,6.0,1.0
2005,MINNESOTA,MN,2005-08-07,31,18.0,48.0,25.0,7.0,2.0
2005,MINNESOTA,MN,2005-08-14,32,27.0,44.0,21.0,6.0,2.0
2005,MINNESOTA,MN,2005-08-21,33,20.0,49.0,23.0,5.0,3.0
2005,MINNESOTA,MN,2005-08-28,34,23.0,48.0,21.0,6.0,2.0
2005,MINNESOTA,MN,2005-09-04,35,19.0,52.0,21.0,6.0,2.0
2005,MINNESOTA,MN,2005-09-11,36,20.0,54.0,19.0,5.0,2.0
2005,MINNESOTA,MN,2005-09-18,37,24.0,51.0,19.0,4.0,2.0
2005,MINNESOTA,MN,2005-09-25,38,23.0,46.0,23.0,5.0,3.0
2005,MINNESOTA,MN,2005-10-02,39,26.0,49.0,19.0,5.0,1.0
2005,MINNESOTA,MN,2005-10-09,40,23.0,51.0,19.0,5.0,2.0
2005,MINNESOTA,MN,2005-10-16,41,24.0,50.0,20.0,4.0,2.0
