year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2005,MICHIGAN,MI,2005-05-22,20,12.0,40.0,40.0,7.0,1.0
2005,MICHIGAN,MI,2005-05-29,21,7.0,46.0,43.0,3.0,1.0
2005,MICHIGAN,MI,2005-06-05,22,9.0,47.0,41.0,2.0,1.0
2005,MICHIGAN,MI,2005-06-12,23,14.0,53.0,30.0,3.0,0.0
2005,MICHIGAN,MI,2005-06-19,24,18.0,53.0,25.0,3.0,1.0
2005,MICHIGAN,MI,2005-06-26,25,14.0,47.0,33.0,5.0,1.0
2005,MICHIGAN,MI,2005-07-03,26,11.0,47.0,35.0,5.0,2.0
2005,MICHIGAN,MI,2005-07-10,27,10.0,50.0,30.0,8.0,2.0
2005,MICHIGAN,MI,2005-07-17,28,9.0,46.0,26.0,16.0,3.0
2005,MICHIGAN,MI,2005-07-24,29,18.0,46.0,22.0,9.0,5.0
2005,MICHIGAN,MI,2005-07-31,30,21.0,54.0,18.0,5.0,2.0
2005,MICHIGAN,MI,2005-08-07,31,25.0,48.0,20.0,5.0,2.0
2005,MICHIGAN,MI,2005-08-14,32,21.0,45.0,25.0,7.0,2.0
2005,MICHIGAN,MI,2005-08-21,33,21.0,50.0,23.0,5.0,1.0
2005,MICHIGAN,MI,2005-08-28,34,16.0,49.0,24.0,8.0,3.0
2005,MICHIGAN,MI,2005-09-04,35,18.0,45.0,26.0,8.0,3.0
2005,MICHIGAN,MI,2005-09-11,36,18.0,44.0,26.0,9.0,3.0
2005,MICHIGAN,MI,2005-09-18,37,19.0,51.0,23.0,6.0,1.0
2005,MICHIGAN,MI,2005-09-25,38,19.0,46.0,26.0,7.0,2.0
2005,MICHIGAN,MI,2005-10-02,39,15.0,48.0,28.0,7.0,2.0
2005,MICHIGAN,MI,2005-10-09,40,18.0,48.0,26.0,7.0,1.0
2005,MICHIGAN,MI,2005-10-16,41,22.0,45.0,24.0,7.0,2.0
