year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2021,MINNESOTA,MN,2021-05-30,21,14.0,62.0,22.0,2.0,0.0
2021,MINNESOTA,MN,2021-06-06,22,13.0,56.0,28.0,3.0,0.0
2021,MINNESOTA,MN,2021-06-13,23,10.0,48.0,34.0,6.0,2.0
2021,MINNESOTA,MN,2021-06-20,24,7.0,43.0,41.0,7.0,2.0
2021,MINNESOTA,MN,2021-06-27,25,4.0,39.0,46.0,9.0,2.0
2021,MINNESOTA,MN,2021-07-04,26,4.0,37.0,44.0,11.0,4.0
2021,MINNESOTA,MN,2021-07-11,27,4.0,38.0,42.0,11.0,5.0
2021,MINNESOTA,MN,2021-07-18,28,6.0,36.0,40.0,13.0,5.0
2021,MINNESOTA,MN,2021-07-25,29,4.0,34.0,41.0,14.0,7.0
2021,MINNESOTA,MN,2021-08-01,30,5.0,31.0,41.0,16.0,7.0
2021,MINNESOTA,MN,2021-08-08,31,5.0,31.0,40.0,16.0,8.0
2021,MINNESOTA,MN,2021-08-15,32,5.0,30.0,39.0,17.0,9.0
2021,MINNESOTA,MN,2021-08-22,33,4.0,30.0,39.0,18.0,9.0
2021,MINNESOTA,MN,2021-08-29,34,6.0,30.0,37.0,18.0,9.0
2021,MINNESOTA,MN,2021-09-05,35,6.0,31.0,37.0,17.0,9.0
2021,MINNESOTA,MN,2021-09-12,36,7.0,32.0,36.0,17.0,8.0
2021,MINNESOTA,MN,2021-09-19,37,6.0,32.0,36.0,17.0,9.0
2021,MINNESOTA,MN,2021-09-26,38,6.0,32.0,36.0,17.0,9.0
2021,MINNESOTA,MN,2021-10-03,39,6.0,33.0,36.0,17.0,8.0
2021,MINNESOTA,MN,2021-10-10,40,6.0,34.0,36.0,16.0,8.0
2021,MINNESOTA,MN,2021-10-17,41,6.0,31.0,38.0,17.0,8.0
