year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2021,NEBRASKA,NE,2021-05-30,21,25.0,63.0,10.0,1.0,1.0
2021,NEBRASKA,NE,2021-06-06,22,24.0,60.0,13.0,2.0,1.0
2021,NEBRASKA,NE,2021-06-13,23,22.0,62.0,13.0,2.0,1.0
2021,NEBRASKA,NE,2021-06-20,24,23.0,60.0,15.0,1.0,1.0
2021,NEBRASKA,NE,2021-06-27,25,24.0,58.0,15.0,2.0,1.0
2021,NEBRASKA,NE,2021-07-04,26,29.0,53.0,14.0,3.0,1.0
2021,NEBRASKA,NE,2021-07-11,27,24.0,53.0,19.0,3.0,1.0
2021,NEBRASKA,NE,2021-07-18,28,26.0,52.0,17.0,4.0,1.0
2021,NEBRASKA,NE,2021-07-25,29,23.0,53.0,18.0,4.0,2.0
2021,NEBRASKA,NE,2021-08-01,30,20.0,51.0,20.0,6.0,3.0
2021,NEBRASKA,NE,2021-08-08,31,19.0,51.0,20.0,7.0,3.0
2021,NEBRASKA,NE,2021-08-15,32,21.0,47.0,21.0,7.0,4.0
2021,NEBRASKA,NE,2021-08-22,33,24.0,43.0,21.0,8.0,4.0
2021,NEBRASKA,NE,2021-08-29,34,22.0,45.0,20.0,8.0,5.0
2021,NEBRASKA,NE,2021-09-05,35,23.0,41.0,22.0,10.0,4.0
2021,NEBRASKA,NE,2021-09-12,36,23.0,43.0,21.0,9.0,4.0
2021,NEBRASKA,NE,2021-09-19,37,23.0,45.0,19.0,8.0,5.0
2021,NEBRASKA,NE,2021-09-26,38,24.0,46.0,19.0,7.0,4.0
2021,NEBRASKA,NE,2021-10-03,39,26.0,42.0,19.0,8.0,5.0
2021,NEBRASKA,NE,2021-10-10,40,26.0,44.0,18.0,7.0,5.0
2021,NEBRASKA,NE,2021-10-17,41,29.0,40.0,19.0,7.0,5.0
2021,NEBRASKA,NE,2021-10-24,42,27.0,44.0,18.0,7.0,4.0
