year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2021,TEXAS,TX,2021-04-18,15,8.0,39.0,42.0,9.0,2.0
2021,TEXAS,TX,2021-04-25,16,4.0,41.0,40.0,12.0,3.0
2021,TEXAS,TX,2021-05-02,17,4.0,42.0,48.0,4.0,2.0
2021,TEXAS,TX,2021-05-09,18,11.0,67.0,18.0,3.0,1.0
2021,TEXAS,TX,2021-05-16,19,17.0,63.0,17.0,2.0,1.0
2021,TEXAS,TX,2021-05-23,20,18.0,60.0,21.0,1.0,0.0
2021,TEXAS,TX,2021-05-30,21,25.0,49.0,24.0,2.0,0.0
2021,TEXAS,TX,2021-06-06,22,29.0,50.0,19.0,2.0,0.0
2021,TEXAS,TX,2021-06-13,23,33.0,45.0,19.0,2.0,1.0
2021,TEXAS,TX,2021-06-20,24,28.0,49.0,19.0,2.0,2.0
2021,TEXAS,TX,2021-06-27,25,26.0,50.0,20.0,2.0,2.0
2021,TEXAS,TX,2021-07-04,26,25.0,46.0,22.0,5.0,2.0
2021,TEXAS,TX,2021-07-11,27,28.0,40.0,24.0,7.0,1.0
2021,TEXAS,TX,2021-07-18,28,17.0,41.0,31.0,9.0,2.0
2021,TEXAS,TX,2021-07-25,29,21.0,39.0,28.0,10.0,2.0
2021,TEXAS,TX,2021-08-01,30,19.0,44.0,29.0,6.0,2.0
2021,TEXAS,TX,2021-08-08,31,18.0,45.0,27.0,8.0,2.0
2021,TEXAS,TX,2021-08-15,32,17.0,45.0,29.0,6.0,3.0
2021,TEXAS,TX,2021-08-22,33,14.0,50.0,28.0,6.0,2.0
2021,TEXAS,TX,2021-08-29,34,17.0,44.0,29.0,9.0,1.0
2021,TEXAS,TX,2021-09-05,35,17.0,44.0,29.0,9.0,1.0
2021,TEXAS,TX,2021-09-12,36,17.0,44.0,29.0,9.0,1.0
2021,TEXAS,TX,2021-09-19,37,17.0,44.0,29.0,9.0,1.0
2021,TEXAS,TX,2021-09-26,38,17.0,44.0,29.0,9.0,1.0
2021,TEXAS,TX,2021-10-03,39,17.0,44.0,29.0,9.0,1.0
2021,TEXAS,TX,2021-10-10,40,17.0,44.0,29.0,9.0,1.0
2021,TEXAS,TX,2021-10-17,41,17.0,44.0,29.0,9.0,1.0
