year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2013,WISCONSIN,WI,2013-06-02,22,7.0,50.0,38.0,3.0,2.0
2013,WISCONSIN,WI,2013-06-09,23,9.0,46.0,35.0,8.0,2.0
2013,WISCONSIN,WI,2013-06-16,24,14.0,45.0,35.0,5.0,1.0
2013,WISCONSIN,WI,2013-06-23,25,17.0,43.0,32.0,6.0,2.0
2013,WISCONSIN,WI,2013-06-30,26,18.0,42.0,30.0,7.0,3.0
2013,WISCONSIN,WI,2013-07-07,27,20.0,43.0,27.0,8.0,2.0
2013,WISCONSIN,WI,2013-07-14,28,20.0,44.0,27.0,7.0,2.0
2013,WISCONSIN,WI,2013-07-21,29,22.0,40.0,26.0,9.0,3.0
2013,WISCONSIN,WI,2013-07-28,30,19.0,42.0,27.0,9.0,3.0
2013,WISCONSIN,WI,2013-08-04,31,18.0,42.0,27.0,9.0,4.0
2013,WISCONSIN,WI,2013-08-11,32,15.0,44.0,28.0,10.0,3.0
2013,WISCONSIN,WI,2013-08-18,33,13.0,41.0,30.0,12.0,4.0
2013,WISCONSIN,WI,2013-08-25,34,12.0,39.0,31.0,14.0,4.0
2013,WISCONSIN,WI,2013-09-01,35,11.0,34.0,31.0,17.0,7.0
2013,WISCONSIN,WI,2013-09-08,36,9.0,32.0,30.0,20.0,9.0
2013,WISCONSIN,WI,2013-09-15,37,10.0,31.0,31.0,20.0,8.0
2013,WISCONSIN,WI,2013-09-22,38,11.0,30.0,30.0,20.0,9.0
2013,WISCONSIN,WI,2013-09-29,39,12.0,32.0,31.0,17.0,8.0
2013,WISCONSIN,WI,2013-10-20,42,11.0,33.0,29.0,19.0,8.0
2013,WISCONSIN,WI,2013-10-27,43,12.0,35.0,27.0,19.0,7.0
