year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2013,TENNESSEE,TN,2013-06-02,22,15.0,59.0,20.0,6.0,0.0
2013,TENNESSEE,TN,2013-06-09,23,17.0,58.0,19.0,5.0,1.0
2013,TENNESSEE,TN,2013-06-16,24,20.0,56.0,17.0,6.0,1.0
2013,TENNESSEE,TN,2013-06-23,25,22.0,56.0,17.0,5.0,0.0
2013,TENNESSEE,TN,2013-06-30,26,23.0,56.0,16.0,5.0,0.0
2013,TENNESSEE,TN,2013-07-07,27,25.0,57.0,14.0,4.0,0.0
2013,TENNESSEE,TN,2013-07-14,28,26.0,57.0,14.0,3.0,0.0
2013,TENNESSEE,TN,2013-07-21,29,26.0,56.0,14.0,4.0,0.0
2013,TENNESSEE,TN,2013-07-28,30,30.0,56.0,12.0,2.0,0.0
2013,TENNESSEE,TN,2013-08-04,31,31.0,54.0,13.0,2.0,0.0
2013,TENNESSEE,TN,2013-08-11,32,33.0,54.0,11.0,2.0,0.0
2013,TENNESSEE,TN,2013-08-18,33,35.0,52.0,11.0,2.0,0.0
2013,TENNESSEE,TN,2013-08-25,34,38.0,49.0,11.0,2.0,0.0
2013,TENNESSEE,TN,2013-09-01,35,39.0,48.0,11.0,2.0,0.0
2013,TENNESSEE,TN,2013-09-08,36,38.0,47.0,13.0,2.0,0.0
2013,TENNESSEE,TN,2013-09-15,37,43.0,42.0,13.0,2.0,0.0
2013,TENNESSEE,TN,2013-09-22,38,42.0,45.0,11.0,2.0,0.0
2013,TENNESSEE,TN,2013-09-29,39,43.0,44.0,12.0,1.0,0.0
2013,TENNESSEE,TN,2013-10-20,42,46.0,44.0,9.0,1.0,0.0
2013,TENNESSEE,TN,2013-10-27,43,45.0,43.0,10.0,1.0,1.0
