year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2013,KENTUCKY,KY,2013-06-02,22,17.0,56.0,23.0,3.0,1.0
2013,KENTUCKY,KY,2013-06-09,23,21.0,57.0,18.0,3.0,1.0
2013,KENTUCKY,KY,2013-06-16,24,18.0,61.0,17.0,3.0,1.0
2013,KENTUCKY,KY,2013-06-23,25,24.0,58.0,15.0,2.0,1.0
2013,KENTUCKY,KY,2013-06-30,26,25.0,57.0,15.0,2.0,1.0
2013,KENTUCKY,KY,2013-07-07,27,32.0,52.0,13.0,2.0,1.0
2013,KENTUCKY,KY,2013-07-14,28,35.0,50.0,13.0,2.0,0.0
2013,KENTUCKY,KY,2013-07-21,29,33.0,54.0,10.0,2.0,1.0
2013,KENTUCKY,KY,2013-07-28,30,36.0,53.0,8.0,2.0,1.0
2013,KENTUCKY,KY,2013-08-04,31,40.0,48.0,9.0,2.0,1.0
2013,KENTUCKY,KY,2013-08-11,32,45.0,43.0,9.0,2.0,1.0
2013,KENTUCKY,KY,2013-08-18,33,47.0,41.0,9.0,2.0,1.0
2013,KENTUCKY,KY,2013-08-25,34,48.0,40.0,9.0,2.0,1.0
2013,KENTUCKY,KY,2013-09-01,35,44.0,43.0,10.0,2.0,1.0
2013,KENTUCKY,KY,2013-09-08,36,46.0,40.0,11.0,2.0,1.0
2013,KENTUCKY,KY,2013-09-15,37,48.0,43.0,7.0,1.0,1.0
2013,KENTUCKY,KY,2013-09-22,38,45.0,46.0,7.0,1.0,1.0
2013,KENTUCKY,KY,2013-09-29,39,47.0,43.0,7.0,2.0,1.0
2013,KENTUCKY,KY,2013-10-20,42,54.0,38.0,5.0,2.0,1.0
2013,KENTUCKY,KY,2013-10-27,43,54.0,38.0,5.0,2.0,1.0
