STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
MO,2021-04-26,15.992605633802816,7.903521126760563,24.03680555555556,0.0705508474576271,57.12115613884476,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2021-04-27,21.224652777777777,14.330555555555556,28.11875,0.1112648221343873,59.18461034899227,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2021-04-28,21.08345070422536,16.678321678321677,25.51608391608392,3.434099616858237,84.45545005606091,21.0,2.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0
MO,2021-04-29,18.27413793103448,14.13448275862069,22.41379310344828,27.426568265682658,77.34103381269179,21.0,3.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2021-04-30,16.233916083916082,8.542361111111111,23.927972027972025,0.6333333333333333,50.77782799195982,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2021-05-01,18.22,9.909929078014184,26.52285714285714,0.0016949152542372,53.30836596473484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2021-05-02,19.795357142857146,13.8,25.790714285714284,0.1523305084745762,67.80539325013716,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2021-05-03,19.307692307692307,14.994405594405594,23.62097902097902,2.893027888446215,81.77785651157215,23.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2021-05-04,17.273793103448273,11.346206896551724,23.201379310344823,10.617657992565055,78.20545446870385,12.0,0.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0
MO,2021-05-05,11.276041666666666,4.770833333333333,17.78125,5.982319391634981,58.360600906486965,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2021-05-06,13.240909090909092,6.147222222222222,20.357342657342656,0.2075289575289575,61.14535032121706,3.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2021-05-07,12.702083333333333,5.449999999999999,19.954166666666666,0.2905882352941176,53.54863186683415,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2021-05-08,15.116785714285712,8.684285714285714,21.54928571428572,2.4736501079913604,61.85573233390789,7.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0
MO,2021-05-09,14.556934306569342,8.932116788321169,20.18478260869565,20.23142250530785,80.19948967429728,20.0,1.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2021-05-10,9.939436619718313,5.183802816901409,14.69507042253521,3.212100456621005,72.6715462594197,18.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2021-05-11,10.411888111888112,4.962937062937063,15.86083916083916,0.2487179487179487,72.29588436465978,9.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
