STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
WI,2021-01-01,-8.2688202247191,-12.112359550561798,-4.425280898876405,0.1397777777777777,89.80545371996311,34.0,7.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0
WI,2021-01-02,-6.505865921787709,-9.88435754189944,-3.127374301675977,2.765393258426966,92.02791287825032,39.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
WI,2021-01-03,-5.452840909090909,-8.105056179775282,-2.809659090909091,0.0114864864864864,93.2202773565017,50.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
WI,2021-01-04,-4.968435754189945,-7.559217877094971,-2.3776536312849164,0.0467991169977924,94.28049483857166,54.0,12.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
WI,2021-01-05,-4.872191011235955,-9.191011235955056,-0.5627777777777777,0.3564935064935065,92.74224223757008,53.0,23.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
WI,2021-01-06,-4.583798882681564,-8.874301675977653,-0.2591160220994475,0.0062365591397849,93.47648188835365,59.0,23.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
WI,2021-01-07,-4.696067415730337,-8.128491620111731,-1.2670391061452515,0.0068230277185501,92.02073426483216,50.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
WI,2021-01-08,-4.136187845303867,-6.874585635359116,-1.3977900552486189,0.021551724137931,84.81925359783939,22.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
WI,2021-01-09,-5.141666666666667,-8.05888888888889,-2.2244444444444444,0.0432671081677704,86.67578371005443,21.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2021-01-10,-5.4944444444444445,-8.017222222222221,-2.9716666666666667,0.0010917030567685,89.52001012968368,34.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0
WI,2021-01-11,-5.106666666666667,-7.566666666666666,-2.6466666666666665,0.0121212121212121,89.49502572619048,31.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
WI,2021-01-12,-3.4171270718232045,-6.828729281767956,-0.005524861878453,0.0,88.96832634040842,32.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
WI,2021-01-13,-2.964722222222222,-6.998333333333334,1.0784530386740332,0.0,88.35020052726568,27.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
WI,2021-01-14,-1.52292817679558,-6.209392265193371,3.16353591160221,0.3346236559139784,91.27677261476563,40.0,13.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0
WI,2021-01-15,0.1116666666666666,-2.2205555555555554,2.4486187845303866,6.847346072186836,93.93557714773544,35.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
WI,2021-01-16,0.3879888268156424,-1.1949720670391062,1.9783333333333333,3.022394678492239,90.68237745461386,23.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0
WI,2021-01-17,-1.731005586592179,-3.812222222222223,0.3497206703910614,0.2805369127516778,85.4509982216864,17.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
WI,2021-01-18,-4.116666666666666,-6.336111111111111,-1.868361581920904,0.2527272727272727,82.61493135414015,12.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
WI,2021-01-19,-7.340277777777778,-10.616666666666667,-4.063888888888889,0.124,78.22786361602836,14.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0
WI,2021-01-20,-10.37,-16.827624309392267,-3.902222222222222,0.7817987152034261,78.18583575166483,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
