STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
NC,2021-01-01,10.36054054054054,5.979569892473118,14.732972972972972,16.075375722543352,96.34780082279843,25.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0
NC,2021-01-02,10.386065573770493,6.725136612021858,14.063243243243242,14.86712962962963,95.27857113457026,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-01-03,10.872282608695652,6.575,15.147567567567569,14.400568181818182,92.52894256319058,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2021-01-04,6.572311827956989,1.4588235294117649,11.687096774193549,0.4141291108404384,78.53027516704717,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-01-05,4.864516129032258,-0.5177419354838709,10.246774193548388,0.4003584229390681,87.53217877482021,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-01-06,4.126612903225806,-1.0236559139784946,9.276881720430108,0.7538181818181818,72.98898751155312,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-01-07,2.834308510638298,-2.747340425531915,8.41595744680851,0.1044334975369458,78.19398576375292,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-01-08,3.002659574468085,-1.0180851063829788,7.023404255319149,6.735764705882352,86.9180386218973,14.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
NC,2021-01-09,2.438586956521739,-1.451086956521739,6.328260869565218,6.645714285714285,75.40753184303173,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
NC,2021-01-10,2.421351351351351,-3.5432432432432432,8.385945945945947,0.0657035175879397,66.56843308286898,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-01-11,2.8196236559139787,-2.982258064516129,8.621505376344086,0.2093552465233881,83.07359161001148,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-01-12,4.102139037433155,-0.074331550802139,8.278609625668448,4.474914089347079,87.20405308141588,28.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
NC,2021-01-13,4.6125,-2.230851063829787,11.455851063829789,0.8839950372208437,79.15355356852255,26.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0
NC,2021-01-14,5.603968253968255,-1.0883597883597882,12.296296296296296,0.6637992831541218,80.98450994379404,23.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-01-15,5.6656756756756765,-1.148648648648649,12.48,0.3102628285356696,85.00968055218482,20.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2021-01-16,4.047252747252747,-0.9704918032786884,9.058241758241758,4.287266355140187,79.9191950958965,28.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0
NC,2021-01-17,2.6162087912087912,-2.2467032967032967,7.479120879120879,0.3234042553191489,65.47847750624926,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2021-01-18,3.666758241758242,-1.6895604395604396,9.023076923076925,0.2243379571248424,64.75484135762125,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
NC,2021-01-19,4.155978260869565,-2.489130434782609,10.8,0.0168141592920353,62.74182224595378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-01-20,5.607754010695188,-1.0877005347593582,12.308510638297872,0.003125,53.58060674188035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NC,2021-01-21,5.46096256684492,-0.6288770053475936,11.550802139037431,0.3722493887530562,66.0273273908257,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-01-22,6.850534759358289,1.4951871657754012,12.205882352941176,0.3945745992601726,60.76687207632785,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
NC,2021-01-23,4.739516129032258,-2.0080645161290325,11.487096774193548,0.0464010282776349,51.73602367349724,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-01-24,2.614864864864865,-3.878918918918919,9.108648648648648,0.0099611901681759,51.68724344551144,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-01-25,4.848670212765957,0.6228723404255319,9.074468085106384,3.574558303886925,80.41870422152053,23.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2021-01-26,8.109677419354838,5.110752688172044,11.090909090909092,18.4384,96.68685687882936,31.0,10.0,14.0,0.0,0.0,1.0,0.0,0.0
NC,2021-01-27,9.068648648648647,4.904324324324324,13.206451612903226,2.6575178997613365,89.53895234392216,32.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2021-01-28,4.468108108108108,-1.3210810810810811,10.257297297297296,14.166589057043074,76.3675406052398,18.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
NC,2021-01-29,-0.3272972972972973,-5.421621621621622,4.7670270270270265,0.2448767833981842,53.95667767339364,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
NC,2021-01-30,-0.2082417582417582,-5.8659340659340655,5.44945054945055,0.0602346805736636,60.30876776697924,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
NC,2021-01-31,1.9364640883977904,-2.4082872928176795,6.28121546961326,7.301756587202007,81.96085905267154,17.0,4.0,0.0,9.0,0.0,3.0,0.0,0.0
NC,2021-02-01,3.0870967741935487,-0.2161290322580645,6.371122994652407,18.01992840095465,91.3559647786948,22.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0
NC,2021-02-02,1.7719576719576715,-1.1714285714285717,4.715343915343915,1.0052567237163814,66.75133470577862,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
NC,2021-02-03,1.7117021276595743,-2.89468085106383,6.318085106382979,0.1336260978670012,44.31644166247044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
NC,2021-02-04,1.9444736842105264,-4.981052631578947,8.87,0.0258064516129032,44.71193807354,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NC,2021-02-05,4.5303191489361705,-1.074468085106383,10.135106382978725,2.317443249701314,68.86278670893125,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
NC,2021-02-06,4.484677419354838,-1.1989247311827955,10.168279569892473,2.2374541003671973,61.8163017923631,13.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
NC,2021-02-07,4.086898395721925,-1.0951871657754009,9.284574468085106,12.63808962264151,81.08422931797735,20.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0
NC,2021-02-08,3.129521276595745,-3.350531914893617,9.609574468085103,1.1509410288582185,73.91987965139731,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-02-09,7.184126984126984,1.879742687196032e-17,14.368253968253969,0.2041717791411043,77.49633634984482,11.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-02-10,9.287566137566136,3.56031746031746,15.037894736842103,0.6520481927710844,81.4247958949018,17.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2021-02-11,8.27696335078534,4.031937172774869,12.52198952879581,1.2219660194174755,89.23673929727084,25.0,5.0,6.0,0.0,0.0,0.0,4.0,0.0
NC,2021-02-12,4.921010638297872,1.648404255319149,8.193617021276596,14.3894438138479,95.80925417300271,26.0,0.0,3.0,5.0,0.0,6.0,1.0,0.0
NC,2021-02-13,2.850540540540541,1.325945945945946,4.375135135135135,11.949583828775268,96.84815376199175,22.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0
NC,2021-02-14,3.268279569892473,1.8096774193548388,4.726881720430108,14.823002421307503,96.67505163977177,26.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0
NC,2021-02-15,4.458510638297873,2.328723404255319,6.588297872340425,14.966903073286051,97.02878950169968,26.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0
NC,2021-02-16,6.904521276595744,1.7377659574468085,12.07127659574468,17.1279176201373,80.22939140813885,30.0,5.0,15.0,3.0,0.0,1.0,1.0,0.0
NC,2021-02-17,3.8833333333333337,-2.555555555555556,10.322222222222225,0.2160779537149817,64.54433406757056,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-02-18,2.959358288770053,-0.799468085106383,6.710695187165776,12.280045351473923,86.58642074702398,17.0,1.0,6.0,2.0,0.0,17.0,1.0,0.0
NC,2021-02-19,2.817379679144385,0.0935828877005347,5.520744680851064,22.49681818181818,90.99976114960636,19.0,0.0,1.0,2.0,0.0,13.0,0.0,0.0
NC,2021-02-20,1.9842391304347828,-3.176086956521739,7.144565217391304,4.19729397293973,63.3681216656098,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
NC,2021-02-21,1.4013440860215056,-4.579569892473118,7.382258064516129,0.0417948717948718,53.93266033988143,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-02-22,4.494414893617021,-2.0531914893617023,11.042021276595746,2.08872901678657,77.93149876155769,21.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
NC,2021-02-23,8.16063829787234,0.8893617021276595,15.45925925925926,7.312485681557846,68.99231080008076,18.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0
NC,2021-02-24,9.900534759358289,0.444385026737968,19.35668449197861,0.1565270935960591,57.22019368406389,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
NC,2021-02-25,11.74736842105263,3.0642105263157897,20.430526315789475,0.0028151774785801,52.80043793476223,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-02-26,10.044117647058824,4.225133689839573,15.863101604278077,0.7984029484029483,66.0509236958729,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2021-02-27,9.963243243243245,4.941621621621622,14.984864864864864,14.590167597765364,89.64757542155367,28.0,7.0,0.0,5.0,0.0,0.0,2.0,0.0
NC,2021-02-28,14.373224043715847,8.142622950819671,20.603825136612024,0.2918518518518518,87.8223386887931,30.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2021-03-01,15.622131147540983,9.516939890710384,21.727322404371584,4.335196195005945,82.0960648408082,27.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
NC,2021-03-02,8.659893048128342,2.888770053475936,14.431016042780747,1.5652631578947367,49.56378448518032,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2021-03-03,7.090591397849462,1.1607526881720431,13.020430107526884,0.558274231678487,58.03181358049029,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-03-04,9.332702702702704,0.9854054054054054,17.68,0.2609013398294762,51.48743477402547,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-03-05,8.004761904761905,0.6405263157894737,15.362433862433862,0.0009685230024213,42.24861805200522,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-03-06,5.811081081081081,-0.0756756756756756,11.697837837837838,0.0012515644555694,42.80311570382343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-03-07,4.470053475935829,-2.666310160427808,11.606417112299466,0.0,48.726808524649165,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NC,2021-03-08,4.866847826086956,-3.657608695652174,13.391304347826088,0.0,45.60008776619368,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-03-09,8.231648936170213,-1.8063829787234045,18.26968085106383,0.0003663003663003,46.463605041716754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-03-10,11.327248677248678,1.2338624338624338,21.42063492063492,0.0,44.70406347350821,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-03-11,13.280213903743316,3.99572192513369,22.568617021276594,0.0123486682808716,51.60980391699772,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-03-12,15.598648648648648,7.786486486486487,23.41081081081081,0.0083839611178614,60.50192896779592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-03-13,15.525274725274723,9.862637362637363,21.187912087912085,0.2918192918192918,55.27295020072432,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-03-14,13.520277777777778,7.485555555555556,19.555,0.4126394052044609,54.05365369729948,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-03-15,12.063709677419354,6.646524064171124,17.468817204301075,0.1043848964677223,36.25295521977336,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-03-16,7.450802139037433,3.3000000000000003,11.601604278074866,8.590753424657533,76.16134795034978,18.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0
NC,2021-03-17,8.484840425531916,4.887765957446808,12.081914893617022,14.84251700680272,92.8490907789675,34.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2021-03-18,12.761315789473684,7.614736842105263,17.907894736842106,9.89391206313416,91.22135861428455,26.0,6.0,10.0,0.0,1.0,0.0,2.0,1.0
NC,2021-03-19,11.56342105263158,5.456544502617802,17.650526315789474,10.11912260967379,81.54500940998135,27.0,1.0,9.0,1.0,3.0,0.0,0.0,2.0
NC,2021-03-20,6.408648648648648,0.4708108108108108,12.346486486486484,2.748019207683073,58.963179059594665,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-03-21,8.870320855614974,2.7598930481283426,14.980748663101604,0.2329253365973072,59.930506189216906,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-03-22,11.63048128342246,5.551871657754011,17.709090909090907,0.13831891223733,65.0868882327008,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-03-23,12.981550802139038,7.255080213903743,18.70802139037433,0.355808383233533,78.93376725268199,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2021-03-24,14.782978723404254,10.318518518518518,19.23989361702128,2.219774011299435,88.4277573644398,27.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2021-03-25,15.977631578947369,10.635263157894736,21.32,1.7857655502392349,87.41932222740988,31.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2021-03-26,17.968716577540107,13.120320855614974,22.781382978723403,30.483762597984324,81.62366559605913,26.0,3.0,21.0,0.0,0.0,0.0,1.0,1.0
NC,2021-03-27,18.336141304347827,11.294594594594594,25.252717391304348,1.037827715355805,81.27995663328325,21.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0
NC,2021-03-28,17.755405405405405,11.72108108108108,23.78972972972973,12.03199079401611,85.18633540068554,25.0,4.0,26.0,0.0,3.0,0.0,2.0,0.0
NC,2021-03-29,12.748663101604278,4.693048128342246,20.80427807486631,4.664009378663541,47.00031262456207,5.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0
NC,2021-03-30,11.57258064516129,3.359042553191489,19.795161290322586,0.0645241038318912,62.999367522108486,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-03-31,14.841666666666669,7.718817204301075,21.94224598930481,3.52672919109027,82.22815460211162,18.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0
NC,2021-04-01,10.883064516129032,4.229569892473118,17.585561497326204,15.779673913043478,66.81601644490539,11.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0
NC,2021-04-02,4.227322404371585,-1.5628415300546448,9.99945652173913,0.1524271844660194,42.49301942976664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-04-03,4.703021978021979,-2.8896174863387976,12.292896174863388,0.0226002430133657,47.17310121741804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-04-04,9.462154696132597,0.0121546961325966,18.927322404371584,0.0098765432098765,47.74352915607105,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-04-05,13.553763440860216,4.075268817204301,23.032258064516128,0.0012121212121212,47.29985142776217,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
NC,2021-04-06,16.068351063829788,6.773404255319149,25.343915343915345,0.0003614457831325,49.887066552338965,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2021-04-07,18.030376344086022,8.498924731182795,27.54893617021277,0.0009411764705882,53.14301567171096,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2021-04-08,18.744919786096258,10.37326203208556,27.131914893617022,0.0065398335315101,61.57522296538343,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2021-04-09,18.94705882352941,12.010695187165776,25.89627659574468,0.5479435957696828,69.17386142277384,11.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0
NC,2021-04-10,18.999726775956283,12.939344262295082,25.06010928961749,4.71954802259887,81.273637813434,20.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0
NC,2021-04-11,18.09587912087912,13.04835164835165,23.1434065934066,14.910278372591009,73.60440743012597,16.0,3.0,9.0,0.0,0.0,0.0,2.0,2.0
NC,2021-04-12,17.19782608695652,9.709782608695653,24.68586956521739,0.0135231316725978,53.97453970912597,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-04-13,16.65054054054054,9.190810810810811,24.11027027027027,0.0002317497103128,58.124865585063176,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
