year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2020,SOUTH DAKOTA,SD,2020-04-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-04-19,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-04-26,17,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-05-03,18,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-05-10,19,51.0,7.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-05-17,20,67.0,20.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-05-24,21,86.0,44.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-05-31,22,95.0,72.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-06-07,23,98.0,90.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-06-14,24,99.0,98.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-06-21,25,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-06-28,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-07-05,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-07-12,28,0.0,0.0,16.0,0.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-07-19,29,0.0,0.0,40.0,1.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-07-26,30,0.0,0.0,80.0,14.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-08-02,31,0.0,0.0,89.0,32.0,0.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-08-09,32,0.0,0.0,95.0,48.0,4.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-08-16,33,0.0,0.0,0.0,75.0,7.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-08-23,34,0.0,0.0,0.0,89.0,30.0,0.0,0.0
2020,SOUTH DAKOTA,SD,2020-08-30,35,0.0,0.0,0.0,95.0,50.0,8.0,0.0
2020,SOUTH DAKOTA,SD,2020-09-06,36,0.0,0.0,0.0,96.0,73.0,23.0,0.0
2020,SOUTH DAKOTA,SD,2020-09-13,37,0.0,0.0,0.0,0.0,88.0,47.0,1.0
2020,SOUTH DAKOTA,SD,2020-09-20,38,0.0,0.0,0.0,0.0,95.0,64.0,5.0
2020,SOUTH DAKOTA,SD,2020-09-27,39,0.0,0.0,0.0,0.0,0.0,80.0,10.0
2020,SOUTH DAKOTA,SD,2020-10-04,40,0.0,0.0,0.0,0.0,0.0,91.0,20.0
2020,SOUTH DAKOTA,SD,2020-10-11,41,0.0,0.0,0.0,0.0,0.0,95.0,39.0
2020,SOUTH DAKOTA,SD,2020-10-18,42,0.0,0.0,0.0,0.0,0.0,98.0,64.0
2020,SOUTH DAKOTA,SD,2020-10-25,43,0.0,0.0,0.0,0.0,0.0,0.0,79.0
2020,SOUTH DAKOTA,SD,2020-11-01,44,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2020,SOUTH DAKOTA,SD,2020-11-08,45,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2020,SOUTH DAKOTA,SD,2020-11-15,46,0.0,0.0,0.0,0.0,0.0,0.0,95.0
