STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
PA,2012-01-01,0.6182724252491694,78.96042794280035,0.1546762589928057,8.66906474820144,4.411870503597123,23.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,1.0
PA,2012-01-02,2.0048387096774194,64.27002003451992,-2.646478873239437,8.259154929577464,2.806338028169014,8.0,8.0,0.0,1.0,0.0,0.0,7.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,3.0
PA,2012-01-03,1.3297124600638976,62.17856630756538,-8.95793103448276,-0.3041379310344828,-4.63103448275862,7.0,5.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0
PA,2012-01-04,0.3779874213836478,59.34465107217279,-14.85753424657534,-4.936986301369863,-9.897260273972602,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
PA,2012-01-05,0.0233846153846153,66.58260860279054,-10.427272727272726,-0.4689655172413793,-5.416433566433566,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PA,2012-01-06,0.0049844236760124,58.987515443434845,-4.116666666666666,6.180555555555555,1.0319444444444443,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2012-01-07,0.0016077170418006,56.90203788564691,-1.3382978723404255,13.060563380281687,5.871985815602837,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2012-01-08,0.0,60.99800636229119,-2.4546099290780146,10.054929577464788,3.7925531914893615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2012-01-09,0.000943396226415,63.31016862010556,-4.921379310344828,3.852413793103449,-0.5344827586206896,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PA,2012-01-10,0.0,65.57513915721495,-4.444137931034483,5.889041095890411,0.7331034482758622,10.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2012-01-11,1.6354037267080743,76.53719035178642,-5.268965517241379,6.862758620689656,0.796896551724138,22.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
