STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
IA,2012-01-01,0.6247999999999999,67.73590643773744,-2.935820895522388,8.023134328358209,2.5436567164179107,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
IA,2012-01-02,0.0036437246963562,57.575855577784914,-8.662962962962963,0.3110294117647059,-4.220000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
IA,2012-01-03,0.0043307086614173,63.36734486343941,-13.2,-1.9779411764705883,-7.598529411764707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2012-01-04,0.0,63.78608696197672,-9.51726618705036,3.6755395683453234,-2.920863309352518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2012-01-05,0.0,59.19736194433396,-3.5742857142857143,9.333571428571428,2.879642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2012-01-06,0.0098039215686274,60.58768259338811,-2.256834532374101,14.608571428571429,6.172302158273381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2012-01-07,0.0,69.55911732904808,-4.769629629629629,8.886764705882353,2.042222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2012-01-08,0.0,76.9577158659181,-7.034074074074074,5.004444444444444,-1.0148148148148148,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2012-01-09,0.0,69.27071604998142,-6.334285714285714,6.9071428571428575,0.2864285714285713,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2012-01-10,0.0,61.76312604940618,-4.828571428571428,10.687234042553191,2.9339285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2012-01-11,0.0537848605577689,69.6968447212689,-5.339716312056737,11.83971631205674,3.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
IA,2012-01-12,1.655805243445693,72.93291261444895,-12.706382978723404,3.2858156028368795,-4.710283687943262,6.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0
IA,2012-01-13,1.759073359073359,71.25119072880644,-14.686428571428571,-9.594244604316549,-12.149280575539567,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
IA,2012-01-14,0.1567460317460317,73.84007830488422,-15.952205882352942,-5.399264705882352,-10.675735294117649,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
IA,2012-01-15,0.0048,69.67792913422522,-11.143478260869564,1.681159420289855,-4.731159420289855,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2012-01-16,0.0302788844621513,69.52058502466338,-5.302158273381295,6.8446043165467625,0.7712230215827337,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2012-01-17,1.5813432835820895,75.34085552505941,-10.412056737588651,2.586428571428572,-3.900357142857143,8.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,5.0,0.0,1.0,1.0,8.0,4.0,0.0,5.0
IA,2012-01-18,0.5540540540540541,72.503387906598,-18.46906474820144,-5.453956834532375,-11.961510791366909,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2012-01-19,0.0579150579150579,60.63253323664983,-18.227659574468085,-3.0106382978723403,-10.619148936170212,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
IA,2012-01-20,2.511698113207548,66.37881865078809,-18.679710144927537,-12.717391304347826,-15.698550724637682,6.0,5.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,6.0,0.0,1.0,1.0,8.0,1.0,0.0,2.0
