STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
IN,2012-01-01,0.1830316742081448,76.83359213961808,1.2046728971962617,9.458878504672898,5.331775700934579,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
IN,2012-01-02,1.022857142857143,72.27583453992916,-5.123148148148148,5.407407407407407,0.1421296296296297,6.0,4.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0
IN,2012-01-03,0.8502164502164502,67.47756237487864,-9.777981651376146,-2.63302752293578,-6.205504587155963,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IN,2012-01-04,0.0067653276955602,62.476688413303215,-8.287387387387387,0.536936936936937,-3.875225225225225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-05,0.0,72.10877412313566,-3.994545454545454,7.158181818181818,1.5818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-06,0.0,65.04036089074853,-1.081981981981982,11.33963963963964,5.128828828828828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-07,0.0,70.70496593321947,0.639814814814815,12.355555555555556,6.464953271028038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-08,0.0006465517241379,76.71611475349579,-3.7280373831775697,8.10377358490566,2.167452830188679,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-09,0.0040339702760084,70.25851391004494,-3.4972477064220184,7.7642201834862385,2.13348623853211,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-10,0.0452631578947368,69.2292337475249,-3.186238532110092,9.96605504587156,3.389908256880734,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-11,3.413414634146341,81.86361931628703,-1.3148148148148149,10.032407407407408,4.358796296296297,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-12,9.041247484909457,89.99889036186799,-2.5527272727272727,6.1836363636363645,1.8154545454545448,18.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0
IN,2012-01-13,3.548366013071896,80.6868982271785,-10.013636363636364,-0.0036697247706421,-5.018807339449541,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
IN,2012-01-14,0.3092760180995474,78.05021341845304,-10.84074074074074,-5.339814814814815,-8.090277777777779,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IN,2012-01-15,0.0677200902934537,76.92300181273623,-13.062385321100916,-2.6009174311926606,-7.831651376146789,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IN,2012-01-16,0.0365591397849462,75.57225354805672,-8.261467889908257,5.707339449541284,-1.277064220183486,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-17,15.62411067193676,90.466706730788,0.0596330275229357,12.971559633027525,6.51559633027523,15.0,2.0,33.0,0.0,1.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
IN,2012-01-18,6.677684210526316,74.77456205886519,-6.871171171171172,7.788288288288288,0.4585585585585586,5.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IN,2012-01-19,0.3017621145374449,76.64863259639378,-8.087962962962964,-0.191588785046729,-4.135981308411215,8.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
IN,2012-01-20,1.4935982339955851,76.43689306209384,-13.208256880733945,-1.4440366972477066,-7.326146788990825,10.0,2.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
IN,2012-01-21,6.72739420935412,80.34114214658895,-10.383018867924529,-3.896190476190476,-7.125714285714286,9.0,0.0,0.0,9.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
IN,2012-01-22,0.334106728538283,89.93981928589109,-7.893518518518518,1.5990740740740743,-3.147222222222222,28.0,6.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
IN,2012-01-23,13.086070686070686,89.99921416826555,-1.83302752293578,11.430275229357798,4.798623853211009,24.0,1.0,32.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0
IN,2012-01-24,0.3201312910284464,77.95399749951578,-1.88,7.825454545454545,2.9727272727272727,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-25,0.2686567164179104,87.02062185768982,-4.381818181818182,1.6256880733944954,-1.3724770642201831,10.0,1.0,0.0,4.0,0.0,4.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
IN,2012-01-26,11.26858316221766,93.58636841852348,-2.3627272727272723,2.6218181818181816,0.1295454545454545,22.0,5.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
IN,2012-01-27,9.185774058577406,83.83860012731695,0.2666666666666666,4.152252252252252,2.20945945945946,24.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0
IN,2012-01-28,1.7504444444444442,76.20122460886056,-0.914018691588785,4.186915887850467,1.636448598130841,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0
IN,2012-01-29,0.0788372093023255,69.10943523207281,-2.5735849056603777,3.4924528301886792,0.4594339622641509,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
IN,2012-01-30,0.1541484716157205,70.16749409837415,-5.3807339449541285,6.898165137614678,0.7587155963302753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2012-01-31,0.0617021276595744,62.448570263039,1.3577981651376148,12.65229357798165,7.005045871559633,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2012-02-01,1.6125248508946322,83.5015001757969,5.088181818181819,14.160000000000002,9.62409090909091,14.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
IN,2012-02-02,0.1142561983471074,85.0563451492134,-0.5174311926605505,11.777981651376146,5.630275229357799,28.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
IN,2012-02-03,0.024223602484472,84.9185424106224,-1.7036036036036035,10.34054054054054,4.318468468468469,26.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
IN,2012-02-04,5.1892008639308855,87.02156618907676,0.062962962962963,9.628703703703705,4.845833333333333,20.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
IN,2012-02-05,3.025,83.79140312478913,-1.341284403669725,6.003669724770642,2.3311926605504585,23.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
IN,2012-02-06,0.0478991596638655,85.49038666649201,-4.04054054054054,7.52090909090909,1.7522727272727272,25.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
